Layer,Node,Metric,Mean_Control,Mean_MS,Delta_Control_minus_MS
FA,57,Betweenness,0.030515043,0.04573112,-0.015216077
FA,58,Betweenness,0.036777154,0.03751906,-0.00074190646
FA,59,Betweenness,0.023131056,0.007941788,0.015189268
FA,60,Betweenness,0.036967535,0.034261957,0.0027055778
FA,61,Betweenness,0.04975013,0.04589743,0.003852699
FA,62,Betweenness,0.048104703,0.06286209,-0.014757387
FA,63,Betweenness,0.06250552,0.084206514,-0.021700993
FA,64,Betweenness,0.018473567,0.036943868,-0.0184703
FA,65,Betweenness,0.063838184,0.017823977,0.046014205
FA,66,Betweenness,0.02880163,0.020949412,0.007852217
FA,67,Betweenness,0.019595446,0.018558558,0.001036888
FA,68,Betweenness,0.06140405,0.03855856,0.022845488
FA,69,Betweenness,0.023579806,0.026431046,-0.0028512403
FA,70,Betweenness,0.0057453685,0.0074636173,-0.0017182487
FA,71,Betweenness,0.0155022945,0.011088013,0.004414282
FA,72,Betweenness,0.018221995,0.021857241,-0.0036352463
FA,73,Betweenness,0.034349825,0.05186417,-0.017514344
FA,74,Betweenness,0.11166412,0.061559252,0.050104864
FA,75,Betweenness,0.016508583,0.016923077,-0.00041449443
FA,0,Closeness,0.7199876,0.7166202,0.0033673644
FA,1,Closeness,0.7883907,0.782915,0.0054757
FA,2,Closeness,0.7413565,0.73739296,0.00396353
FA,3,Closeness,0.56778127,0.5668771,0.00090414286
FA,4,Closeness,0.75530577,0.75273407,0.002571702
FA,5,Closeness,0.89049727,0.88377535,0.006721914
FA,6,Closeness,0.8409452,0.83453333,0.0064118505
FA,7,Closeness,0.84093755,0.83463323,0.0063043237
FA,8,Closeness,0.8048398,0.7993796,0.0054602027
FA,9,Closeness,0.78777325,0.78307,0.0047032237
FA,10,Closeness,0.7206356,0.7160415,0.0045940876
FA,11,Closeness,0.74873906,0.74443084,0.0043082237
FA,12,Closeness,0.8908845,0.88362116,0.0072633624
FA,13,Closeness,0.62451273,0.6225699,0.0019428134
FA,14,Closeness,0.75600356,0.75239,0.0036135316
FA,15,Closeness,0.7803382,0.774743,0.005595207
FA,16,Closeness,0.7269714,0.7233895,0.0035818815
FA,17,Closeness,0.79676646,0.7910677,0.0056987405
FA,18,Closeness,0.71340984,0.70958555,0.0038242936
FA,19,Closeness,0.81373227,0.8081077,0.0056245923
FA,20,Closeness,0.7795784,0.7752816,0.0042967796
FA,21,Closeness,0.81422853,0.8080177,0.0062108636
FA,22,Closeness,0.92528695,0.9138994,0.011387527
FA,23,Closeness,0.7413487,0.7373765,0.0039721727
FA,24,Closeness,0.8226619,0.81691647,0.005745411
FA,25,Closeness,0.8709584,0.86315817,0.0078002214
FA,26,Closeness,0.9135944,0.90352225,0.010072172
FA,27,Closeness,0.9017924,0.8938855,0.007906914
FA,28,Closeness,0.84181315,0.8339163,0.007896841
FA,29,Closeness,0.68677723,0.6845736,0.0022036433
FA,30,Closeness,0.9244346,0.91494805,0.009486556
FA,31,Closeness,0.9599309,0.94941354,0.010517359
FA,32,Closeness,0.8317819,0.8251486,0.0066333413
FA,33,Closeness,0.9590238,0.9498338,0.009189963
FA,34,Closeness,0.83110195,0.82578814,0.0053138137
FA,35,Closeness,0.8127539,0.8083756,0.004378319
FA,36,Closeness,0.6398008,0.63885087,0.0009499192
FA,37,Closeness,0.68642527,0.68489707,0.0015282035
FA,38,Closeness,0.9723824,0.96192414,0.010458291
FA,39,Closeness,0.86096424,0.8522802,0.008684039
FA,40,Closeness,0.97167563,0.9611369,0.010538757
FA,41,Closeness,0.8798408,0.87265515,0.007185638
FA,42,Closeness,0.83127487,0.8253712,0.0059036613
FA,43,Closeness,0.59409404,0.5940775,1.6510487e-05
FA,44,Closeness,0.66262597,0.66073406,0.001891911
FA,45,Closeness,0.70642656,0.7033435,0.0030830503
FA,46,Closeness,0.7882323,0.7833141,0.0049182177
FA,47,Closeness,0.7564381,0.7517757,0.0046623945
FA,48,Closeness,0.5593103,0.5587482,0.0005621314
FA,49,Closeness,0.7267194,0.72350556,0.0032138228
FA,50,Closeness,0.9011977,0.8942026,0.006995082
FA,51,Closeness,0.8142285,0.80735844,0.0068700314
FA,52,Closeness,0.83178574,0.82546586,0.0063198805
FA,53,Closeness,0.7717133,0.76735216,0.0043611526
FA,54,Closeness,0.7642852,0.7590376,0.005247593
FA,55,Closeness,0.70642656,0.70326453,0.0031620264
FA,56,Closeness,0.74874735,0.7443877,0.0043596625
FA,57,Closeness,0.90199065,0.89313024,0.008860409
FA,58,Closeness,0.62412447,0.62298596,0.0011385083
FA,59,Closeness,0.7486017,0.74490607,0.0036956072
FA,60,Closeness,0.7879347,0.78341854,0.0045161843
FA,61,Closeness,0.7133982,0.70959026,0.003807962
FA,62,Closeness,0.7885426,0.7827921,0.005750537
FA,63,Closeness,0.7196226,0.7168363,0.0027863383
FA,64,Closeness,0.79660803,0.7908773,0.005730748
FA,65,Closeness,0.7414808,0.7373159,0.004164934
FA,66,Closeness,0.81405956,0.8081404,0.0059191585
FA,67,Closeness,0.93641347,0.92671597,0.009697497
FA,68,Closeness,0.713271,0.70965713,0.0036138892
FA,69,Closeness,0.8319547,0.8254877,0.0064670444
FA,70,Closeness,0.88177663,0.8726857,0.00909096
FA,71,Closeness,0.91338646,0.9039358,0.009450674
FA,72,Closeness,0.9131786,0.9031528,0.010025799
FA,73,Closeness,0.85100806,0.84357387,0.0074341893
FA,74,Closeness,0.6563928,0.65550953,0.00088328123
FA,75,Closeness,0.93511367,0.92629206,0.008821607
FA,0,Eigenvector,0.09474763,0.09396236,0.0007852763
FA,1,Eigenvector,0.12106639,0.11895101,0.0021153837
FA,2,Eigenvector,0.10485366,0.101117685,0.0037359744
FA,3,Eigenvector,0.034947257,0.0379264,-0.0029791407
FA,4,Eigenvector,0.110202126,0.10840735,0.0017947778
FA,5,Eigenvector,0.14092614,0.14028457,0.0006415695
FA,6,Eigenvector,0.134355,0.13187715,0.0024778396
FA,7,Eigenvector,0.1336718,0.13523038,-0.001558572
FA,8,Eigenvector,0.12504134,0.1221374,0.0029039383
FA,9,Eigenvector,0.10893025,0.11309414,-0.004163891
FA,10,Eigenvector,0.097444795,0.09169169,0.0057531074
FA,11,Eigenvector,0.09493801,0.10187241,-0.006934397
FA,12,Eigenvector,0.14665546,0.1429182,0.003737256
FA,13,Eigenvector,0.056379486,0.055491034,0.00088845193
FA,14,Eigenvector,0.11144264,0.109975584,0.0014670566
FA,15,Eigenvector,0.11797216,0.11562121,0.0023509488
FA,16,Eigenvector,0.09391853,0.09496132,-0.0010427907
FA,17,Eigenvector,0.11767188,0.113836244,0.0038356334
FA,18,Eigenvector,0.097040266,0.09054004,0.0065002292
FA,19,Eigenvector,0.1268394,0.124912895,0.0019265041
FA,20,Eigenvector,0.11464458,0.11213104,0.0025135428
FA,21,Eigenvector,0.1252893,0.124440864,0.0008484423
FA,22,Eigenvector,0.1458987,0.13602684,0.009871855
FA,23,Eigenvector,0.09725063,0.10381956,-0.0065689236
FA,24,Eigenvector,0.12509213,0.12385476,0.0012373775
FA,25,Eigenvector,0.13656586,0.1332325,0.00333336
FA,26,Eigenvector,0.14246438,0.1387089,0.00375548
FA,27,Eigenvector,0.14516564,0.14100952,0.0041561127
FA,28,Eigenvector,0.13288887,0.12886901,0.0040198565
FA,29,Eigenvector,0.08916124,0.0911603,-0.0019990578
FA,30,Eigenvector,0.1390304,0.13565566,0.0033747405
FA,31,Eigenvector,0.13391581,0.13614042,-0.0022246093
FA,32,Eigenvector,0.115024865,0.114949316,7.554889e-05
FA,33,Eigenvector,0.13679717,0.13617693,0.00062024593
FA,34,Eigenvector,0.11568941,0.11968314,-0.0039937273
FA,35,Eigenvector,0.11354357,0.112839326,0.0007042438
FA,36,Eigenvector,0.05846721,0.06510599,-0.0066387802
FA,37,Eigenvector,0.0746184,0.083050564,-0.008432165
FA,38,Eigenvector,0.13695398,0.14208505,-0.005131066
FA,39,Eigenvector,0.1171848,0.11552762,0.0016571805
FA,40,Eigenvector,0.13231154,0.13417858,-0.001867041
FA,41,Eigenvector,0.11824849,0.12677735,-0.008528858
FA,42,Eigenvector,0.11969273,0.121768266,-0.002075538
FA,43,Eigenvector,0.038034935,0.048342474,-0.010307539
FA,44,Eigenvector,0.066388294,0.07324846,-0.006860167
FA,45,Eigenvector,0.09071957,0.09184466,-0.0011250898
FA,46,Eigenvector,0.11822648,0.11913424,-0.0009077564
FA,47,Eigenvector,0.10783346,0.10447013,0.0033633336
FA,48,Eigenvector,0.027537534,0.03060882,-0.0030712858
FA,49,Eigenvector,0.09548208,0.0936102,0.0018718839
FA,50,Eigenvector,0.14096813,0.14189687,-0.0009287447
FA,51,Eigenvector,0.12196336,0.1228792,-0.00091584027
FA,52,Eigenvector,0.12525798,0.12555194,-0.0002939552
FA,53,Eigenvector,0.11494926,0.113536745,0.0014125183
FA,54,Eigenvector,0.09882285,0.10421056,-0.005387716
FA,55,Eigenvector,0.09215104,0.08726498,0.004886061
FA,56,Eigenvector,0.09145247,0.0999025,-0.008450031
FA,57,Eigenvector,0.1427079,0.14207807,0.0006298274
FA,58,Eigenvector,0.057754476,0.05805387,-0.00029939413
FA,59,Eigenvector,0.10819486,0.10612697,0.0020678863
FA,60,Eigenvector,0.11548329,0.11712794,-0.0016446486
FA,61,Eigenvector,0.09363158,0.09560552,-0.001973942
FA,62,Eigenvector,0.11145938,0.1081998,0.0032595843
FA,63,Eigenvector,0.09555217,0.08817108,0.007381089
FA,64,Eigenvector,0.12102572,0.117752075,0.0032736436
FA,65,Eigenvector,0.1048295,0.10749437,-0.0026648715
FA,66,Eigenvector,0.120905705,0.12108148,-0.0001757741
FA,67,Eigenvector,0.14607774,0.13987675,0.006200984
FA,68,Eigenvector,0.085195154,0.09329433,-0.008099176
FA,69,Eigenvector,0.12412573,0.12200893,0.0021167994
FA,70,Eigenvector,0.13448186,0.13109201,0.0033898503
FA,71,Eigenvector,0.14114024,0.13999379,0.0011464506
FA,72,Eigenvector,0.13903725,0.13783693,0.0012003183
FA,73,Eigenvector,0.13336536,0.13055512,0.0028102398
FA,74,Eigenvector,0.07702518,0.083047874,-0.0060226917
FA,75,Eigenvector,0.14075062,0.13822947,0.0025211424
