edge_idx,source,target,control,ms,delta
2855,6,0,0.2954976,0.27292922,0.022568375
2591,52,70,0.28656387,0.2650115,0.021552384
3719,48,12,0.29435048,0.27448443,0.01986605
871,12,50,0.292447,0.27373162,0.018715382
3428,15,8,0.28620228,0.26796293,0.01823935
4772,51,32,0.29020548,0.272185,0.01802048
5451,58,53,0.2861496,0.2681549,0.017994702
1843,30,59,0.28635988,0.26838902,0.01797086
4389,40,24,0.27996865,0.26258442,0.017384231
3284,75,5,0.28928968,0.27215263,0.01713705
211,2,65,0.28588903,0.2688538,0.017035216
40,0,41,0.28847545,0.27164176,0.016833693
3087,19,3,0.2865347,0.26993626,0.016598433
2582,52,61,0.2929667,0.2763966,0.016570091
5366,67,49,0.28482327,0.26857635,0.016246915
493,6,65,0.2908208,0.27469057,0.016130239
1251,18,73,0.28738582,0.27128655,0.016099274
2266,41,53,0.28633785,0.27029002,0.016047835
258,3,40,0.29096845,0.27496934,0.015999109
4629,40,29,0.29135692,0.2754995,0.015857428
4155,71,19,0.2887539,0.27295288,0.015801013
5275,57,46,0.28825715,0.2724993,0.015757859
2578,52,57,0.28594065,0.2702196,0.015721053
4618,75,28,0.2868539,0.27133384,0.015520066
4400,51,24,0.28626943,0.27081844,0.015450984
3183,44,4,0.28620228,0.27076295,0.0154393315
1579,25,30,0.2874532,0.2720968,0.015356392
5151,55,42,0.289535,0.27418038,0.0153546035
492,6,64,0.28886852,0.27355102,0.0153175
3118,50,3,0.2817909,0.26649114,0.015299767
2437,46,69,0.28561673,0.27037647,0.015240252
2837,70,73,0.2888224,0.2735991,0.015223324
5504,70,55,0.28452438,0.26932484,0.015199542
5073,44,40,0.28837118,0.2731899,0.015181273
3291,13,6,0.28863147,0.27346283,0.015168637
2942,19,1,0.284702,0.26957688,0.015125126
987,14,43,0.28706926,0.27197903,0.015090227
971,14,27,0.28542736,0.27035275,0.015074611
1172,17,51,0.29137453,0.2764404,0.014934123
5334,61,48,0.2890326,0.27410194,0.0149306655
269,3,51,0.28883657,0.27396533,0.01487124
1728,28,35,0.28963706,0.2749459,0.014691144
278,3,60,0.28652245,0.27191228,0.014610171
1952,33,39,0.28831807,0.27385312,0.014464945
3710,39,12,0.28592086,0.27146566,0.014455199
3046,50,2,0.28630322,0.2719509,0.014352322
123,1,50,0.28664836,0.27248415,0.014164209
1301,19,67,0.28700596,0.27287567,0.014130294
3301,23,6,0.28395978,0.26984745,0.0141123235
3369,23,7,0.28881407,0.2747133,0.01410076
1854,30,70,0.2881672,0.2741022,0.014064997
1212,18,34,0.29036832,0.2763324,0.01403591
1716,27,70,0.287288,0.27326968,0.014018327
1191,17,70,0.28764108,0.27367634,0.013964742
454,6,26,0.28254253,0.2686003,0.013942212
1423,22,27,0.2867437,0.27291343,0.013830274
1378,21,35,0.2849908,0.27118784,0.013802946
4441,42,25,0.28052092,0.26673463,0.013786286
2427,46,59,0.2856253,0.27189022,0.013735086
2890,41,0,0.28122765,0.26751387,0.013713777
5285,67,46,0.28668752,0.2730376,0.013649911
3622,14,11,0.2872394,0.27373165,0.013507754
742,10,48,0.28774664,0.27426437,0.013482273
76,1,3,0.28907087,0.2755892,0.013481677
5023,65,38,0.28561187,0.27222344,0.013388425
3475,62,8,0.2881877,0.27482268,0.01336503
3829,35,14,0.2865045,0.27318296,0.013321549
23,0,24,0.28568283,0.27239773,0.0132851
4173,34,20,0.28486195,0.27158314,0.013278812
3306,28,6,0.28753844,0.27428162,0.013256818
1745,28,52,0.2844162,0.2712111,0.013205111
449,6,21,0.2841371,0.27098304,0.01315406
264,3,46,0.29326278,0.28011927,0.01314351
5373,74,49,0.2862384,0.27313998,0.013098419
3616,72,10,0.2892352,0.27617735,0.013057858
5269,51,46,0.28913268,0.2760879,0.0130447745
3203,64,4,0.28616995,0.2731505,0.013019443
1821,30,37,0.28219658,0.26926768,0.012928903
4762,41,32,0.2882501,0.275333,0.012917101
5243,54,45,0.28720832,0.27432764,0.012880683
3797,64,13,0.28428328,0.2714401,0.012843192
2120,37,49,0.28250867,0.26968515,0.012823522
5146,50,42,0.2896162,0.27679616,0.012820035
613,8,50,0.2817947,0.26903504,0.012759656
1046,15,42,0.27968103,0.26692438,0.012756646
3668,60,11,0.289567,0.27681658,0.012750417
3468,55,8,0.28339148,0.2706883,0.01270318
962,14,18,0.2793439,0.26664346,0.0127004385
3410,64,7,0.28375846,0.2710621,0.012696356
2897,48,0,0.28328484,0.2706089,0.012675941
2214,39,70,0.29031402,0.27765903,0.01265499
2751,61,68,0.28715748,0.27454287,0.012614608
3187,48,4,0.28835818,0.27576303,0.012595147
426,5,67,0.28608316,0.27351728,0.012565881
1485,23,37,0.28258148,0.27003056,0.01255092
2544,50,70,0.29159334,0.27904665,0.012546688
243,3,25,0.28364536,0.2711504,0.0124949515
2673,56,70,0.28779265,0.2753085,0.012484163
1520,23,72,0.2904219,0.27796558,0.012456328
718,10,24,0.28196484,0.26956254,0.012402296
3530,51,9,0.28459048,0.2721979,0.0123925805
2044,35,50,0.28253245,0.2702501,0.012282342
62,0,63,0.28590924,0.2736639,0.012245327
3049,53,2,0.28901425,0.27678826,0.0122259855
2315,42,69,0.28310552,0.270881,0.012224525
2461,47,65,0.28782916,0.27562135,0.012207806
5057,63,39,0.28319743,0.27100098,0.012196451
4208,69,20,0.28287104,0.27067536,0.012195677
4922,39,36,0.28833944,0.27614555,0.012193888
2628,54,64,0.29383275,0.28164804,0.012184709
2112,37,41,0.2850899,0.2729147,0.012175202
512,7,16,0.282104,0.26994577,0.012158215
497,6,69,0.2843942,0.27226335,0.0121308565
775,11,17,0.2857394,0.27363282,0.012106568
2476,48,53,0.280455,0.26836827,0.012086719
84,1,11,0.28433007,0.27225637,0.012073696
1163,17,42,0.2790219,0.26695916,0.012062728
3572,28,10,0.28603402,0.2739758,0.012058228
2554,51,56,0.2801715,0.26811874,0.012052774
3720,49,12,0.28109297,0.26905364,0.012039334
4676,42,30,0.2864618,0.27443296,0.012028843
1917,32,46,0.28137138,0.26937345,0.011997938
4120,36,19,0.2871277,0.27514207,0.01198563
3857,63,14,0.28521204,0.27322802,0.0119840205
1425,22,29,0.28614995,0.27418643,0.0119635165
5615,69,62,0.2812536,0.2692981,0.0119555
3034,38,2,0.28729087,0.2753662,0.011924684
2323,43,45,0.2798232,0.267901,0.01192221
2814,67,68,0.28321204,0.27131984,0.0118921995
2644,55,60,0.28271326,0.27084902,0.011864245
3164,25,4,0.28560632,0.2737461,0.011860222
5107,44,41,0.28509036,0.27323475,0.011855602
14,0,15,0.29066214,0.2788185,0.0118436515
2098,36,65,0.28531244,0.27351874,0.011793703
1340,20,51,0.28326577,0.27150702,0.011758745
381,5,22,0.28395203,0.27223226,0.011719763
4083,55,18,0.28733182,0.27561313,0.01171869
2270,41,57,0.2860004,0.2742911,0.011709303
2356,44,47,0.28648797,0.2747815,0.011706471
5433,62,52,0.28319308,0.27149323,0.011699855
3839,45,14,0.28277946,0.27108523,0.011694223
4280,34,22,0.2831615,0.27148607,0.011675417
5302,56,47,0.2836662,0.27199715,0.01166904
3064,68,2,0.28629285,0.2746306,0.011662245
647,9,18,0.2840501,0.27239978,0.011650324
1904,32,33,0.28336814,0.27171972,0.0116484165
1409,21,66,0.28489223,0.27324948,0.011642754
3770,37,13,0.28166574,0.27003703,0.011628717
3834,40,14,0.28325528,0.27164462,0.011610657
5356,57,49,0.28216955,0.27056122,0.011608332
1677,27,31,0.2874993,0.27589428,0.011605024
3137,69,3,0.281459,0.26988122,0.011577785
4764,43,32,0.28568384,0.27415493,0.011528909
5093,64,40,0.28900644,0.27751294,0.011493504
3591,47,10,0.2878603,0.27636898,0.0114913285
3403,57,7,0.28025466,0.26876336,0.011491299
4466,67,25,0.28831863,0.27683592,0.011482716
826,11,68,0.2822247,0.27075043,0.011474282
648,9,19,0.28353873,0.27207845,0.011460274
717,10,23,0.28535882,0.27391982,0.011438996
3476,63,8,0.28490248,0.27348298,0.011419505
2298,42,52,0.2833496,0.27193826,0.011411339
3947,34,16,0.28829715,0.27690566,0.011391491
1007,14,63,0.2841138,0.27273262,0.011381179
4797,34,33,0.28241295,0.27105144,0.01136151
3642,34,11,0.2797467,0.26838523,0.01136148
7,0,8,0.28365305,0.27230325,0.011349797
4194,55,20,0.28289273,0.27154377,0.011348963
3673,65,11,0.2879292,0.2765996,0.011329621
947,13,64,0.28792557,0.27660817,0.011317402
982,14,38,0.28320315,0.27188855,0.011314601
4273,27,22,0.2791284,0.26782337,0.011305034
2616,53,73,0.28334984,0.2720499,0.011299938
2265,41,52,0.2864369,0.27516097,0.011275917
1828,30,44,0.28423154,0.2729791,0.011252433
5591,72,60,0.28254795,0.27131698,0.011230975
3442,29,8,0.2909204,0.2797116,0.011208802
4306,60,22,0.2842293,0.2730221,0.011207223
4143,59,19,0.28264686,0.2714693,0.01117757
4692,58,30,0.28597197,0.27479747,0.0111745
2522,49,73,0.28948668,0.27831644,0.011170238
5163,67,42,0.28437278,0.2732104,0.01116237
3485,72,8,0.28296763,0.27181584,0.011151791
4126,42,19,0.2809511,0.2698134,0.011137724
2388,45,49,0.2811146,0.26997745,0.011137158
4130,46,19,0.28612098,0.27501342,0.011107564
5343,70,48,0.28650507,0.27540088,0.011104196
2532,50,58,0.28499302,0.27392486,0.011068165
3029,33,2,0.2876591,0.2765979,0.011061221
4952,69,36,0.27907166,0.26801273,0.011058927
1072,15,68,0.2836537,0.27264592,0.011007786
30,0,31,0.28448367,0.27348134,0.011002332
51,0,52,0.28552702,0.2745306,0.010996431
3986,73,16,0.28117222,0.27018586,0.010986358
1433,22,37,0.29047084,0.27948824,0.010982603
6,0,7,0.2800923,0.26911312,0.010979176
766,10,72,0.28146443,0.27051026,0.010954171
3368,22,7,0.28400576,0.27307796,0.010927796
2640,55,56,0.28103083,0.27013034,0.010900497
954,13,71,0.28506726,0.27418244,0.010884821
4157,73,19,0.2859553,0.27508256,0.0108727515
364,4,75,0.28674814,0.2758966,0.010851532
3670,62,11,0.2851087,0.27428278,0.010825902
4258,65,21,0.2839151,0.2731022,0.010812908
5595,62,61,0.28062218,0.26983088,0.010791302
4802,39,33,0.28730908,0.27652162,0.010787457
1133,16,70,0.2880757,0.27730092,0.010774761
1178,17,57,0.28359774,0.27285746,0.01074028
4852,48,34,0.28620028,0.2754708,0.010729492
5372,73,49,0.28271255,0.27199095,0.010721594
5071,42,40,0.2858974,0.2752181,0.010679305
867,12,46,0.28218207,0.27152613,0.01065594
3987,74,16,0.28102612,0.27037403,0.010652095
3730,59,12,0.28540355,0.2747601,0.010643452
329,4,40,0.2860884,0.27545097,0.010637432
4896,52,35,0.2869825,0.27634704,0.010635465
5195,67,43,0.2836825,0.2730808,0.010601699
2350,43,72,0.2804107,0.2698116,0.010599107
1322,20,33,0.28328067,0.27268437,0.010596305
1324,20,35,0.28135535,0.27075914,0.010596216
340,4,51,0.28422996,0.2736411,0.010588855
196,2,50,0.28118804,0.27060586,0.010582179
1156,17,35,0.27947497,0.26889285,0.010582119
3209,70,4,0.28422874,0.2737071,0.01052165
2959,36,1,0.2866285,0.27614602,0.01048249
1008,14,64,0.28695923,0.27647698,0.010482252
394,5,35,0.2826643,0.27218443,0.010479867
3777,44,13,0.28086618,0.27039587,0.010470301
1269,19,35,0.28031552,0.26985818,0.010457337
1040,15,36,0.28291568,0.27245852,0.010457158
3786,53,13,0.28715092,0.2767,0.010450929
2447,47,51,0.2875605,0.27713248,0.010428011
1430,22,34,0.288886,0.2784623,0.01042372
288,3,70,0.28457394,0.27415773,0.01041621
1715,27,69,0.28395787,0.27355936,0.010398507
1702,27,56,0.28148496,0.27114952,0.010335445
1090,16,27,0.2863717,0.27603802,0.010333687
1703,27,57,0.28640676,0.27608234,0.010324419
4246,53,21,0.285004,0.27468342,0.010320574
5496,62,55,0.2869871,0.27666712,0.010319978
3141,73,3,0.2863511,0.2760329,0.01031822
2975,52,1,0.28708997,0.27679512,0.010294855
3780,47,13,0.28509256,0.2748038,0.010288775
868,12,47,0.28349927,0.27321905,0.010280222
1519,23,71,0.29158396,0.28132096,0.010262996
4537,41,27,0.28349552,0.27323306,0.0102624595
3808,75,13,0.2877453,0.27751896,0.010226339
3927,73,15,0.2817654,0.27154043,0.010224968
1800,29,61,0.2849268,0.27479047,0.010136336
1352,20,63,0.28519043,0.2750646,0.010125846
4276,30,22,0.28370157,0.27358282,0.010118753
3922,68,15,0.27657902,0.26647875,0.010100275
4085,57,18,0.28266984,0.27258992,0.01007992
1968,33,55,0.28084075,0.27076158,0.010079175
2106,36,73,0.2859128,0.27584618,0.010066628
3206,67,4,0.28742108,0.2773731,0.010047972
4203,64,20,0.282731,0.27268612,0.010044873
5321,75,47,0.28696036,0.27691954,0.01004082
4956,73,36,0.28252068,0.27249515,0.010025531
3457,44,8,0.28495422,0.27493462,0.0100196
4285,39,22,0.28448611,0.27447075,0.010015368
92,1,19,0.2804602,0.27044967,0.0100105405
333,4,44,0.28008848,0.27008235,0.01000613
2787,64,68,0.28023484,0.2702298,0.010005057
3832,38,14,0.2873341,0.27733538,0.009998739
4993,72,37,0.2834863,0.27356356,0.009922743
1958,33,45,0.28214195,0.2722241,0.009917855
4483,35,26,0.28792247,0.27800483,0.009917647
4969,48,37,0.28175157,0.27183935,0.009912223
3366,20,7,0.28547052,0.27559313,0.009877384
1758,28,65,0.28461304,0.27474225,0.009870797
791,11,33,0.28954345,0.27967504,0.009868413
2223,40,44,0.2824428,0.27257583,0.009866983
4617,74,28,0.28142965,0.2715815,0.009848148
1302,19,68,0.2768807,0.26705083,0.009829879
1448,22,52,0.2852567,0.2754319,0.009824812
2202,39,58,0.28895363,0.27914095,0.009812683
4448,49,25,0.28613082,0.27632293,0.009807885
1037,15,33,0.28102487,0.27123857,0.009786308
5662,74,66,0.28481865,0.2750757,0.009742945
5427,56,52,0.28301296,0.27328178,0.0097311735
2620,54,56,0.27980402,0.27008832,0.009715706
3866,72,14,0.28746647,0.27776158,0.009704888
839,12,18,0.2873069,0.27760255,0.009704351
4312,66,22,0.28387195,0.27417028,0.009701669
4809,46,33,0.28475517,0.27505594,0.009699225
2605,53,62,0.28588974,0.2761993,0.009690434
2509,49,60,0.278474,0.26879817,0.009675831
5098,69,40,0.2837595,0.27409765,0.009661853
1713,27,67,0.2816029,0.27195454,0.009648353
1825,30,41,0.28080943,0.27116445,0.009644985
5183,55,43,0.2820459,0.27241483,0.0096310675
4149,65,19,0.28425387,0.2746363,0.009617567
3185,46,4,0.28544077,0.2758291,0.009611666
4585,42,28,0.28531906,0.275715,0.009604067
2018,34,64,0.29031792,0.28071624,0.009601682
1759,28,66,0.28154397,0.2719463,0.009597659
3439,26,8,0.2850375,0.2754467,0.009590775
5105,42,41,0.28280103,0.2732136,0.009587437
2484,48,61,0.28041434,0.27083194,0.0095824
1718,27,72,0.28255382,0.27297541,0.009578407
4191,52,20,0.2808288,0.27126834,0.009560466
5039,45,39,0.2821699,0.27261084,0.009559065
5240,51,45,0.2838799,0.2743394,0.009540498
4018,47,17,0.28023118,0.2706959,0.009535283
4139,55,19,0.27927068,0.26975384,0.009516835
3500,21,9,0.28279665,0.27330315,0.0094935
3878,24,15,0.2799143,0.27043703,0.009477258
3130,62,3,0.28740507,0.27792934,0.009475738
1356,20,67,0.283774,0.27430022,0.009473771
1138,16,75,0.2854424,0.27597693,0.009465486
2887,38,0,0.28522602,0.27576226,0.009463757
3135,67,3,0.2797534,0.2703093,0.009444088
3294,16,6,0.29033333,0.28091604,0.009417295
1848,30,64,0.28877032,0.27936834,0.009401977
2026,34,72,0.284819,0.27543798,0.009381026
3726,55,12,0.2795487,0.27017576,0.00937295
1257,19,23,0.2836782,0.2743077,0.009370506
4646,57,29,0.2817355,0.27238524,0.00935027
2799,65,70,0.28274843,0.27340525,0.009343177
4879,75,34,0.2846061,0.2752878,0.009318292
5331,58,48,0.27927905,0.26998547,0.009293586
1537,24,38,0.2848143,0.27556145,0.009252846
3434,21,8,0.28429228,0.27504247,0.009249806
1343,20,54,0.2852877,0.27604,0.00924772
2381,44,72,0.2837323,0.27448675,0.009245545
1691,27,45,0.2818747,0.2726445,0.0092301965
1488,23,40,0.28492522,0.27569923,0.009225994
848,12,27,0.28196764,0.27275014,0.009217501
4320,74,22,0.28500432,0.27578965,0.0092146695
5438,67,52,0.28454843,0.2753423,0.009206146
5646,67,65,0.28350356,0.27430487,0.009198695
2255,41,42,0.28331077,0.27411354,0.009197235
1523,23,75,0.28398484,0.27478874,0.009196103
1239,18,61,0.28172755,0.27253458,0.009192973
3703,32,12,0.28218356,0.27299863,0.009184927
1584,25,35,0.28267336,0.27349055,0.009182811
972,14,28,0.2879529,0.2787718,0.009181112
2257,41,44,0.2823381,0.2731695,0.009168625
4709,75,30,0.2853272,0.27616102,0.009166181
3886,32,15,0.28223893,0.273075,0.009163916
1127,16,64,0.2822614,0.27309835,0.009163052
5246,57,45,0.282177,0.27301547,0.009161532
1911,32,40,0.28321457,0.27406764,0.009146929
2415,46,47,0.2824815,0.27333653,0.009144962
1401,21,58,0.28913543,0.280007,0.009128422
3,0,4,0.2848957,0.27578354,0.0091121495
69,0,70,0.28433147,0.27522063,0.009110838
391,5,32,0.28386536,0.2747698,0.00909555
2193,39,49,0.28652003,0.27743644,0.009083599
1627,26,29,0.28127304,0.27220112,0.009071916
1842,30,58,0.28153843,0.2724764,0.009062022
5267,49,46,0.2877844,0.27872437,0.009060025
2606,53,63,0.28157282,0.27251598,0.009056836
2964,41,1,0.27884373,0.26980034,0.0090433955
3265,56,5,0.2841232,0.27508408,0.009039134
2424,46,56,0.27859956,0.26956832,0.009031236
2915,66,0,0.28457958,0.27556187,0.009017706
4414,65,24,0.28400016,0.2749917,0.009008467
1373,21,30,0.28462285,0.27562663,0.008996218
4046,75,17,0.2825951,0.27360505,0.008990049
3641,33,11,0.283941,0.27496332,0.008977681
4752,74,31,0.28457117,0.27560246,0.008968711
3027,31,2,0.2865353,0.2775783,0.008956999
3659,51,11,0.28011206,0.2711891,0.008922964
3330,52,6,0.28199142,0.27307218,0.008919239
1524,24,25,0.2802123,0.27131382,0.008898497
986,14,42,0.2841957,0.27529854,0.0088971555
1192,17,71,0.2865699,0.27769253,0.008877367
727,10,33,0.28596625,0.27709556,0.008870691
1380,21,37,0.2865407,0.2776954,0.0088452995
2314,42,68,0.28319734,0.27436364,0.008833706
3037,41,2,0.28432226,0.27549347,0.008828789
3914,60,15,0.2818605,0.27303833,0.008822173
4598,55,28,0.29087296,0.28207022,0.008802742
3344,66,6,0.28256541,0.27377406,0.008791357
2966,43,1,0.28139114,0.27265888,0.008732259
4964,43,37,0.28615633,0.2774242,0.00873214
5110,47,41,0.27821258,0.26948294,0.008729637
3408,62,7,0.28786242,0.2791394,0.008723021
2903,54,0,0.28306046,0.2743386,0.008721858
1879,31,51,0.28089836,0.27218837,0.008709997
5514,61,56,0.27989104,0.27120286,0.008688182
4644,55,29,0.28235936,0.27368158,0.008677781
3002,6,2,0.27780375,0.2691293,0.008674443
4766,45,32,0.28662962,0.277959,0.008670628
1399,21,56,0.27834386,0.26968622,0.008657634
4431,32,25,0.2822521,0.2736355,0.008616596
5357,58,49,0.28392506,0.2753177,0.008607358
3278,69,5,0.2880387,0.27944952,0.008589178
4553,57,27,0.28410348,0.27551493,0.0085885525
4674,40,30,0.28545338,0.2768697,0.008583665
4378,29,24,0.28556374,0.2769811,0.008582652
2296,42,50,0.28828445,0.2797108,0.008573651
2728,59,74,0.27750403,0.26893064,0.008573383
2746,61,63,0.27849832,0.26993772,0.008560598
3874,20,15,0.28421053,0.27565062,0.008559912
3707,36,12,0.28001505,0.27146864,0.008546412
3921,67,15,0.2805086,0.27196252,0.008546084
4747,69,31,0.2788361,0.2703007,0.008535415
666,9,37,0.28117272,0.27263743,0.008535296
369,5,10,0.27887225,0.27034473,0.008527517
5238,49,45,0.28408498,0.27555788,0.0085271
4145,61,19,0.28342795,0.27491707,0.008510888
1153,17,32,0.280761,0.27225378,0.008507222
5007,49,38,0.28149563,0.2729917,0.008503944
2504,49,55,0.28269824,0.2742,0.008498251
5653,74,65,0.28278345,0.27428943,0.0084940195
1589,25,40,0.27780223,0.26931036,0.008491874
478,6,50,0.28115094,0.27267024,0.008480698
3556,12,10,0.28489265,0.2764191,0.008473545
2114,37,43,0.28680727,0.27833807,0.008469194
405,5,46,0.28458515,0.2761169,0.0084682405
5679,70,69,0.2817763,0.27331004,0.008466274
346,4,57,0.28348657,0.27503708,0.008449495
2421,46,53,0.28874436,0.2802966,0.008447766
3687,16,12,0.2852275,0.27678096,0.008446544
1930,32,59,0.28503424,0.27658987,0.008444369
765,10,71,0.28572133,0.2772774,0.008443922
5046,52,39,0.28027606,0.271843,0.008433074
2464,47,68,0.28455552,0.27612865,0.008426875
3819,25,14,0.27909866,0.27067974,0.008418918
2065,35,71,0.2809801,0.27256408,0.008416027
997,14,53,0.28579438,0.27738932,0.00840506
2187,39,43,0.28031564,0.27193758,0.008378059
4637,48,29,0.2813617,0.27298605,0.008375645
1230,18,52,0.28556195,0.27718633,0.008375615
3163,24,4,0.28771824,0.2793429,0.008375347
1099,16,36,0.28657433,0.27820328,0.008371055
4862,58,34,0.28331062,0.27493975,0.008370876
1066,15,62,0.2800527,0.27168423,0.008368462
669,9,40,0.28123596,0.27286866,0.0083673
5042,48,39,0.28192207,0.27356416,0.008357912
1118,16,55,0.28677973,0.27842453,0.0083552
2066,35,72,0.28850895,0.2801626,0.008346349
5177,49,43,0.28300384,0.27465972,0.008344114
707,10,13,0.28323254,0.2748986,0.008333951
3256,47,5,0.2805087,0.27218667,0.00832203
3173,34,4,0.28388885,0.2755756,0.008313239
1778,29,39,0.2810339,0.27273074,0.008303165
5075,46,40,0.2819764,0.27368093,0.008295476
889,12,68,0.2856183,0.27732813,0.008290172
5118,55,41,0.27908617,0.2707997,0.008286476
3021,25,2,0.28318998,0.27490425,0.008285731
1238,18,60,0.2831812,0.27489644,0.008284748
3936,23,16,0.2832922,0.2750088,0.0082834065
4447,48,25,0.2856817,0.2774042,0.008277506
2935,12,1,0.28347108,0.2751947,0.008276373
423,5,64,0.2886413,0.2803775,0.008263797
2075,36,42,0.28813982,0.2798793,0.008260518
2907,58,0,0.28316802,0.27492473,0.008243293
3297,19,6,0.2788107,0.27056912,0.008241594
3540,61,9,0.2792759,0.27105606,0.008219838
974,14,30,0.28399235,0.2757849,0.00820744
530,7,34,0.2838839,0.27567947,0.00820443
4624,35,29,0.2849863,0.2767955,0.008190781
1593,25,44,0.27911004,0.27092212,0.00818792
1501,23,53,0.28457266,0.27638766,0.008184999
4491,43,26,0.28773797,0.27956414,0.008173823
4576,33,28,0.27647966,0.26831552,0.008164138
283,3,65,0.28155947,0.2734008,0.008158654
2985,62,1,0.28276786,0.27461424,0.008153617
4509,61,26,0.28421327,0.27607986,0.008133411
2367,44,58,0.28815132,0.28002536,0.008125961
464,6,36,0.28356144,0.27544576,0.008115679
3821,27,14,0.28576848,0.2776643,0.008104175
5467,74,53,0.285694,0.2775905,0.00810349
1185,17,64,0.28106776,0.27296436,0.0081034005
2218,39,74,0.2779556,0.26985368,0.00810191
1171,17,50,0.28289494,0.27479738,0.008097559
822,11,64,0.2867981,0.27870303,0.008095056
1285,19,51,0.2794409,0.2713562,0.008084714
3744,73,12,0.27942586,0.27134123,0.008084625
1507,23,59,0.28257903,0.27450326,0.008075774
1063,15,59,0.27993023,0.27186072,0.008069515
3514,35,9,0.2817324,0.27366555,0.008066863
5122,59,41,0.286811,0.2787452,0.00806579
2633,54,69,0.28462854,0.2765655,0.008063048
2243,40,64,0.28399807,0.27595994,0.008038133
3252,43,5,0.28179312,0.27375567,0.008037448
2742,60,73,0.28152138,0.27349025,0.00803113
401,5,42,0.28158167,0.27355704,0.008024633
1481,23,33,0.28475335,0.27672917,0.008024186
3689,18,12,0.28397477,0.27595094,0.008023828
1214,18,36,0.28296256,0.27494034,0.008022219
1631,26,33,0.27793163,0.2699148,0.008016825
3375,29,7,0.2819107,0.27390024,0.008010447
251,3,33,0.28141183,0.27340248,0.008009344
836,12,15,0.2848121,0.2768102,0.008001894
1837,30,53,0.2837446,0.2757456,0.007999003
3013,17,2,0.28839383,0.28040162,0.007992208
5221,62,44,0.28039458,0.27240616,0.007988423
124,1,51,0.28726694,0.27928263,0.00798431
1861,31,33,0.28016028,0.27217686,0.007983416
1097,16,34,0.28209397,0.27411407,0.0079799
5362,63,49,0.28506887,0.27709472,0.007974148
2636,54,72,0.27431586,0.26634404,0.007971823
1925,32,54,0.28462934,0.27667877,0.007950574
3813,19,14,0.28185505,0.27390942,0.007945627
2416,46,48,0.28268737,0.27475068,0.007936686
1990,34,36,0.28160787,0.2736779,0.007929981
111,1,38,0.28232968,0.27441615,0.00791353
4996,75,37,0.2827216,0.2748099,0.007911712
1241,18,63,0.28667015,0.27877098,0.007899165
1281,19,47,0.28783596,0.27994034,0.007895619
4256,63,21,0.2832888,0.27539745,0.007891357
625,8,62,0.28342494,0.2755368,0.007888138
3396,50,7,0.28050113,0.27262947,0.007871658
3339,61,6,0.28088236,0.27302974,0.007852614
1974,33,61,0.27318504,0.26534158,0.007843465
2574,52,53,0.2829755,0.27514344,0.00783205
576,8,13,0.28184652,0.27401835,0.007828176
3176,37,4,0.2811437,0.27332017,0.007823527
2077,36,44,0.2828338,0.27502322,0.0078105927
2088,36,55,0.28500536,0.27719694,0.007808417
3598,54,10,0.28203067,0.2742242,0.00780648
3071,75,2,0.27892178,0.27112648,0.007795304
4633,44,29,0.28293428,0.27513912,0.007795155
3472,59,8,0.28612584,0.27833593,0.00778991
2328,43,50,0.28359434,0.27580893,0.0077854097
887,12,66,0.28091225,0.2731283,0.0077839494
803,11,45,0.27886507,0.27108237,0.0077826977
4806,43,33,0.28164685,0.27386525,0.007781595
3270,61,5,0.28550187,0.27772433,0.007777542
849,12,28,0.28057647,0.27280158,0.0077748895
3122,54,3,0.28274152,0.27496716,0.007774353
2445,47,49,0.27681088,0.26903954,0.007771343
2488,48,65,0.2797979,0.27203277,0.007765144
2455,47,59,0.28184918,0.27408642,0.00776276
4718,40,31,0.2795891,0.27183104,0.007758051
1846,30,62,0.28742597,0.27968735,0.00773862
18,0,19,0.28311116,0.27537495,0.007736206
4177,38,20,0.2849265,0.27720043,0.0077260733
919,13,36,0.28681976,0.2790972,0.0077225566
254,3,36,0.28250206,0.2747902,0.0077118576
2977,54,1,0.28636363,0.27865413,0.007709503
4808,45,33,0.2838743,0.27616918,0.007705122
2590,52,69,0.2809526,0.27326676,0.00768584
2448,47,52,0.27772614,0.27006134,0.0076647997
5012,54,38,0.28694084,0.27927673,0.0076641142
833,11,75,0.28354213,0.2758793,0.0076628327
4868,64,34,0.28528202,0.27762926,0.0076527596
3028,32,2,0.28358263,0.27594078,0.007641852
1743,28,50,0.27916926,0.27153543,0.007633835
4711,33,31,0.28502402,0.27739593,0.007628083
5305,59,47,0.28457585,0.27694914,0.0076267123
5329,56,48,0.28784218,0.28022602,0.0076161623
2841,71,73,0.28336102,0.27574667,0.0076143444
3423,10,8,0.2789345,0.2713328,0.007601708
1218,18,40,0.2806414,0.2730408,0.0076006055
1131,16,68,0.27990785,0.27231762,0.0075902343
2321,42,75,0.2798509,0.2722649,0.0075860023
3767,34,13,0.28635472,0.27877542,0.007579297
528,7,32,0.28152984,0.27395126,0.0075785816
1569,24,70,0.28024068,0.27267152,0.007569164
4079,51,18,0.28320482,0.27564082,0.0075640082
2111,37,40,0.281129,0.27356774,0.0075612664
3529,50,9,0.2840264,0.2764663,0.007560104
2349,43,71,0.2883525,0.28079554,0.007556945
2307,42,61,0.287007,0.27945933,0.0075476766
3293,15,6,0.28188524,0.27434862,0.00753662
2061,35,67,0.28611022,0.27857423,0.007535994
