Node,Layer,Metric,Control,EM,Delta,Cohort
7,GM,Eigenvector_mean,0.13465023359389394,0.13187799604335096,0.002772237550542983,HCB
7,GM,Strength_mean,55.84522385115705,55.15748467369893,0.6877391774581199,HCB
7,rsfMRI,Betweenness_mean,0.01187187187187187,0.013323392357875115,-0.0014515204860032441,HCB
7,rsfMRI,Closeness_mean,0.9963830029619503,0.993891313405995,0.0024916895559552454,HCB
7,rsfMRI,Degree_mean,74.72222222222223,74.51724137931035,0.2049808429118798,HCB
7,rsfMRI,Eigenvector_mean,0.10831606754656603,0.11126854499518267,-0.002952477448616639,HCB
7,rsfMRI,Strength_mean,40.779540658068775,41.90062322949074,-1.1210825714219652,HCB
8,FA,Betweenness_mean,0.00904904904904905,0.01663870767319043,-0.00758965862414138,HCB
8,FA,Closeness_mean,0.7644471930186216,0.762703603896673,0.0017435891219486077,HCB
8,FA,Degree_mean,51.888888888888886,51.6551724137931,0.23371647509578253,HCB
8,FA,Eigenvector_mean,0.116754700060815,0.11565727974426805,0.0010974203165469432,HCB
8,FA,Strength_mean,34.38829600054302,34.2799126702129,0.10838333033012049,HCB
8,GM,Betweenness_mean,0.011567567567567567,0.014349798073936005,-0.0027822305063684386,HCB
8,GM,Closeness_mean,0.9481803797468353,0.9438706415948697,0.00430973815196567,HCB
8,GM,Degree_mean,70.9,70.51724137931035,0.38275862068965694,HCB
8,GM,Eigenvector_mean,0.12929291522134004,0.12847338945664927,0.0008195257646907705,HCB
8,GM,Strength_mean,53.40430530217915,53.11057604050103,0.2937292616781164,HCB
8,rsfMRI,Betweenness_mean,0.010470470470470469,0.01240385212799006,-0.0019333816575195905,HCB
8,rsfMRI,Closeness_mean,0.9971322537112012,0.9938836193258623,0.0032486343853388444,HCB
8,rsfMRI,Degree_mean,74.77777777777777,74.51034482758621,0.2674329501915622,HCB
8,rsfMRI,Eigenvector_mean,0.11849705710284558,0.11974440217292216,-0.0012473450700765804,HCB
8,rsfMRI,Strength_mean,44.62190496466115,44.53411549872955,0.08778946593159986,HCB
9,FA,Betweenness_mean,0.057977977977977976,0.03670705187946567,0.021270926098512305,HCB
9,FA,Closeness_mean,0.7631843116284417,0.762931412202994,0.0002528994254477057,HCB
9,FA,Degree_mean,51.72222222222222,51.675862068965515,0.04636015325670684,HCB
9,FA,Eigenvector_mean,0.11061382807852414,0.11181097944150957,-0.001197151362985427,HCB
9,FA,Strength_mean,32.62605154494106,33.02142977934912,-0.39537823440805653,HCB
9,GM,Betweenness_mean,0.0016216216216216213,0.016109350730040387,-0.014487729108418767,HCB
9,GM,Closeness_mean,0.9986842105263157,0.9936347291766777,0.0050494813496380075,HCB
9,GM,Degree_mean,74.9,74.48965517241379,0.41034482758621493,HCB
9,GM,Eigenvector_mean,0.131787454586269,0.13144539292061883,0.0003420616656501785,HCB
9,GM,Strength_mean,56.15647473481653,56.26467032076792,-0.10819558595139256,HCB
9,rsfMRI,Betweenness_mean,0.013333333333333332,0.01045542093817956,0.0028779123951537724,HCB
9,rsfMRI,Closeness_mean,0.9945264584224789,0.9942280133272493,0.0002984450952295825,HCB
9,rsfMRI,Degree_mean,74.55555555555556,74.53793103448275,0.0176245210728041,HCB
9,rsfMRI,Eigenvector_mean,0.11311974873343014,0.11631976731428731,-0.003200018580857167,HCB
9,rsfMRI,Strength_mean,42.63179556652264,43.5685058071805,-0.9367102406578596,HCB
10,FA,Betweenness_mean,0.015695695695695695,0.019233302267785028,-0.003537606572089333,HCB
10,FA,Closeness_mean,0.7002134533287181,0.6991565022916466,0.0010569510370714852,HCB
10,FA,Degree_mean,42.888888888888886,42.717241379310344,0.17164750957854125,HCB
10,FA,Eigenvector_mean,0.09091354997240464,0.0891130907557892,0.0018004592166154382,HCB
10,FA,Strength_mean,26.865990877657204,26.661234268460333,0.20475660919687044,HCB
10,GM,Betweenness_mean,0.005153153153153153,0.021298539919229573,-0.01614538676607642,HCB
10,GM,Closeness_mean,0.934056007226739,0.9324611133780664,0.0015948938486726183,HCB
10,GM,Degree_mean,69.7,69.53793103448275,0.1620689655172498,HCB
10,GM,Eigenvector_mean,0.12579560009479077,0.12452739467547157,0.0012682054193191988,HCB
10,GM,Strength_mean,51.47795750670942,51.24486186230979,0.23309564439963282,HCB
10,rsfMRI,Betweenness_mean,0.028688688688688693,0.0218452935694315,0.006843395119257193,HCB
10,rsfMRI,Closeness_mean,0.996345029239766,0.9939654982707928,0.0023795309689731425,HCB
10,rsfMRI,Degree_mean,74.72222222222223,74.51724137931035,0.2049808429118798,HCB
10,rsfMRI,Eigenvector_mean,0.11211357789916049,0.11201249784988451,0.00010108004927597558,HCB
10,rsfMRI,Strength_mean,41.997070391795944,41.89935538691864,0.09771500487730123,HCB
11,FA,Betweenness_mean,0.03519519519519519,0.017086051568810188,0.018109143626385004,HCB
11,FA,Closeness_mean,0.711706383551632,0.7125931592416634,-0.0008867756900314827,HCB
11,FA,Degree_mean,44.611111111111114,44.737931034482756,-0.1268199233716416,HCB
11,FA,Eigenvector_mean,0.09662434545973343,0.09871864761949624,-0.0020943021597628064,HCB
11,FA,Strength_mean,28.31686863585071,28.78974097670327,-0.472872340852561,HCB
11,GM,Betweenness_mean,0.01347747747747748,0.022921404162783474,-0.009443926685305994,HCB
11,GM,Closeness_mean,0.9259259259259259,0.9210864041614557,0.004839521764470223,HCB
11,GM,Degree_mean,69.0,68.52413793103449,0.47586206896551175,HCB
11,GM,Eigenvector_mean,0.12619813265102037,0.12715186752809943,-0.0009537348770790599,HCB
11,GM,Strength_mean,51.621707572401455,52.415159885162296,-0.7934523127608415,HCB
11,rsfMRI,Betweenness_mean,0.02234234234234235,0.013559490525007765,0.008782851817334585,HCB
11,rsfMRI,Closeness_mean,0.9992690058479532,0.9940290785105157,0.0052399273374375,HCB
11,rsfMRI,Degree_mean,74.94444444444444,74.48965517241379,0.4547892720306521,HCB
11,rsfMRI,Eigenvector_mean,0.11360591445703062,0.11431730892037524,-0.0007113944633446168,HCB
11,rsfMRI,Strength_mean,42.43299435749029,42.94136551833043,-0.5083711608401416,HCB
12,FA,Betweenness_mean,0.07721721721721722,0.032969245107176144,0.04424797211004108,HCB
12,FA,Closeness_mean,0.8598920236851271,0.8582588306625853,0.0016331930225417235,HCB
12,FA,Degree_mean,62.77777777777778,62.59310344827586,0.18467432950191665,HCB
12,FA,Eigenvector_mean,0.1338867639045576,0.13394092280066044,-5.415889610285718e-05,HCB
12,FA,Strength_mean,39.27188533356584,39.55803876481073,-0.286153431244891,HCB
12,GM,Betweenness_mean,0.04958558558558558,0.010388319353836595,0.03919726623174899,HCB
12,GM,Closeness_mean,0.9986842105263157,0.9937401166018954,0.004944093924420301,HCB
12,GM,Degree_mean,74.9,74.48965517241379,0.41034482758621493,HCB
12,GM,Eigenvector_mean,0.12729826393037663,0.1270582974477989,0.0002399664825777359,HCB
12,GM,Strength_mean,54.29268262784982,54.2861623850021,0.006520242847720681,HCB
12,rsfMRI,Betweenness_mean,0.014934934934934934,0.010860515688101894,0.004074419246833039,HCB
12,rsfMRI,Closeness_mean,0.9964012595591544,0.9938883007389201,0.002512958820234279,HCB
12,rsfMRI,Degree_mean,74.72222222222223,74.51724137931035,0.2049808429118798,HCB
12,rsfMRI,Eigenvector_mean,0.1111805598172294,0.1168566914047968,-0.005676131587567412,HCB
12,rsfMRI,Strength_mean,42.18992111642061,43.68350597048678,-1.493584854066171,HCB
13,FA,Betweenness_mean,0.11813813813813814,0.051954022988505745,0.0661841151496324,HCB
13,FA,Closeness_mean,0.622436057716491,0.6242654562905844,-0.001829398574093366,HCB
13,FA,Degree_mean,29.5,29.855172413793102,-0.3551724137931025,HCB
13,FA,Eigenvector_mean,0.06044433920357725,0.059969387759010895,0.0004749514445663572,HCB
13,FA,Strength_mean,17.28340123000395,17.467130043401006,-0.1837288133970567,HCB
13,GM,Betweenness_mean,0.006666666666666668,0.016792792792792794,-0.010126126126126126,HCB
13,GM,Closeness_mean,0.9568480300187618,0.9560849816728566,0.0007630483459052373,HCB
13,GM,Degree_mean,71.6,71.53103448275863,0.06896551724136657,HCB
13,GM,Eigenvector_mean,0.12794387749799283,0.12915905349578452,-0.0012151759977916954,HCB
13,GM,Strength_mean,53.406465846115154,53.80560835809547,-0.39914251198031536,HCB
13,rsfMRI,Betweenness_mean,0.015875875875875873,0.033282385834109966,-0.017406509958234093,HCB
13,rsfMRI,Closeness_mean,0.9971322537112012,0.9940113930062523,0.00312086070494888,HCB
13,rsfMRI,Degree_mean,74.77777777777777,74.51034482758621,0.2674329501915622,HCB
13,rsfMRI,Eigenvector_mean,0.10619629880505253,0.10183751928076325,0.004358779524289286,HCB
13,rsfMRI,Strength_mean,39.646627352538566,38.56626501846375,1.0803623340748132,HCB
14,FA,Betweenness_mean,0.024644644644644647,0.020192606399502953,0.004452038245141694,HCB
14,FA,Closeness_mean,0.7124208938262897,0.712470684429107,-4.9790602817290086e-05,HCB
14,FA,Degree_mean,44.72222222222222,44.724137931034484,-0.001915708812262551,HCB
14,FA,Eigenvector_mean,0.11251404419950488,0.11098687072622211,0.0015271734732827669,HCB
14,FA,Strength_mean,30.068830559524095,29.72448385720326,0.3443467023208342,HCB
14,GM,Betweenness_mean,0.10893693693693696,0.044316868592730665,0.06462006834420629,HCB
14,GM,Closeness_mean,0.7553180318031802,0.7555565901417728,-0.00023855833859254272,HCB
14,GM,Degree_mean,50.7,50.66896551724138,0.03103448275862064,HCB
14,GM,Eigenvector_mean,0.07951266131253072,0.0745413409359303,0.004971320376600419,HCB
14,GM,Strength_mean,31.559712404271675,29.59294659866487,1.966765805606805,HCB
14,rsfMRI,Betweenness_mean,0.009849849849849851,0.008042249145697422,0.0018076007041524286,HCB
14,rsfMRI,Closeness_mean,0.9992690058479532,0.9937751789387107,0.005493826909242494,HCB
14,rsfMRI,Degree_mean,74.94444444444444,74.48965517241379,0.4547892720306521,HCB
14,rsfMRI,Eigenvector_mean,0.12086715704377851,0.11914011443059881,0.0017270426131796995,HCB
14,rsfMRI,Strength_mean,45.04235358229848,44.61985547445593,0.42249810784255004,HCB
15,FA,Betweenness_mean,0.005405405405405406,0.010122398260329296,-0.00471699285492389,HCB
15,FA,Closeness_mean,0.7266068613155992,0.7261627535140126,0.0004441078015865463,HCB
15,FA,Degree_mean,46.77777777777778,46.703448275862065,0.07432950191571308,HCB
15,FA,Eigenvector_mean,0.11323974358980614,0.11432738206026388,-0.001087638470457744,HCB
15,FA,Strength_mean,31.356448507361772,31.631819553173347,-0.2753710458115748,HCB
15,GM,Betweenness_mean,0.0031711711711711714,0.02581174277726002,-0.022640571606088847,HCB
15,GM,Closeness_mean,0.8152173913043479,0.8122855274183705,0.002931863885977437,HCB
15,GM,Degree_mean,58.0,57.6,0.3999999999999986,HCB
15,GM,Eigenvector_mean,0.09674376336364193,0.1001319167142582,-0.003388153350616263,HCB
15,GM,Strength_mean,38.24744924511757,39.7853028715941,-1.537853626476526,HCB
15,rsfMRI,Betweenness_mean,0.003043043043043043,0.012823858341099722,-0.009780815298056678,HCB
15,rsfMRI,Closeness_mean,0.9970760233918128,0.9939303288959648,0.003145694495848006,HCB
15,rsfMRI,Degree_mean,74.77777777777777,74.51034482758621,0.2674329501915622,HCB
15,rsfMRI,Eigenvector_mean,0.11595527940398302,0.11499829164044095,0.0009569877635420693,HCB
15,rsfMRI,Strength_mean,43.747323380792736,43.20704958664995,0.5402737941427844,HCB
16,FA,Betweenness_mean,0.013393393393393392,0.016546753650201924,-0.003153360256808532,HCB
16,FA,Closeness_mean,0.6515492253873063,0.6509399493238451,0.0006092760634611727,HCB
16,FA,Degree_mean,34.888888888888886,34.772413793103446,0.11647509578543946,HCB
16,FA,Eigenvector_mean,0.07903908296346718,0.0807008337867223,-0.0016617508232551204,HCB
16,FA,Strength_mean,22.663473384218765,22.960375027821474,-0.296901643602709,HCB
16,GM,Betweenness_mean,0.023567567567567563,0.0388443616029823,-0.015276794035414733,HCB
16,GM,Closeness_mean,0.9481803797468353,0.9440878874681201,0.004092492278715221,HCB
16,GM,Degree_mean,70.9,70.51724137931035,0.38275862068965694,HCB
16,GM,Eigenvector_mean,0.11806869456031692,0.12491679900328403,-0.006848104442967115,HCB
16,GM,Strength_mean,49.77117437392407,52.22494481237598,-2.4537704384519117,HCB
16,rsfMRI,Betweenness_mean,0.02056056056056056,0.008797763280521901,0.011762797280038657,HCB
16,rsfMRI,Closeness_mean,0.9952574525745257,0.9941935253939017,0.0010639271806239803,HCB
16,rsfMRI,Degree_mean,74.61111111111111,74.53103448275863,0.08007662835248652,HCB
16,rsfMRI,Eigenvector_mean,0.11535811492949558,0.11619857664841174,-0.0008404617189161634,HCB
16,rsfMRI,Strength_mean,43.61177198078629,43.45850368338239,0.1532682974038977,HCB
17,FA,Betweenness_mean,0.025345345345345344,0.014889095992544267,0.010456249352801077,HCB
17,FA,Closeness_mean,0.734500920109144,0.7331368444302844,0.0013640756788596553,HCB
17,FA,Degree_mean,47.888888888888886,47.682758620689654,0.20613026819923164,HCB
17,FA,Eigenvector_mean,0.11105292394881824,0.1119544109564903,-0.0009014870076720499,HCB
17,FA,Strength_mean,31.528755215987037,31.9311508358757,-0.4023956198886651,HCB
17,GM,Betweenness_mean,0.0006486486486486487,0.016805219012115565,-0.016156570363466915,HCB
17,GM,Closeness_mean,0.8803009575923392,0.8781380809064168,0.0021628766859224102,HCB
17,GM,Degree_mean,64.8,64.56551724137931,0.23448275862068613,HCB
17,GM,Eigenvector_mean,0.11470700260208892,0.11872027968684826,-0.004013277084759334,HCB
17,GM,Strength_mean,46.487373899574514,48.07023012768699,-1.582856228112476,HCB
17,rsfMRI,Betweenness_mean,0.013793793793793791,0.014700217458838148,-0.0009064236650443563,HCB
17,rsfMRI,Closeness_mean,0.9937480215257993,0.9942542557633615,-0.0005062342375621309,HCB
17,rsfMRI,Degree_mean,74.5,74.54482758620689,-0.044827586206892533,HCB
17,rsfMRI,Eigenvector_mean,0.11529601354670065,0.11553602598740433,-0.00024001244070367966,HCB
17,rsfMRI,Strength_mean,43.36538753315208,43.26593724099959,0.0994502921524898,HCB
18,FA,Betweenness_mean,0.005885885885885885,0.01624603914259087,-0.010360153256704984,HCB
18,FA,Closeness_mean,0.6693136325326591,0.6681944563984561,0.0011191761342029816,HCB
18,FA,Degree_mean,37.94444444444444,37.744827586206895,0.1996168582375475,HCB
18,FA,Eigenvector_mean,0.08366053893137188,0.08214763572729854,0.0015129032040733376,HCB
18,FA,Strength_mean,24.651743558240966,24.46243044065322,0.18931311758774783,HCB
18,GM,Betweenness_mean,0.03513513513513513,0.05317676296986642,-0.01804162783473129,HCB
18,GM,Closeness_mean,0.7411323656637508,0.7403176951582618,0.0008146705054890013,HCB
18,GM,Degree_mean,48.8,48.675862068965515,0.12413793103448256,HCB
18,GM,Eigenvector_mean,0.08235887574579034,0.08260022899835467,-0.00024135325256433027,HCB
18,GM,Strength_mean,32.07928719669668,32.22792442614432,-0.1486372294476368,HCB
18,rsfMRI,Betweenness_mean,0.004564564564564565,0.013619136377757067,-0.009054571813192502,HCB
18,rsfMRI,Closeness_mean,0.9958847736625516,0.9943049178225728,0.001579855839978772,HCB
18,rsfMRI,Degree_mean,74.66666666666667,74.52413793103449,0.14252873563218316,HCB
18,rsfMRI,Eigenvector_mean,0.11324401847279421,0.11558161080337848,-0.0023375923305842677,HCB
18,rsfMRI,Strength_mean,42.4400598572032,43.1468669241944,-0.7068070669911961,HCB
19,FA,Betweenness_mean,0.02102102102102102,0.027792482137309723,-0.006771461116288704,HCB
19,FA,Closeness_mean,0.7786189862542955,0.7787308607317636,-0.00011187447746807688,HCB
19,FA,Degree_mean,53.666666666666664,53.66896551724138,-0.0022988505747179033,HCB
19,FA,Eigenvector_mean,0.12422633075676402,0.12359048565410588,0.0006358451026581419,HCB
19,FA,Strength_mean,34.75267874786009,34.66804531340542,0.0846334344546662,HCB
19,GM,Betweenness_mean,0.026594594594594595,0.04582044113078596,-0.019225846536191367,HCB
19,GM,Closeness_mean,0.6756756756756757,0.6741177230482318,0.0015579526274438482,HCB
19,GM,Degree_mean,39.0,38.73103448275862,0.2689655172413765,HCB
19,GM,Eigenvector_mean,0.05709888568519027,0.0599419332584794,-0.0028430475732891328,HCB
19,GM,Strength_mean,22.391320246169855,23.37256155029119,-0.9812413041213368,HCB
19,rsfMRI,Betweenness_mean,0.00830830830830831,0.008984156570363467,-0.0006758482620551568,HCB
19,rsfMRI,Closeness_mean,0.9978070175438596,0.9939065405475607,0.0039004769962989183,HCB
19,rsfMRI,Degree_mean,74.83333333333333,74.50344827586207,0.32988505747125885,HCB
19,rsfMRI,Eigenvector_mean,0.1241113789304526,0.12221635332378743,0.001895025606665171,HCB
19,rsfMRI,Strength_mean,46.231277719064515,45.67530885258798,0.5559688664765332,HCB
20,FA,Betweenness_mean,0.020440440440440442,0.026808325566946255,-0.006367885126505813,HCB
20,FA,Closeness_mean,0.7417653530058889,0.7403069827579299,0.0014583702479589178,HCB
20,FA,Degree_mean,48.888888888888886,48.675862068965515,0.21302681992337114,HCB
20,FA,Eigenvector_mean,0.1168269528462807,0.11587444373625534,0.0009525091100253541,HCB
20,FA,Strength_mean,31.540259206324215,31.413992261382017,0.12626694494219848,HCB
20,GM,Betweenness_mean,0.013729729729729731,0.013954644299471883,-0.00022491456974215243,HCB
20,GM,Closeness_mean,0.9124302086394358,0.9099257119494307,0.002504496690005076,HCB
20,GM,Degree_mean,67.8,67.54482758620689,0.2551724137931046,HCB
