Node,Layer,Metric,Control,EM,Delta,Abs_Delta,Cohort
26,MULTILAYER,Strength_mean,60.83768272392932,65.81697769228381,-4.979294968354495,4.979294968354495,HCB
108,MULTINEXT,Betweenness_mean,0.00034015950192402565,0.0003694507259560612,-2.9291224032035573e-05,2.9291224032035573e-05,HCB
38,MULTINEXT,Betweenness_mean,0.0003964613624357547,0.0004225630467078424,-2.6101684272087668e-05,2.6101684272087668e-05,HCB
30,MULTINEXT,Betweenness_mean,0.00035594393689870044,0.00038168741667194566,-2.574347977324522e-05,2.574347977324522e-05,HCB
115,MULTINEXT,Betweenness_mean,0.00038039999420627104,0.00040609826870748115,-2.5698274501210116e-05,2.5698274501210116e-05,HCB
40,MULTINEXT,Betweenness_mean,0.0003960619807072157,0.00042174148302194183,-2.5679502314726133e-05,2.5679502314726133e-05,HCB
56,MULTINEXT,Betweenness_mean,0.0003988872954586519,0.00042451021332482277,-2.5622917866170865e-05,2.5622917866170865e-05,HCB
32,MULTINEXT,Betweenness_mean,0.0003433868840842306,0.0003690070009544413,-2.5620116870210682e-05,2.5620116870210682e-05,HCB
23,MULTINEXT,Betweenness_mean,0.0003366487899302775,0.00036134307581406653,-2.4694285883789045e-05,2.4694285883789045e-05,HCB
34,MULTINEXT,Betweenness_mean,0.00039783811872780365,0.0004225209915214232,-2.468287279361954e-05,2.468287279361954e-05,HCB
21,MULTINEXT,Betweenness_mean,0.00035968785187544185,0.0003839217358505228,-2.423388397508093e-05,2.423388397508093e-05,HCB
108,MULTINEXT,Closeness_mean,0.9618979554928859,0.9690448744047787,-0.007146918911892786,0.007146918911892786,HCB
147,MULTINEXT,Closeness_mean,0.9869281045751634,0.9806878044999486,0.006240300075214811,0.006240300075214811,HCB
149,MULTINEXT,Closeness_mean,0.9869281045751634,0.9807257395380271,0.006202365037136337,0.006202365037136337,HCB
102,MULTINEXT,Closeness_mean,0.9805194805194806,0.9746674477121905,0.005852032807290075,0.005852032807290075,HCB
81,MULTINEXT,Closeness_mean,0.9869281045751634,0.9811107193815282,0.005817385193635283,0.005817385193635283,HCB
73,MULTINEXT,Closeness_mean,0.9862872421695952,0.9805705833522422,0.005716658817352949,0.005716658817352949,HCB
12,MULTINEXT,Closeness_mean,0.9862872421695952,0.9806060922264241,0.005681149943171038,0.005681149943171038,HCB
145,MULTINEXT,Closeness_mean,0.9556962025316456,0.9500697621791142,0.005626440352531348,0.005626440352531348,HCB
78,MULTINEXT,Closeness_mean,0.9556962025316456,0.9501653898486068,0.005530812683038788,0.005530812683038788,HCB
100,MULTINEXT,Closeness_mean,0.949685534591195,0.944244928440516,0.005440606150678984,0.005440606150678984,HCB
108,MULTINEXT,Degree_mean,144.9,146.15172413793104,-1.2517241379310349,1.2517241379310349,HCB
149,MULTINEXT,Degree_mean,149.0,147.97241379310344,1.027586206896558,1.027586206896558,HCB
147,MULTINEXT,Degree_mean,149.0,147.98620689655172,1.013793103448279,1.013793103448279,HCB
102,MULTINEXT,Degree_mean,148.0,147.02758620689656,0.972413793103442,0.972413793103442,HCB
145,MULTINEXT,Degree_mean,144.0,143.02758620689656,0.972413793103442,0.972413793103442,HCB
100,MULTINEXT,Degree_mean,143.0,142.04137931034484,0.958620689655163,0.958620689655163,HCB
105,MULTINEXT,Degree_mean,140.0,139.04137931034484,0.958620689655163,0.958620689655163,HCB
78,MULTINEXT,Degree_mean,144.0,143.04827586206898,0.9517241379310235,0.9517241379310235,HCB
81,MULTINEXT,Degree_mean,149.0,148.04827586206898,0.9517241379310235,0.9517241379310235,HCB
138,MULTINEXT,Degree_mean,142.0,141.04827586206898,0.9517241379310235,0.9517241379310235,HCB
108,MULTINEXT,Eigenvector_mean,0.081953965916701,0.08289760825766955,-0.0009436423409685535,0.0009436423409685535,HCB
18,MULTINEXT,Eigenvector_mean,0.07673976722204108,0.07735175643339316,-0.000611989211352082,0.000611989211352082,HCB
57,MULTINEXT,Eigenvector_mean,0.08378015194860686,0.08435477906052229,-0.0005746271119154295,0.0005746271119154295,HCB
30,MULTINEXT,Eigenvector_mean,0.08281439715702028,0.08337769639376695,-0.0005632992367466672,0.0005632992367466672,HCB
34,MULTINEXT,Eigenvector_mean,0.08389846932142314,0.08436074426846132,-0.0004622749470381826,0.0004622749470381826,HCB
63,MULTINEXT,Eigenvector_mean,0.07631770242568083,0.07676217285882304,-0.0004444704331422189,0.0004444704331422189,HCB
68,MULTINEXT,Eigenvector_mean,0.07852872781948658,0.07894973906160972,-0.0004210112421231399,0.0004210112421231399,HCB
61,MULTINEXT,Eigenvector_mean,0.07526692194394084,0.07565668051317592,-0.0003897585692350797,0.0003897585692350797,HCB
40,MULTINEXT,Eigenvector_mean,0.0839665093516124,0.08435213594838965,-0.00038562659677725264,0.00038562659677725264,HCB
36,MULTINEXT,Eigenvector_mean,0.07862135451332675,0.07900490483543242,-0.00038355032210567186,0.00038355032210567186,HCB
108,MULTINEXT,Strength_mean,144.9,146.15172413793104,-1.2517241379310349,1.2517241379310349,HCB
149,MULTINEXT,Strength_mean,149.0,147.97241379310344,1.027586206896558,1.027586206896558,HCB
147,MULTINEXT,Strength_mean,149.0,147.98620689655172,1.013793103448279,1.013793103448279,HCB
102,MULTINEXT,Strength_mean,148.0,147.02758620689656,0.972413793103442,0.972413793103442,HCB
145,MULTINEXT,Strength_mean,144.0,143.02758620689656,0.972413793103442,0.972413793103442,HCB
100,MULTINEXT,Strength_mean,143.0,142.04137931034484,0.958620689655163,0.958620689655163,HCB
105,MULTINEXT,Strength_mean,140.0,139.04137931034484,0.958620689655163,0.958620689655163,HCB
78,MULTINEXT,Strength_mean,144.0,143.04827586206898,0.9517241379310235,0.9517241379310235,HCB
81,MULTINEXT,Strength_mean,149.0,148.04827586206898,0.9517241379310235,0.9517241379310235,HCB
138,MULTINEXT,Strength_mean,142.0,141.04827586206898,0.9517241379310235,0.9517241379310235,HCB
