sub-0037 0.127875 0.123003 0.080892 0.138208 0.107726 0.093553 0.134299 0.123902 0.078066 0.128782 0.094480 0.135300 0.109620 0.107592 0.128785 0.137402 0.110496 0.128361 0.059898 0.113248 0.135196 0.129281 0.100826 0.122738 0.131774 0.140157 0.090464 0.124100 0.113634 0.124472 0.155575 0.351529 0.231668 0.228237 0.287214 0.123677 0.148916 0.211016 0.325643 0.178506 0.200056 0.308972 0.115768 0.130821 0.180184 0.119062 0.116786 0.070210 0.126681 0.110329 0.088135 0.138110 0.115520 0.080020 0.119242 0.104238 0.149362 0.109356 0.100360 0.105838 0.113711 0.099920 0.116996 0.069765 0.111460 0.111391 0.110094 0.096173 0.141734 0.118292 0.139956 0.101815 0.125288 0.109601 0.106173 0.124869 
sub-0038 0.137623 0.112911 0.099587 0.119918 0.122879 0.113357 0.155508 0.127083 0.105690 0.144306 0.102311 0.140736 0.119150 0.112224 0.136188 0.121313 0.159093 0.138357 0.081099 0.129058 0.135699 0.127774 0.106655 0.133673 0.119613 0.136970 0.109083 0.138577 0.116858 0.104104 0.146182 0.345025 0.178437 0.211166 0.274115 0.133038 0.151951 0.265158 0.315431 0.169515 0.157495 0.263706 0.121236 0.132981 0.210736 0.126735 0.111226 0.085407 0.119168 0.123799 0.116905 0.151594 0.120031 0.098796 0.142889 0.094534 0.130730 0.129765 0.107711 0.125877 0.120413 0.129262 0.130796 0.071310 0.114785 0.116631 0.120140 0.104231 0.131691 0.125421 0.141925 0.114930 0.133583 0.127831 0.150668 0.155689 
sub-0039 0.141442 0.170019 0.103467 0.132554 0.116879 0.139302 0.132332 0.115967 0.098301 0.130283 0.105160 0.137710 0.127013 0.121706 0.111676 0.139809 0.119063 0.143670 0.085798 0.123069 0.130622 0.159391 0.119871 0.135196 0.135104 0.160896 0.133799 0.133166 0.149823 0.120106 0.150996 0.339796 0.220198 0.217899 0.325245 0.126232 0.179644 0.238783 0.316084 0.171469 0.197776 0.306379 0.119305 0.144110 0.205500 0.158883 0.126160 0.099252 0.156436 0.120341 0.127772 0.137061 0.126402 0.099558 0.133529 0.096917 0.137008 0.126127 0.115217 0.122030 0.125110 0.105653 0.120056 0.103915 0.108396 0.155889 0.130371 0.126981 0.145585 0.126723 0.169419 0.133727 0.124150 0.124301 0.104675 0.149712 
sub-0040 0.119310 0.123683 0.084016 0.136846 0.112516 0.097966 0.152447 0.114770 0.082915 0.141128 0.099373 0.160058 0.112469 0.086099 0.112804 0.115492 0.133491 0.130663 0.087006 0.102492 0.117507 0.115908 0.108456 0.147005 0.111838 0.129085 0.091401 0.133184 0.110501 0.120275 0.151494 0.334155 0.163016 0.174213 0.279380 0.136527 0.176455 0.262783 0.289416 0.151340 0.163872 0.306885 0.127030 0.140060 0.222341 0.115634 0.103302 0.079675 0.138855 0.109360 0.094452 0.129201 0.125290 0.087355 0.135193 0.108135 0.135542 0.119904 0.110051 0.115412 0.102600 0.121816 0.118039 0.102401 0.106736 0.108030 0.108569 0.106303 0.128963 0.125448 0.129805 0.099535 0.126702 0.110511 0.104619 0.148097 
sub-0041 0.136989 0.131242 0.083696 0.142913 0.116095 0.097006 0.151567 0.126876 0.088703 0.129736 0.097719 0.125917 0.117446 0.128657 0.141107 0.125245 0.113217 0.144471 0.083839 0.110919 0.122270 0.134687 0.114715 0.117952 0.138909 0.148226 0.103037 0.128905 0.116634 0.130497 0.157879 0.347826 0.161087 0.194851 0.287110 0.161492 0.148763 0.220328 0.319539 0.137139 0.163745 0.266313 0.134554 0.142643 0.209256 0.134167 0.125692 0.085617 0.125945 0.123276 0.123404 0.132971 0.120026 0.104437 0.125302 0.097156 0.140444 0.119137 0.120391 0.138860 0.113306 0.107955 0.125165 0.085208 0.118825 0.120781 0.122082 0.112574 0.117072 0.124634 0.150893 0.117162 0.120156 0.119759 0.118511 0.122107 
sub-0042 0.120185 0.111837 0.075971 0.103531 0.103705 0.091418 0.117338 0.120061 0.075972 0.109458 0.079559 0.110334 0.093830 0.097519 0.115652 0.112260 0.111065 0.113632 0.083878 0.113926 0.115740 0.125234 0.108164 0.119284 0.112175 0.132670 0.100361 0.104678 0.109985 0.098815 0.111427 0.347705 0.201352 0.243319 0.337282 0.139662 0.134387 0.224911 0.320170 0.171947 0.211497 0.308952 0.132972 0.139517 0.204054 0.138673 0.101332 0.082444 0.103292 0.102891 0.093572 0.110960 0.102823 0.084208 0.103401 0.089281 0.124573 0.098967 0.089756 0.110687 0.101811 0.101405 0.108162 0.081819 0.100729 0.113705 0.112439 0.097121 0.133550 0.116116 0.127396 0.104080 0.109823 0.101803 0.082464 0.112606 
sub-0043 0.143728 0.136166 0.113871 0.132352 0.128564 0.131052 0.151318 0.152771 0.097606 0.149508 0.094951 0.153621 0.127565 0.121218 0.130313 0.129308 0.142010 0.130971 0.097569 0.123574 0.129695 0.132696 0.151276 0.156813 0.126378 0.152540 0.140260 0.148029 0.132961 0.099570 0.148464 0.366053 0.185171 0.194671 0.294866 0.137995 0.177529 0.225356 0.313432 0.138124 0.188580 0.287556 0.136331 0.138287 0.221036 0.131822 0.121589 0.103734 0.125817 0.123673 0.138647 0.146831 0.169479 0.108351 0.123461 0.095145 0.129498 0.120758 0.100944 0.133181 0.117603 0.108892 0.125235 0.104963 0.119470 0.119589 0.148888 0.159858 0.150758 0.125179 0.161588 0.142408 0.126731 0.139087 0.133453 0.135851 
sub-0044 0.125260 0.147902 0.084308 0.140601 0.118211 0.099442 0.136057 0.121870 0.089246 0.132350 0.093683 0.117740 0.119900 0.113159 0.151119 0.124554 0.120834 0.133181 0.078919 0.115932 0.153559 0.136784 0.110522 0.133977 0.137111 0.145655 0.111859 0.121541 0.113506 0.122811 0.151900 0.356754 0.200005 0.218677 0.375461 0.131850 0.196469 0.233075 0.324900 0.176985 0.188969 0.332239 0.118800 0.154110 0.204352 0.133131 0.126332 0.087465 0.123532 0.116969 0.103599 0.132021 0.108306 0.086433 0.126535 0.097745 0.143609 0.121646 0.109346 0.150709 0.122239 0.136202 0.118723 0.080995 0.114942 0.126208 0.145229 0.104642 0.132516 0.132003 0.150182 0.114902 0.126347 0.112960 0.113015 0.139216 
sub-0045 0.144198 0.113297 0.086372 0.134325 0.108481 0.118553 0.134610 0.112814 0.094221 0.141100 0.102477 0.124475 0.116143 0.106335 0.130003 0.116233 0.119893 0.134062 0.083219 0.113063 0.115329 0.122963 0.114068 0.138561 0.115769 0.130999 0.106517 0.119739 0.107752 0.118645 0.133981 0.335498 0.182594 0.191105 0.311687 0.107523 0.139935 0.212643 0.306110 0.151786 0.183165 0.296813 0.107512 0.128675 0.196150 0.128631 0.123243 0.091009 0.124351 0.117293 0.108141 0.133770 0.122969 0.094245 0.136460 0.123998 0.121953 0.110462 0.100981 0.114406 0.121772 0.116088 0.122538 0.093227 0.112649 0.104242 0.118426 0.120886 0.140351 0.121643 0.132588 0.122275 0.116702 0.105399 0.105902 0.133234 
sub-0046 0.133666 0.133557 0.105394 0.132136 0.147808 0.117805 0.155480 0.146483 0.112261 0.171018 0.121836 0.158541 0.135368 0.140065 0.169148 0.145249 0.169440 0.123152 0.105594 0.128337 0.144602 0.148263 0.129561 0.140750 0.125335 0.141511 0.120441 0.140174 0.129001 0.116635 0.165876 0.355994 0.173078 0.164256 0.291254 0.168551 0.178103 0.277136 0.329801 0.157637 0.158083 0.286069 0.175209 0.158843 0.249722 0.146363 0.127604 0.100381 0.142185 0.147363 0.130654 0.155393 0.146878 0.110792 0.176698 0.117571 0.149829 0.138181 0.145567 0.143977 0.136445 0.136444 0.128781 0.078593 0.121450 0.147349 0.138910 0.132689 0.140791 0.126254 0.148708 0.119761 0.137815 0.121809 0.133182 0.160790 
sub-0047 0.118894 0.138691 0.094210 0.127013 0.115168 0.117119 0.129289 0.121691 0.122500 0.146737 0.103854 0.146695 0.110922 0.121683 0.134345 0.140547 0.128076 0.133896 0.093599 0.122558 0.140795 0.134021 0.101954 0.126796 0.123377 0.138322 0.116491 0.130202 0.133241 0.106860 0.151608 0.366396 0.182249 0.208329 0.350572 0.130727 0.156277 0.201087 0.363187 0.192353 0.207140 0.340426 0.121387 0.120140 0.198305 0.127304 0.130657 0.106165 0.131235 0.120522 0.107639 0.122225 0.118830 0.099132 0.184994 0.103709 0.151905 0.113197 0.105395 0.141497 0.125112 0.134246 0.134001 0.070097 0.124624 0.135617 0.128779 0.100466 0.129989 0.136994 0.140718 0.125045 0.131217 0.119803 0.092818 0.143005 
sub-0048 0.154052 0.122251 0.101300 0.143615 0.129999 0.116540 0.152742 0.148604 0.096537 0.142221 0.096535 0.136476 0.121205 0.119814 0.154532 0.133226 0.114190 0.124489 0.096242 0.117432 0.134036 0.119347 0.138723 0.138806 0.125593 0.148746 0.123021 0.137994 0.121719 0.126286 0.162475 0.325489 0.157626 0.170964 0.256129 0.147762 0.160203 0.223007 0.314206 0.162854 0.149748 0.238609 0.142369 0.147101 0.215269 0.151664 0.119193 0.090021 0.141193 0.119659 0.133707 0.143028 0.141644 0.103333 0.131630 0.099062 0.145355 0.132281 0.123568 0.137174 0.134377 0.124198 0.136213 0.076262 0.126463 0.105043 0.131997 0.144221 0.126689 0.130075 0.144575 0.147122 0.129776 0.131387 0.124314 0.156497 
sub-0049 0.124059 0.120918 0.097850 0.155045 0.134852 0.102520 0.147860 0.126783 0.101608 0.139105 0.110482 0.191088 0.109494 0.106981 0.157934 0.117789 0.134148 0.123421 0.083360 0.116399 0.128109 0.117877 0.118292 0.142688 0.113543 0.147444 0.106745 0.125454 0.110011 0.102511 0.142396 0.375015 0.202452 0.180361 0.276938 0.153628 0.168337 0.282245 0.342216 0.166902 0.181565 0.280036 0.151354 0.142514 0.229409 0.138968 0.127011 0.082824 0.162452 0.138310 0.098175 0.140854 0.118556 0.123735 0.152711 0.111715 0.171670 0.119185 0.114708 0.138870 0.126467 0.135076 0.143151 0.076763 0.104352 0.122885 0.114978 0.105062 0.125369 0.130976 0.154679 0.109297 0.136639 0.113037 0.101703 0.138647 
sub-0050 0.138719 0.138212 0.088888 0.124311 0.122221 0.117849 0.145532 0.153500 0.094438 0.152191 0.093460 0.142479 0.119418 0.123697 0.173579 0.136751 0.134276 0.116757 0.072496 0.130061 0.152377 0.146261 0.133127 0.128432 0.117743 0.154688 0.121067 0.136107 0.132553 0.117623 0.165900 0.317383 0.185136 0.182692 0.265769 0.152352 0.173019 0.230263 0.289064 0.161855 0.174456 0.232927 0.146405 0.145479 0.221132 0.126980 0.137303 0.092852 0.122453 0.118413 0.121210 0.143293 0.146005 0.096128 0.131831 0.091926 0.130114 0.120921 0.113895 0.144205 0.149017 0.125786 0.113648 0.066701 0.127247 0.137923 0.138242 0.131661 0.144248 0.130048 0.154546 0.147348 0.125535 0.130168 0.101517 0.152114 
sub-0051 0.112075 0.113780 0.095057 0.127778 0.112562 0.123028 0.126097 0.132370 0.097638 0.110727 0.105380 0.124615 0.107151 0.099153 0.146516 0.120057 0.111800 0.110918 0.077205 0.109850 0.125836 0.107216 0.105599 0.136812 0.113390 0.140715 0.114365 0.124691 0.112608 0.115526 0.151816 0.370072 0.291196 0.242684 0.434079 0.138275 0.159249 0.222497 0.379928 0.193034 0.241018 0.291427 0.150257 0.158631 0.222333 0.133055 0.121077 0.077212 0.140597 0.132847 0.110226 0.137191 0.120623 0.090879 0.121116 0.109309 0.138679 0.114017 0.125652 0.116476 0.131830 0.118089 0.121347 0.066916 0.113885 0.111399 0.125931 0.112136 0.110535 0.131133 0.138960 0.114303 0.123302 0.115651 0.117050 0.151264 
sub-0052 0.134021 0.136975 0.106553 0.136250 0.135236 0.111697 0.148668 0.133857 0.105896 0.144021 0.123864 0.155826 0.128623 0.137128 0.128863 0.154512 0.124600 0.147259 0.098119 0.114833 0.124455 0.130469 0.128472 0.145308 0.125489 0.133772 0.113578 0.144732 0.114019 0.116081 0.161558 0.390091 0.189484 0.176657 0.285044 0.141106 0.191501 0.267841 0.353372 0.171967 0.167164 0.242221 0.150659 0.176699 0.252623 0.155943 0.130939 0.104012 0.128011 0.125448 0.117815 0.143135 0.116109 0.116551 0.140305 0.133631 0.134770 0.125306 0.130473 0.133688 0.130951 0.138784 0.120090 0.097543 0.118089 0.118825 0.132776 0.117691 0.147454 0.122892 0.138944 0.113763 0.144430 0.115754 0.153961 0.161690 
sub-0053 0.137660 0.139275 0.116405 0.173785 0.150717 0.123710 0.185502 0.198017 0.115464 0.156719 0.113189 0.170407 0.133487 0.143059 0.164230 0.130775 0.134388 0.142682 0.105383 0.132820 0.140141 0.122619 0.179292 0.171804 0.134657 0.161355 0.132929 0.136362 0.140495 0.145008 0.161950 0.343707 0.148379 0.159843 0.352851 0.169974 0.168973 0.261317 0.316997 0.158404 0.148287 0.288724 0.163376 0.171648 0.317751 0.162990 0.137421 0.120048 0.143713 0.142690 0.121574 0.153881 0.191797 0.106503 0.156953 0.121633 0.172971 0.125893 0.141254 0.170620 0.130051 0.144286 0.126082 0.104691 0.125966 0.137197 0.141164 0.163891 0.154218 0.123141 0.163942 0.135228 0.131829 0.138704 0.140431 0.149118 
sub-0054 0.131336 0.152282 0.075183 0.151559 0.112017 0.101533 0.132154 0.115481 0.083551 0.144547 0.082309 0.149148 0.109300 0.118085 0.142906 0.127575 0.113138 0.127035 0.064337 0.127391 0.118025 0.143570 0.112643 0.128012 0.136090 0.156487 0.106824 0.125902 0.123926 0.122774 0.152274 0.331488 0.166691 0.177160 0.319706 0.133864 0.141879 0.186979 0.322562 0.159759 0.164339 0.308382 0.123740 0.130469 0.140662 0.101167 0.122051 0.074307 0.116793 0.118011 0.094601 0.141675 0.112488 0.084748 0.132962 0.083444 0.143306 0.118337 0.101403 0.126658 0.139613 0.114351 0.116570 0.064580 0.105445 0.110516 0.160300 0.109317 0.124566 0.133025 0.139195 0.116880 0.123461 0.122652 0.124890 0.150839 
sub-0055 0.124788 0.130240 0.088912 0.161042 0.149297 0.112465 0.153017 0.133544 0.100700 0.147367 0.105454 0.142251 0.131393 0.138405 0.126499 0.131584 0.137449 0.128537 0.077017 0.119787 0.120207 0.135113 0.118081 0.120850 0.135857 0.152088 0.116401 0.130100 0.122587 0.116056 0.163980 0.364081 0.204486 0.191849 0.289868 0.179468 0.198993 0.243390 0.343512 0.194660 0.180497 0.298493 0.190178 0.157671 0.229666 0.138070 0.121622 0.078773 0.142039 0.141160 0.112777 0.146776 0.136392 0.102119 0.139774 0.112285 0.132855 0.124892 0.132011 0.109372 0.126586 0.130523 0.120310 0.078417 0.110894 0.117533 0.132759 0.111876 0.131335 0.128635 0.150608 0.108182 0.133923 0.120836 0.131308 0.145174 
sub-0056 0.134403 0.165077 0.094707 0.128398 0.120142 0.103937 0.139032 0.152458 0.088452 0.145976 0.102426 0.133072 0.117937 0.098637 0.159039 0.141533 0.134376 0.130018 0.086031 0.128205 0.135799 0.146473 0.132547 0.131077 0.136334 0.177855 0.118089 0.143194 0.131131 0.146166 0.165059 0.356912 0.191983 0.219984 0.331747 0.150847 0.154401 0.229967 0.334726 0.185343 0.194239 0.272989 0.152547 0.125596 0.245985 0.146999 0.172725 0.086380 0.127319 0.122228 0.110890 0.146357 0.156150 0.103817 0.143376 0.118924 0.131993 0.124861 0.116250 0.156551 0.141771 0.145975 0.140759 0.078725 0.134398 0.128745 0.149991 0.133184 0.165316 0.142169 0.173022 0.121667 0.137249 0.127384 0.144114 0.147141 
sub-0057 0.143609 0.127929 0.086797 0.155148 0.139456 0.101887 0.143812 0.152156 0.090935 0.146978 0.107890 0.182258 0.125240 0.130491 0.158105 0.131854 0.124298 0.130787 0.073930 0.125592 0.135962 0.130992 0.121637 0.129509 0.119149 0.150243 0.117257 0.130885 0.120143 0.124481 0.156676 0.321585 0.157621 0.177155 0.288223 0.154792 0.179412 0.206781 0.291512 0.128933 0.150459 0.261687 0.138318 0.143309 0.230803 0.144606 0.139033 0.087738 0.125077 0.123388 0.103184 0.142877 0.140353 0.092109 0.168931 0.098553 0.164936 0.119169 0.097575 0.149754 0.144900 0.141408 0.137317 0.075468 0.123426 0.136864 0.136844 0.117741 0.123865 0.127808 0.151993 0.127935 0.129944 0.122208 0.101630 0.156456 
sub-0058 0.128719 0.125754 0.090535 0.177548 0.135431 0.101448 0.159060 0.158862 0.096104 0.140784 0.101913 0.158488 0.123202 0.140389 0.125341 0.111532 0.129725 0.114235 0.091979 0.121127 0.104239 0.137390 0.153390 0.134473 0.115179 0.136812 0.130961 0.142885 0.121526 0.114936 0.145733 0.336091 0.167813 0.209432 0.237858 0.180859 0.198733 0.213441 0.294458 0.151316 0.175358 0.388888 0.156582 0.174635 0.151477 0.141969 0.123664 0.095570 0.174307 0.134052 0.119119 0.159029 0.143469 0.088904 0.141121 0.105332 0.133549 0.116381 0.141407 0.136836 0.121961 0.106420 0.120520 0.087297 0.113902 0.111438 0.134066 0.139303 0.132813 0.115644 0.138648 0.136439 0.128008 0.134705 0.097729 0.139091 
sub-0059 0.152070 0.121805 0.090917 0.115411 0.123672 0.113634 0.148111 0.132510 0.092352 0.142678 0.102663 0.152710 0.121601 0.124344 0.135712 0.136418 0.133341 0.135661 0.093214 0.124760 0.124202 0.129212 0.144547 0.138057 0.126157 0.144816 0.120711 0.129297 0.125373 0.116096 0.158886 0.332643 0.198813 0.191939 0.303125 0.143654 0.132840 0.227118 0.313441 0.151256 0.195444 0.332098 0.127508 0.122229 0.202979 0.122608 0.122712 0.103404 0.116948 0.129227 0.109787 0.140758 0.119231 0.096690 0.138796 0.115201 0.128266 0.120224 0.121029 0.131409 0.130367 0.140291 0.126880 0.070638 0.115759 0.107589 0.124733 0.128774 0.155543 0.114598 0.140770 0.125858 0.136361 0.125754 0.118534 0.140907 
sub-0060 0.116834 0.110396 0.096427 0.146792 0.145095 0.107564 0.153602 0.131343 0.099615 0.132594 0.111731 0.134267 0.124943 0.142721 0.127280 0.110620 0.127682 0.112587 0.084427 0.110135 0.108192 0.123066 0.109850 0.145715 0.113026 0.128162 0.104568 0.129960 0.108136 0.134634 0.148122 0.330755 0.182625 0.192349 0.293480 0.146840 0.160338 0.197499 0.292306 0.147021 0.167838 0.304410 0.132356 0.127097 0.187373 0.135937 0.106314 0.097429 0.138769 0.136321 0.109998 0.139365 0.134411 0.092790 0.143302 0.116118 0.118311 0.108661 0.123096 0.125337 0.104727 0.117016 0.126381 0.100318 0.099522 0.117229 0.119748 0.101730 0.120530 0.106132 0.134047 0.104888 0.135237 0.103103 0.097220 0.142080 
sub-0061 0.128583 0.131112 0.115455 0.130421 0.134351 0.116235 0.161882 0.133994 0.103661 0.143671 0.112061 0.132223 0.133212 0.125770 0.140210 0.113288 0.135332 0.126789 0.096923 0.123805 0.113338 0.134124 0.123842 0.140932 0.127701 0.153902 0.126713 0.145975 0.115436 0.129261 0.157402 0.348744 0.156804 0.175584 0.352226 0.176385 0.168905 0.257639 0.321269 0.141554 0.157881 0.323586 0.177362 0.136756 0.237301 0.144242 0.131726 0.122627 0.127683 0.142737 0.126076 0.140109 0.145029 0.101724 0.137173 0.113547 0.148346 0.132290 0.132317 0.128928 0.130772 0.123415 0.121552 0.111079 0.103682 0.133692 0.134189 0.131688 0.132244 0.128387 0.154846 0.128556 0.149934 0.117210 0.108982 0.147982 
sub-0062 0.127986 0.128098 0.096243 0.149125 0.130905 0.103601 0.154105 0.121468 0.098446 0.135886 0.103122 0.116118 0.119613 0.121763 0.133771 0.130186 0.123238 0.135400 0.081496 0.106448 0.121942 0.128552 0.113900 0.138592 0.120232 0.143275 0.110170 0.134766 0.117551 0.142804 0.144169 0.345763 0.220418 0.197285 0.360015 0.159752 0.158800 0.241273 0.297530 0.166015 0.183835 0.293588 0.156442 0.144732 0.235322 0.118839 0.132219 0.091160 0.139420 0.127580 0.098501 0.145029 0.118786 0.102168 0.127487 0.105021 0.111984 0.118459 0.124413 0.125266 0.123101 0.125941 0.128171 0.080702 0.099802 0.108861 0.110687 0.110055 0.127321 0.130324 0.154173 0.109848 0.139760 0.105764 0.120415 0.148469 
sub-0063 0.127916 0.124426 0.081261 0.149977 0.123822 0.098244 0.140765 0.124999 0.093033 0.137740 0.095717 0.137795 0.110497 0.130248 0.123116 0.118591 0.120267 0.104633 0.078116 0.109278 0.113796 0.132181 0.119894 0.129010 0.123371 0.161630 0.114883 0.123122 0.110071 0.107580 0.133469 0.323912 0.238208 0.212028 0.323262 0.153207 0.185480 0.226111 0.302219 0.200149 0.181560 0.273328 0.139951 0.152584 0.237615 0.110317 0.129078 0.082377 0.133804 0.121401 0.105294 0.125565 0.131310 0.094493 0.142069 0.102062 0.131931 0.118191 0.121137 0.116976 0.130404 0.111657 0.134176 0.067277 0.112926 0.109606 0.137933 0.118920 0.131356 0.138973 0.156024 0.124043 0.123709 0.128414 0.120981 0.145628 
sub-0064 0.132522 0.143741 0.084118 0.128940 0.137874 0.118883 0.147943 0.154320 0.097373 0.151000 0.107539 0.139702 0.126907 0.129474 0.138966 0.121069 0.119374 0.133820 0.088793 0.120954 0.124182 0.131124 0.123417 0.136876 0.119928 0.158203 0.125188 0.135466 0.136159 0.165615 0.154879 0.320155 0.210386 0.168054 0.401086 0.164367 0.154948 0.188854 0.289297 0.169338 0.151877 0.315366 0.147652 0.123016 0.208499 0.136864 0.121860 0.105294 0.136620 0.130898 0.115924 0.145833 0.157902 0.107997 0.144066 0.111765 0.150856 0.117638 0.119990 0.134253 0.131577 0.136713 0.134640 0.090518 0.127674 0.112913 0.134491 0.127363 0.106464 0.133612 0.142285 0.127796 0.129056 0.128714 0.154857 0.138587 
sub-0065 0.118317 0.129327 0.093655 0.137019 0.134246 0.120380 0.150786 0.126186 0.100175 0.136703 0.102479 0.155759 0.120497 0.131664 0.133571 0.123849 0.125510 0.127350 0.096128 0.126745 0.113952 0.129301 0.117812 0.132550 0.136678 0.133190 0.115032 0.124532 0.116248 0.123275 0.155399 0.339368 0.193938 0.223062 0.338847 0.172802 0.163644 0.201642 0.315033 0.171199 0.193082 0.332168 0.162382 0.146793 0.213937 0.142815 0.127205 0.091808 0.112543 0.133225 0.103090 0.147462 0.127138 0.105726 0.139156 0.099721 0.128861 0.116687 0.130273 0.130428 0.123112 0.123432 0.112398 0.080156 0.107148 0.107458 0.121584 0.122564 0.118041 0.128207 0.145165 0.111877 0.119430 0.112739 0.110281 0.141530 
sub-0066 0.135872 0.141309 0.084080 0.160551 0.136139 0.110389 0.165656 0.166005 0.093132 0.164858 0.110357 0.173093 0.133939 0.143687 0.158120 0.137610 0.139133 0.142917 0.104113 0.134425 0.138767 0.143621 0.144776 0.150337 0.119215 0.151111 0.126458 0.139670 0.142115 0.176910 0.159259 0.352432 0.177000 0.197145 0.390624 0.163070 0.180927 0.237613 0.336251 0.153813 0.176952 0.321763 0.169662 0.181785 0.197298 0.128474 0.138203 0.091421 0.161707 0.137194 0.112836 0.157995 0.169089 0.098613 0.154966 0.108879 0.155645 0.129046 0.131832 0.166092 0.142594 0.150950 0.128637 0.096521 0.127249 0.150234 0.140620 0.151834 0.137215 0.131582 0.153599 0.127652 0.143715 0.135254 0.107643 0.153713 
sub-0067 0.110084 0.115371 0.096176 0.134563 0.121672 0.105092 0.152023 0.138728 0.098098 0.137690 0.101803 0.135959 0.118533 0.120476 0.112701 0.118005 0.123786 0.114763 0.088940 0.109718 0.107724 0.113245 0.121217 0.124796 0.110405 0.124518 0.112941 0.118400 0.108386 0.109794 0.143796 0.335099 0.179344 0.170319 0.264916 0.172490 0.172178 0.244311 0.320499 0.143193 0.156721 0.254122 0.152143 0.150127 0.228155 0.112253 0.113941 0.097699 0.122604 0.128427 0.107431 0.138504 0.139854 0.099115 0.127983 0.100995 0.121893 0.118172 0.122283 0.131418 0.122693 0.125705 0.102673 0.101356 0.102761 0.111556 0.113067 0.129676 0.130303 0.108660 0.128779 0.101988 0.123831 0.115128 0.106620 0.134477 
sub-0068 0.140962 0.117461 0.099682 0.140451 0.127249 0.105200 0.152798 0.137913 0.098575 0.142458 0.100227 0.161328 0.119167 0.123802 0.129288 0.125980 0.128494 0.105671 0.107924 0.119062 0.132742 0.138211 0.113276 0.135595 0.100887 0.135556 0.120810 0.132621 0.118050 0.112217 0.161832 0.310910 0.147145 0.152652 0.352461 0.167647 0.151089 0.230804 0.307244 0.133079 0.146965 0.293396 0.167093 0.131684 0.191651 0.142611 0.115544 0.096533 0.127329 0.128587 0.100904 0.139957 0.145543 0.093628 0.158822 0.101661 0.146726 0.120168 0.117513 0.150659 0.129228 0.116738 0.113597 0.089261 0.108752 0.119832 0.133048 0.119420 0.144519 0.110649 0.140377 0.123771 0.128878 0.119715 0.118499 0.148219 
sub-0069 0.148182 0.132238 0.090055 0.157989 0.135470 0.117643 0.166624 0.165030 0.093961 0.152389 0.096109 0.162180 0.121184 0.153251 0.138720 0.134313 0.145502 0.136354 0.083864 0.125480 0.118265 0.132691 0.142174 0.147027 0.130051 0.148589 0.127378 0.121068 0.121477 0.147641 0.165998 0.324871 0.139944 0.167431 0.409632 0.172727 0.159384 0.145177 0.315252 0.148941 0.175276 0.334788 0.160594 0.134658 0.226174 0.151377 0.127592 0.103214 0.155346 0.144907 0.119142 0.158268 0.157547 0.100490 0.158403 0.109599 0.137269 0.133276 0.130754 0.133700 0.143263 0.138680 0.116366 0.080446 0.121084 0.118682 0.126904 0.154652 0.154080 0.124736 0.145028 0.129927 0.132623 0.123435 0.118791 0.159506 
sub-0070 0.133298 0.110945 0.090517 0.135018 0.128729 0.104830 0.142729 0.126480 0.092959 0.124199 0.111464 0.145430 0.116785 0.125178 0.164665 0.111522 0.115857 0.122194 0.092561 0.110298 0.137059 0.125554 0.115971 0.138885 0.123289 0.146878 0.103696 0.121440 0.115874 0.119105 0.147886 0.325600 0.178097 0.199154 0.255451 0.162565 0.174767 0.184871 0.324187 0.147394 0.164382 0.269956 0.152345 0.148158 0.243505 0.111994 0.122438 0.083934 0.120336 0.128261 0.108002 0.134817 0.123550 0.104356 0.126433 0.105983 0.135186 0.116098 0.124851 0.140510 0.110541 0.128884 0.132147 0.086927 0.114016 0.123365 0.116433 0.115386 0.118167 0.120319 0.133031 0.120574 0.125186 0.115541 0.117466 0.144558 
sub-0071 0.144300 0.140111 0.111152 0.152092 0.142947 0.134506 0.149240 0.160896 0.103974 0.140176 0.113355 0.149898 0.135194 0.147130 0.132075 0.126331 0.137821 0.139599 0.091545 0.134638 0.119569 0.143382 0.142785 0.158412 0.131365 0.161734 0.145722 0.139930 0.137092 0.152927 0.164773 0.329496 0.157613 0.160958 0.294362 0.156500 0.146809 0.224365 0.310670 0.156336 0.151539 0.316055 0.179555 0.164761 0.262270 0.158916 0.134053 0.128659 0.157214 0.139577 0.139401 0.140028 0.156727 0.112347 0.146620 0.121387 0.143145 0.135891 0.160522 0.135227 0.146070 0.141810 0.130467 0.106169 0.135305 0.126064 0.144737 0.154256 0.134360 0.132420 0.157799 0.130001 0.142192 0.146915 0.159481 0.157716 
sub-0072 0.133190 0.155607 0.105223 0.172957 0.140512 0.111624 0.161771 0.142210 0.096465 0.139541 0.104202 0.160086 0.127810 0.153937 0.179057 0.143547 0.146049 0.160733 0.081983 0.149831 0.157383 0.171609 0.131172 0.134540 0.135759 0.168135 0.135527 0.134635 0.129589 0.123299 0.193809 0.315914 0.203996 0.238566 0.279764 0.176703 0.182079 0.209597 0.299784 0.176467 0.184540 0.289291 0.173073 0.175819 0.194812 0.135198 0.134845 0.091665 0.155417 0.139723 0.106659 0.157874 0.151258 0.099054 0.128178 0.099482 0.151269 0.126450 0.124508 0.174497 0.120102 0.132198 0.119504 0.090059 0.124946 0.157483 0.133114 0.135218 0.162294 0.151014 0.181003 0.131361 0.136238 0.137074 0.128898 0.159975 
