Node,Group,Layer,Metric,Value
33,EM,GM,Strength_mean,31.691717571477582
33,EM,rsfMRI,Strength_mean,39.69387658328661
34,Control,FA,Strength_mean,36.243138305491634
34,Control,GM,Strength_mean,31.71003819877813
34,Control,rsfMRI,Strength_mean,38.77670433575246
34,EM,FA,Strength_mean,37.25320866286032
34,EM,GM,Strength_mean,32.523447363171
34,EM,rsfMRI,Strength_mean,36.667234089362005
35,Control,FA,Strength_mean,37.67621082031732
35,Control,GM,Strength_mean,30.600188636540384
35,Control,rsfMRI,Strength_mean,38.08641474810953
35,EM,FA,Strength_mean,37.940108715856645
35,EM,GM,Strength_mean,31.859449924684938
35,EM,rsfMRI,Strength_mean,39.93176807488733
36,Control,FA,Strength_mean,30.483446050761554
36,Control,GM,Strength_mean,30.87740405996929
36,Control,rsfMRI,Strength_mean,41.08573235617736
36,EM,FA,Strength_mean,31.4117865486203
36,EM,GM,Strength_mean,30.43347588701773
36,EM,rsfMRI,Strength_mean,40.19355059488101
37,Control,FA,Strength_mean,32.51630554984794
37,Control,GM,Strength_mean,30.39003771376479
37,Control,rsfMRI,Strength_mean,41.31935738756047
37,EM,FA,Strength_mean,33.091794273109755
37,EM,GM,Strength_mean,30.90318222171228
37,EM,rsfMRI,Strength_mean,38.89668727830295
38,Control,FA,Strength_mean,38.976103914850185
38,Control,GM,Strength_mean,28.279727689860863
38,Control,rsfMRI,Strength_mean,39.45936808260323
38,EM,FA,Strength_mean,39.04429938584557
38,EM,GM,Strength_mean,30.747481964782786
38,EM,rsfMRI,Strength_mean,39.26137545728816
39,Control,FA,Strength_mean,37.004861895260234
39,Control,GM,Strength_mean,36.80573678672484
39,Control,rsfMRI,Strength_mean,41.10526000387083
39,EM,FA,Strength_mean,37.25995593938386
39,EM,GM,Strength_mean,35.563881353839
39,EM,rsfMRI,Strength_mean,40.70221907858605
40,Control,FA,Strength_mean,37.13765048673913
40,Control,GM,Strength_mean,32.22491716376687
40,Control,rsfMRI,Strength_mean,40.93890997326086
40,EM,FA,Strength_mean,37.593980110267054
40,EM,GM,Strength_mean,31.07601229967905
40,EM,rsfMRI,Strength_mean,39.13616548702505
41,Control,FA,Strength_mean,37.330741577481234
41,Control,GM,Strength_mean,31.65285458919841
41,Control,rsfMRI,Strength_mean,38.868377289104835
41,EM,FA,Strength_mean,38.04245450049657
41,EM,GM,Strength_mean,32.63108353613335
41,EM,rsfMRI,Strength_mean,36.68312949317235
42,Control,FA,Strength_mean,37.05495574804591
42,Control,GM,Strength_mean,30.975154102578394
42,Control,rsfMRI,Strength_mean,40.271201957206195
42,EM,FA,Strength_mean,37.43139600402744
42,EM,GM,Strength_mean,30.720976295453635
42,EM,rsfMRI,Strength_mean,39.404793700615066
43,Control,FA,Strength_mean,31.323050575023476
43,Control,GM,Strength_mean,34.6198332576274
43,Control,rsfMRI,Strength_mean,40.306793209731694
43,EM,FA,Strength_mean,32.111570911279
43,EM,GM,Strength_mean,33.72696029473338
43,EM,rsfMRI,Strength_mean,38.975025251881156
44,Control,FA,Strength_mean,31.87965350683712
44,Control,GM,Strength_mean,29.170881208743474
44,Control,rsfMRI,Strength_mean,41.16411302543955
44,EM,FA,Strength_mean,32.52739023659679
44,EM,GM,Strength_mean,28.38535285392579
44,EM,rsfMRI,Strength_mean,39.16765378107944
45,Control,FA,Strength_mean,33.21819829093275
45,Control,GM,Strength_mean,26.22766846339228
45,Control,rsfMRI,Strength_mean,43.100352767773984
45,EM,FA,Strength_mean,33.283747685691786
45,EM,GM,Strength_mean,25.36527390835371
45,EM,rsfMRI,Strength_mean,42.79243675032333
46,Control,FA,Strength_mean,37.355118921396745
46,Control,GM,Strength_mean,24.180135663456966
46,Control,rsfMRI,Strength_mean,45.39634670677121
46,EM,FA,Strength_mean,37.12535259657045
46,EM,GM,Strength_mean,24.349627430200286
46,EM,rsfMRI,Strength_mean,45.45937766234585
47,Control,FA,Strength_mean,36.74279273915319
47,Control,GM,Strength_mean,25.97669577870165
47,Control,rsfMRI,Strength_mean,43.79272424518674
47,EM,FA,Strength_mean,35.880724666916024
47,EM,GM,Strength_mean,25.937766915223083
47,EM,rsfMRI,Strength_mean,44.091974807692154
48,Control,FA,Strength_mean,21.33346123171677
48,Control,GM,Strength_mean,33.41789304933078
48,Control,rsfMRI,Strength_mean,37.330636404687276
48,EM,FA,Strength_mean,21.559987711660863
48,EM,GM,Strength_mean,32.25592825767289
48,EM,rsfMRI,Strength_mean,38.29232501198917
49,Control,FA,Strength_mean,33.79279865845042
49,Control,GM,Strength_mean,31.309177941461616
49,Control,rsfMRI,Strength_mean,42.18743844112332
49,EM,FA,Strength_mean,33.720366549335644
49,EM,GM,Strength_mean,30.957642659871034
49,EM,rsfMRI,Strength_mean,42.70141365390285
50,Control,FA,Strength_mean,42.07410702180784
50,Control,GM,Strength_mean,31.660499938570887
50,Control,rsfMRI,Strength_mean,43.501279061157746
50,EM,FA,Strength_mean,41.445670581695836
50,EM,GM,Strength_mean,29.560308904806334
50,EM,rsfMRI,Strength_mean,44.539989962995875
51,Control,FA,Strength_mean,39.01786692270561
51,Control,GM,Strength_mean,29.703080988076756
51,Control,rsfMRI,Strength_mean,44.19179412151305
51,EM,FA,Strength_mean,38.90269139720703
51,EM,GM,Strength_mean,32.46855326141066
51,EM,rsfMRI,Strength_mean,44.479321997554266
52,Control,FA,Strength_mean,41.147316934941855
52,Control,GM,Strength_mean,27.691131027441525
52,Control,rsfMRI,Strength_mean,42.36333890917747
52,EM,FA,Strength_mean,40.68848773339863
52,EM,GM,Strength_mean,28.437014585308894
52,EM,rsfMRI,Strength_mean,43.210068307616226
53,Control,FA,Strength_mean,36.934033293758716
53,Control,GM,Strength_mean,26.592447569132595
53,Control,rsfMRI,Strength_mean,44.08538614736948
53,EM,FA,Strength_mean,36.163288525570024
53,EM,GM,Strength_mean,28.61031119619946
53,EM,rsfMRI,Strength_mean,44.06447168590171
54,Control,FA,Strength_mean,38.9456272987358
54,Control,GM,Strength_mean,30.575355579626887
54,Control,rsfMRI,Strength_mean,43.88126857940934
54,EM,FA,Strength_mean,38.887195614438255
54,EM,GM,Strength_mean,32.02251186013229
54,EM,rsfMRI,Strength_mean,45.01110457171725
55,Control,FA,Strength_mean,33.40181179600118
55,Control,GM,Strength_mean,27.128146970694026
55,Control,rsfMRI,Strength_mean,43.22750673788185
55,EM,FA,Strength_mean,32.787826797343826
55,EM,GM,Strength_mean,28.46048848496108
55,EM,rsfMRI,Strength_mean,42.73862272919944
56,Control,FA,Strength_mean,37.743324716999645
56,Control,GM,Strength_mean,24.462726985436586
56,Control,rsfMRI,Strength_mean,42.612662413036794
56,EM,FA,Strength_mean,38.07679298108459
56,EM,GM,Strength_mean,27.453647284271216
56,EM,rsfMRI,Strength_mean,43.31948920351156
57,Control,FA,Strength_mean,41.49960872389305
57,Control,GM,Strength_mean,32.09711078342583
57,Control,rsfMRI,Strength_mean,43.05058528863364
57,EM,FA,Strength_mean,41.01907628522296
57,EM,GM,Strength_mean,31.59455765038851
57,EM,rsfMRI,Strength_mean,43.562116329159906
58,Control,FA,Strength_mean,29.995530187167862
58,Control,GM,Strength_mean,30.341356080016045
58,Control,rsfMRI,Strength_mean,39.32722310611317
58,EM,FA,Strength_mean,29.85446012233582
58,EM,GM,Strength_mean,30.685106333469832
58,EM,rsfMRI,Strength_mean,37.9089883643853
59,Control,FA,Strength_mean,38.373399459722485
59,Control,GM,Strength_mean,22.49763322809229
59,Control,rsfMRI,Strength_mean,44.06084556104978
59,EM,FA,Strength_mean,37.995527818224325
59,EM,GM,Strength_mean,22.392545480689463
59,EM,rsfMRI,Strength_mean,43.9474162527126
60,Control,FA,Strength_mean,37.32055795119877
60,Control,GM,Strength_mean,30.5566743831291
60,Control,rsfMRI,Strength_mean,44.63498888135152
60,EM,FA,Strength_mean,37.41996622141659
60,EM,GM,Strength_mean,27.535020354753296
60,EM,rsfMRI,Strength_mean,44.24068052809837
61,Control,FA,Strength_mean,30.942893145203282
61,Control,GM,Strength_mean,26.176646535132573
61,Control,rsfMRI,Strength_mean,42.297969791695664
61,EM,FA,Strength_mean,30.87224631866771
61,EM,GM,Strength_mean,27.376584702821926
61,EM,rsfMRI,Strength_mean,43.85045819430442
62,Control,FA,Strength_mean,38.66987324951949
62,Control,GM,Strength_mean,27.71052011713714
62,Control,rsfMRI,Strength_mean,43.24900661000759
62,EM,FA,Strength_mean,38.5764793951144
62,EM,GM,Strength_mean,28.27881731154759
62,EM,rsfMRI,Strength_mean,43.9026743654815
63,Control,FA,Strength_mean,34.055546039714564
63,Control,GM,Strength_mean,23.459994167633564
63,Control,rsfMRI,Strength_mean,42.65670354726326
63,EM,FA,Strength_mean,33.60830284244699
63,EM,GM,Strength_mean,24.669244177371006
63,EM,rsfMRI,Strength_mean,43.62283551980863
64,Control,FA,Strength_mean,40.51706416168811
64,Control,GM,Strength_mean,23.676762164366906
64,Control,rsfMRI,Strength_mean,44.75001312480304
64,EM,FA,Strength_mean,40.01377395134776
64,EM,GM,Strength_mean,22.011271062339294
64,EM,rsfMRI,Strength_mean,44.96988568085006
65,Control,FA,Strength_mean,36.47635517679082
65,Control,GM,Strength_mean,28.020785929630783
65,Control,rsfMRI,Strength_mean,43.37816712230468
65,EM,FA,Strength_mean,36.20505700297489
65,EM,GM,Strength_mean,27.197041384491154
65,EM,rsfMRI,Strength_mean,43.65993141118075
66,Control,FA,Strength_mean,40.71539225809843
66,Control,GM,Strength_mean,24.16880743660719
66,Control,rsfMRI,Strength_mean,46.04928626487237
66,EM,FA,Strength_mean,40.627502916031546
66,EM,GM,Strength_mean,23.386600568024573
66,EM,rsfMRI,Strength_mean,45.53376527805955
67,Control,FA,Strength_mean,44.173101680375744
67,Control,GM,Strength_mean,26.89759465430913
67,Control,rsfMRI,Strength_mean,43.019024659947654
67,EM,FA,Strength_mean,43.15538459485191
67,EM,GM,Strength_mean,27.9633601232731
67,EM,rsfMRI,Strength_mean,43.44624585292447
68,Control,FA,Strength_mean,33.70255841856839
68,Control,GM,Strength_mean,25.38053710944012
68,Control,rsfMRI,Strength_mean,41.445552343872606
68,EM,FA,Strength_mean,33.98754798099253
68,EM,GM,Strength_mean,25.693117967765005
68,EM,rsfMRI,Strength_mean,41.76660887819068
69,Control,FA,Strength_mean,39.46970446959813
69,Control,GM,Strength_mean,27.470145744066013
69,Control,rsfMRI,Strength_mean,43.06868347347551
69,EM,FA,Strength_mean,39.113691197026874
69,EM,GM,Strength_mean,27.666912453822075
69,EM,rsfMRI,Strength_mean,43.181928204778266
70,Control,FA,Strength_mean,41.738074350018245
70,Control,GM,Strength_mean,26.57950434909331
70,Control,rsfMRI,Strength_mean,44.638285415105685
70,EM,FA,Strength_mean,41.15316020294323
70,EM,GM,Strength_mean,26.446318356551465
70,EM,rsfMRI,Strength_mean,45.167512886882484
71,Control,FA,Strength_mean,43.44774006269926
71,Control,GM,Strength_mean,23.50277965172848
71,Control,rsfMRI,Strength_mean,45.49269334495467
71,EM,FA,Strength_mean,42.33428369144057
71,EM,GM,Strength_mean,23.501208616509558
71,EM,rsfMRI,Strength_mean,45.306194624636284
72,Control,FA,Strength_mean,40.618655720567304
72,Control,GM,Strength_mean,28.62813653107287
72,Control,rsfMRI,Strength_mean,43.57488632444791
72,EM,FA,Strength_mean,40.715103178986915
72,EM,GM,Strength_mean,28.309187770432594
72,EM,rsfMRI,Strength_mean,44.45155119876939
73,Control,FA,Strength_mean,42.175420815613734
73,Control,GM,Strength_mean,26.569326592520838
73,Control,rsfMRI,Strength_mean,43.94621896965598
73,EM,FA,Strength_mean,41.802195988723454
73,EM,GM,Strength_mean,24.957648524753054
73,EM,rsfMRI,Strength_mean,43.98222625539824
74,Control,FA,Strength_mean,29.891500800272404
74,Control,GM,Strength_mean,23.170360851471663
74,Control,rsfMRI,Strength_mean,41.172484579849105
74,EM,FA,Strength_mean,30.114942832162072
74,EM,GM,Strength_mean,22.199809326243784
74,EM,rsfMRI,Strength_mean,42.29291535174191
75,Control,FA,Strength_mean,40.46827645043891
75,Control,GM,Strength_mean,30.075789103755085
75,Control,rsfMRI,Strength_mean,43.756697251181166
75,EM,FA,Strength_mean,40.11479360680491
75,EM,GM,Strength_mean,28.806134237746896
75,EM,rsfMRI,Strength_mean,43.22539107999966
0,Control,FA,Strength_std,4.6274992610628916
0,Control,GM,Strength_std,8.526796488063347
0,Control,rsfMRI,Strength_std,7.819010401506561
0,EM,FA,Strength_std,5.423603710406726
0,EM,GM,Strength_std,10.157126067938279
0,EM,rsfMRI,Strength_std,6.98345376365571
1,Control,FA,Strength_std,5.200631949773534
1,Control,GM,Strength_std,10.314116958945325
1,Control,rsfMRI,Strength_std,7.913436841876972
1,EM,FA,Strength_std,6.6254518122408115
1,EM,GM,Strength_std,8.217632061133047
1,EM,rsfMRI,Strength_std,7.681049234567524
2,Control,FA,Strength_std,4.744639415794105
2,Control,GM,Strength_std,3.329886543565354
2,Control,rsfMRI,Strength_std,8.814425083478223
2,EM,FA,Strength_std,5.421255990890387
2,EM,GM,Strength_std,9.394963417033516
2,EM,rsfMRI,Strength_std,6.811465264469176
3,Control,FA,Strength_std,1.6324687489091194
3,Control,GM,Strength_std,13.490148414221347
3,Control,rsfMRI,Strength_std,6.189182004241874
3,EM,FA,Strength_std,2.5332082325980063
3,EM,GM,Strength_std,10.37825571620336
3,EM,rsfMRI,Strength_std,7.826184693815562
4,Control,FA,Strength_std,3.847892815960578
4,Control,GM,Strength_std,7.225637415183352
4,Control,rsfMRI,Strength_std,8.395931829495467
4,EM,FA,Strength_std,5.260764488037467
4,EM,GM,Strength_std,9.579878404833332
4,EM,rsfMRI,Strength_std,8.139802152169857
5,Control,FA,Strength_std,7.609631646285844
5,Control,GM,Strength_std,8.404402833834755
5,Control,rsfMRI,Strength_std,9.171530401359938
5,EM,FA,Strength_std,8.864077405246942
5,EM,GM,Strength_std,8.391004277622498
5,EM,rsfMRI,Strength_std,6.783560456099173
6,Control,FA,Strength_std,5.490309017661643
6,Control,GM,Strength_std,7.704806787400622
6,Control,rsfMRI,Strength_std,8.381560432918961
6,EM,FA,Strength_std,6.077227065206781
6,EM,GM,Strength_std,8.713792283595918
6,EM,rsfMRI,Strength_std,7.420787878550378
7,Control,FA,Strength_std,5.532332358855273
7,Control,GM,Strength_std,6.6490444495476995
7,Control,rsfMRI,Strength_std,8.277546848771902
7,EM,FA,Strength_std,6.867159983958948
7,EM,GM,Strength_std,10.662418264020927
7,EM,rsfMRI,Strength_std,7.60973257268532
8,Control,FA,Strength_std,5.4838592953376075
8,Control,GM,Strength_std,9.575889537822485
8,Control,rsfMRI,Strength_std,9.577500374607574
8,EM,FA,Strength_std,6.800241431457053
8,EM,GM,Strength_std,8.945149292872271
8,EM,rsfMRI,Strength_std,6.875981344022346
9,Control,FA,Strength_std,4.738062265916279
9,Control,GM,Strength_std,8.943319095172455
9,Control,rsfMRI,Strength_std,8.199592763916373
9,EM,FA,Strength_std,5.697707551732485
9,EM,GM,Strength_std,9.807534607474054
9,EM,rsfMRI,Strength_std,7.000820749038839
10,Control,FA,Strength_std,4.420600492412859
10,Control,GM,Strength_std,6.116796711312143
10,Control,rsfMRI,Strength_std,7.682742857426035
10,EM,FA,Strength_std,5.3804027965388395
10,EM,GM,Strength_std,9.04833701708305
10,EM,rsfMRI,Strength_std,7.62102016459653
11,Control,FA,Strength_std,4.927757804338549
11,Control,GM,Strength_std,6.4063917295817205
11,Control,rsfMRI,Strength_std,5.339459303653175
11,EM,FA,Strength_std,4.501637068341525
11,EM,GM,Strength_std,10.36168550488484
11,EM,rsfMRI,Strength_std,7.196437649962661
12,Control,FA,Strength_std,6.1366435983041
12,Control,GM,Strength_std,8.28834609783811
12,Control,rsfMRI,Strength_std,9.696574899442764
12,EM,FA,Strength_std,7.645445034121775
12,EM,GM,Strength_std,8.603084829539462
12,EM,rsfMRI,Strength_std,7.470327213375357
13,Control,FA,Strength_std,2.5434950336744446
13,Control,GM,Strength_std,9.729567079178839
13,Control,rsfMRI,Strength_std,5.814347879351832
13,EM,FA,Strength_std,3.1129782079115134
13,EM,GM,Strength_std,9.085296747551025
13,EM,rsfMRI,Strength_std,7.900182839134671
14,Control,FA,Strength_std,5.784383521708633
14,Control,GM,Strength_std,7.685646625455574
14,Control,rsfMRI,Strength_std,8.378668366870759
14,EM,FA,Strength_std,5.8756317666104
14,EM,GM,Strength_std,8.41077940430836
14,EM,rsfMRI,Strength_std,7.367455047970655
15,Control,FA,Strength_std,5.461908281888544
15,Control,GM,Strength_std,7.412177381107123
15,Control,rsfMRI,Strength_std,8.711988981043932
15,EM,FA,Strength_std,6.523355540277226
15,EM,GM,Strength_std,8.836357064002577
15,EM,rsfMRI,Strength_std,7.488519021604452
16,Control,FA,Strength_std,3.626364938858268
16,Control,GM,Strength_std,9.280359513486431
16,Control,rsfMRI,Strength_std,9.374987903911801
16,EM,FA,Strength_std,4.660792181512385
16,EM,GM,Strength_std,9.921685750916158
16,EM,rsfMRI,Strength_std,7.117592509553499
17,Control,FA,Strength_std,5.18212183216225
17,Control,GM,Strength_std,8.25056678971545
17,Control,rsfMRI,Strength_std,9.125572701527581
17,EM,FA,Strength_std,6.79421733971417
17,EM,GM,Strength_std,9.529151524795298
17,EM,rsfMRI,Strength_std,7.080624049283344
18,Control,FA,Strength_std,4.5405769244878575
18,Control,GM,Strength_std,3.5556708639952435
18,Control,rsfMRI,Strength_std,7.406095527767485
18,EM,FA,Strength_std,4.608725297386891
18,EM,GM,Strength_std,8.812115626101475
18,EM,rsfMRI,Strength_std,6.720119192018627
19,Control,FA,Strength_std,6.815655709012554
19,Control,GM,Strength_std,5.70465881119127
19,Control,rsfMRI,Strength_std,8.759087478253981
19,EM,FA,Strength_std,6.297892112276202
19,EM,GM,Strength_std,7.4466856787649
19,EM,rsfMRI,Strength_std,7.040945605187882
20,Control,FA,Strength_std,5.340646220929074
20,Control,GM,Strength_std,10.862344774101494
20,Control,rsfMRI,Strength_std,8.660829839687382
20,EM,FA,Strength_std,6.26735634365156
20,EM,GM,Strength_std,9.618153589435993
20,EM,rsfMRI,Strength_std,7.543432694629355
21,Control,FA,Strength_std,6.017836639168963
21,Control,GM,Strength_std,3.2625736290615883
21,Control,rsfMRI,Strength_std,8.22743388151353
21,EM,FA,Strength_std,6.422138292965258
21,EM,GM,Strength_std,7.83747819962093
21,EM,rsfMRI,Strength_std,7.485438723869317
22,Control,FA,Strength_std,8.53160568238756
22,Control,GM,Strength_std,3.5687309941219856
22,Control,rsfMRI,Strength_std,8.281094737609997
22,EM,FA,Strength_std,8.796334827525365
22,EM,GM,Strength_std,8.57513066878991
22,EM,rsfMRI,Strength_std,7.063184210077676
23,Control,FA,Strength_std,4.907722546483095
23,Control,GM,Strength_std,8.228522371908532
23,Control,rsfMRI,Strength_std,6.753936615031962
23,EM,FA,Strength_std,4.680064379777629
23,EM,GM,Strength_std,9.951806270302306
23,EM,rsfMRI,Strength_std,7.351395112725819
24,Control,FA,Strength_std,5.805164004805123
24,Control,GM,Strength_std,7.4745426498541825
24,Control,rsfMRI,Strength_std,8.517169987815466
24,EM,FA,Strength_std,7.343331439780182
24,EM,GM,Strength_std,8.737392891323092
24,EM,rsfMRI,Strength_std,7.150332648176093
25,Control,FA,Strength_std,6.373513988212836
25,Control,GM,Strength_std,6.71284630377192
25,Control,rsfMRI,Strength_std,7.437695114541223
25,EM,FA,Strength_std,7.412112194754964
25,EM,GM,Strength_std,9.287170752964274
25,EM,rsfMRI,Strength_std,7.375811300089674
26,Control,FA,Strength_std,8.871809520386327
26,Control,GM,Strength_std,3.673401514314843
26,Control,rsfMRI,Strength_std,8.729898035129715
26,EM,FA,Strength_std,8.67087054876039
26,EM,GM,Strength_std,8.120398910335936
26,EM,rsfMRI,Strength_std,6.841287403627512
27,Control,FA,Strength_std,7.413492393709076
27,Control,GM,Strength_std,6.179774545343456
27,Control,rsfMRI,Strength_std,8.936050299044375
27,EM,FA,Strength_std,7.290766898735524
27,EM,GM,Strength_std,8.489072083302991
27,EM,rsfMRI,Strength_std,7.264310297029881
28,Control,FA,Strength_std,6.278535686414725
28,Control,GM,Strength_std,6.604482135301764
28,Control,rsfMRI,Strength_std,10.142341026480281
28,EM,FA,Strength_std,7.392536469819147
28,EM,GM,Strength_std,8.174719161090117
28,EM,rsfMRI,Strength_std,7.187599665575702
29,Control,FA,Strength_std,3.7109233751357746
29,Control,GM,Strength_std,3.9244395702151316
29,Control,rsfMRI,Strength_std,6.66353145111998
29,EM,FA,Strength_std,3.712280803920097
29,EM,GM,Strength_std,6.677348633769222
29,EM,rsfMRI,Strength_std,7.318040828929059
30,Control,FA,Strength_std,6.546252979383816
30,Control,GM,Strength_std,2.585625544594286
30,Control,rsfMRI,Strength_std,8.333803741455684
30,EM,FA,Strength_std,7.445258310321126
30,EM,GM,Strength_std,8.300999353642759
30,EM,rsfMRI,Strength_std,7.630684864166082
31,Control,FA,Strength_std,6.345534181045915
31,Control,GM,Strength_std,9.358373895664254
31,Control,rsfMRI,Strength_std,6.139060493913463
31,EM,FA,Strength_std,7.473077044308973
31,EM,GM,Strength_std,8.90721913942824
31,EM,rsfMRI,Strength_std,8.03652653227106
32,Control,FA,Strength_std,4.521587001686787
32,Control,GM,Strength_std,10.044287801068336
32,Control,rsfMRI,Strength_std,6.687561340174595
32,EM,FA,Strength_std,5.813232300441264
32,EM,GM,Strength_std,7.948108514578287
32,EM,rsfMRI,Strength_std,6.969081916461105
33,Control,FA,Strength_std,7.06954739723235
33,Control,GM,Strength_std,8.039296094230025
33,Control,rsfMRI,Strength_std,7.828356950717282
33,EM,FA,Strength_std,6.943756227342108
33,EM,GM,Strength_std,9.212186028629619
33,EM,rsfMRI,Strength_std,7.704042514469549
34,Control,FA,Strength_std,5.0775640329874525
34,Control,GM,Strength_std,9.874129398297038
34,Control,rsfMRI,Strength_std,6.296595441597115
34,EM,FA,Strength_std,5.970356662046971
34,EM,GM,Strength_std,8.71155212190659
34,EM,rsfMRI,Strength_std,7.345679227517174
35,Control,FA,Strength_std,3.984934501898738
35,Control,GM,Strength_std,8.755869488514936
35,Control,rsfMRI,Strength_std,6.914586064332013
35,EM,FA,Strength_std,4.513989558119447
35,EM,GM,Strength_std,8.951368060055094
35,EM,rsfMRI,Strength_std,7.845191848801042
36,Control,FA,Strength_std,2.9766864885074624
36,Control,GM,Strength_std,11.05490670665877
36,Control,rsfMRI,Strength_std,5.576915890091369
36,EM,FA,Strength_std,3.413321042450869
36,EM,GM,Strength_std,9.048924332829035
36,EM,rsfMRI,Strength_std,7.318775869808187
37,Control,FA,Strength_std,4.059373208477701
37,Control,GM,Strength_std,10.887538316596016
37,Control,rsfMRI,Strength_std,7.254278780772393
37,EM,FA,Strength_std,3.467674800149919
37,EM,GM,Strength_std,10.608028285274942
37,EM,rsfMRI,Strength_std,7.407918270369209
38,Control,FA,Strength_std,7.81562261328309
38,Control,GM,Strength_std,7.736319102873137
38,Control,rsfMRI,Strength_std,7.277093902461643
38,EM,FA,Strength_std,7.674126235653195
38,EM,GM,Strength_std,8.348253624987061
38,EM,rsfMRI,Strength_std,7.873747243314052
39,Control,FA,Strength_std,4.109641311556353
39,Control,GM,Strength_std,8.950070781640061
39,Control,rsfMRI,Strength_std,8.275931206213443
39,EM,FA,Strength_std,5.987726463001941
39,EM,GM,Strength_std,7.673927319935288
39,EM,rsfMRI,Strength_std,7.585261531007164
40,Control,FA,Strength_std,5.786122736982031
40,Control,GM,Strength_std,7.189785800852204
40,Control,rsfMRI,Strength_std,7.093038030971382
40,EM,FA,Strength_std,7.407948275526134
40,EM,GM,Strength_std,9.73788580632374
40,EM,rsfMRI,Strength_std,7.6398587648753535
41,Control,FA,Strength_std,5.892153335270647
41,Control,GM,Strength_std,8.060970755338777
41,Control,rsfMRI,Strength_std,6.548874429556077
41,EM,FA,Strength_std,6.697252491084484
41,EM,GM,Strength_std,9.15388573199639
41,EM,rsfMRI,Strength_std,6.895639004325668
42,Control,FA,Strength_std,3.8684093575484226
42,Control,GM,Strength_std,10.60793913446964
42,Control,rsfMRI,Strength_std,7.055352828080219
42,EM,FA,Strength_std,4.936040479670139
42,EM,GM,Strength_std,9.241014862207914
42,EM,rsfMRI,Strength_std,7.3433000521075975
43,Control,FA,Strength_std,3.6581628450562347
43,Control,GM,Strength_std,9.366695568012323
43,Control,rsfMRI,Strength_std,7.865566265464533
43,EM,FA,Strength_std,3.3855341349452197
43,EM,GM,Strength_std,9.583805982830818
43,EM,rsfMRI,Strength_std,7.645631779014844
44,Control,FA,Strength_std,3.312212381202059
44,Control,GM,Strength_std,10.510868392604142
44,Control,rsfMRI,Strength_std,7.411060298970213
44,EM,FA,Strength_std,3.3520955117424505
44,EM,GM,Strength_std,10.20905520369667
44,EM,rsfMRI,Strength_std,7.135172250751953
45,Control,FA,Strength_std,4.669428818468024
45,Control,GM,Strength_std,9.845026406252607
45,Control,rsfMRI,Strength_std,8.749601113511336
45,EM,FA,Strength_std,5.814676687151027
45,EM,GM,Strength_std,9.794628030327514
45,EM,rsfMRI,Strength_std,6.636059763320717
46,Control,FA,Strength_std,5.071071534447598
46,Control,GM,Strength_std,4.934731874777323
46,Control,rsfMRI,Strength_std,7.097777455165407
46,EM,FA,Strength_std,6.6659919814512705
46,EM,GM,Strength_std,8.914569875134719
46,EM,rsfMRI,Strength_std,7.565905194597234
47,Control,FA,Strength_std,5.401206012433278
47,Control,GM,Strength_std,6.300937945558947
47,Control,rsfMRI,Strength_std,8.562970829926504
47,EM,FA,Strength_std,5.908217620929615
47,EM,GM,Strength_std,8.818252348526856
47,EM,rsfMRI,Strength_std,6.898712329350079
48,Control,FA,Strength_std,1.768412148863175
48,Control,GM,Strength_std,10.826328444548176
48,Control,rsfMRI,Strength_std,8.856883115637137
48,EM,FA,Strength_std,2.1313798986600156
48,EM,GM,Strength_std,10.289480160456419
48,EM,rsfMRI,Strength_std,8.245375707360894
49,Control,FA,Strength_std,3.690163527625616
49,Control,GM,Strength_std,9.566068191900245
49,Control,rsfMRI,Strength_std,8.630799165885978
49,EM,FA,Strength_std,4.546227455918439
49,EM,GM,Strength_std,9.245855324148568
49,EM,rsfMRI,Strength_std,8.046170111357707
50,Control,FA,Strength_std,7.832881913645547
50,Control,GM,Strength_std,8.913510261239233
50,Control,rsfMRI,Strength_std,9.208419191657045
50,EM,FA,Strength_std,9.210668963945725
50,EM,GM,Strength_std,8.944003928400548
50,EM,rsfMRI,Strength_std,7.262115442587636
51,Control,FA,Strength_std,6.131742510803856
51,Control,GM,Strength_std,6.818698516815712
51,Control,rsfMRI,Strength_std,7.816300564620413
51,EM,FA,Strength_std,6.7491405236903965
51,EM,GM,Strength_std,8.63348083014495
51,EM,rsfMRI,Strength_std,7.386677682602102
52,Control,FA,Strength_std,6.010878281168486
52,Control,GM,Strength_std,8.89878808317764
52,Control,rsfMRI,Strength_std,8.28030499908173
52,EM,FA,Strength_std,6.970257596817916
52,EM,GM,Strength_std,10.555253846526828
52,EM,rsfMRI,Strength_std,7.015446188894492
53,Control,FA,Strength_std,5.094483258751063
53,Control,GM,Strength_std,6.477069588975945
53,Control,rsfMRI,Strength_std,9.6020753443477
53,EM,FA,Strength_std,6.551494700871516
53,EM,GM,Strength_std,9.16274514944968
53,EM,rsfMRI,Strength_std,6.9729996936371546
54,Control,FA,Strength_std,4.815670571365448
54,Control,GM,Strength_std,6.365650238542357
54,Control,rsfMRI,Strength_std,8.24380461983208
54,EM,FA,Strength_std,6.054535548618102
54,EM,GM,Strength_std,9.946339522821164
54,EM,rsfMRI,Strength_std,7.546148984764785
55,Control,FA,Strength_std,3.9377800213582144
55,Control,GM,Strength_std,8.314117668179227
55,Control,rsfMRI,Strength_std,7.645014255686719
