Node,Layer,Metric,Control,EM,Diff_EM_minus_Control
11,FA,Degree_mean,73.83333333333333,73.51034482758621,-0.32298850574711935
11,FA,Degree_std,0.5144957554275278,1.1249521062602232,0.6104563508326954
11,FA,Eigenvector_mean,0.11195757358257,0.114087478657765,0.0021299050751950044
11,FA,Eigenvector_std,0.0096436104611527,0.0112385926779879,0.0015949822168352008
11,FA,Strength_mean,36.48569337241357,36.8438048110532,0.35811143863962513
11,FA,Strength_std,4.927757804338549,4.501637068341525,-0.42612073599702427
11,GM,Betweenness_mean,0.0432792792792792,0.0223945324634979,-0.0208847468157813
11,GM,Betweenness_std,0.0338433828650881,0.0374659011176561,0.0036225182525680064
11,GM,Closeness_mean,0.9947710184552288,0.9937704341259171,-0.0010005843293116046
11,GM,Closeness_std,0.009113408516853,0.0155205784428669,0.0064071699260139
11,GM,Degree_mean,74.6,74.51034482758621,-0.08965517241378507
11,GM,Degree_std,0.6992058987801023,1.258952614606187,0.5597467158260846
11,GM,Eigenvector_mean,0.1085086338494004,0.1114339551059475,0.0029253212565470976
11,GM,Eigenvector_std,0.0275482430670773,0.0318665093018447,0.004318266234767405
11,GM,Strength_mean,27.57741502959105,28.87137843491304,1.293963405321989
11,GM,Strength_std,6.4063917295817205,10.36168550488484,3.9552937753031188
11,rsfMRI,Betweenness_mean,0.0223423423423423,0.0135594905250077,-0.008782851817334602
11,rsfMRI,Betweenness_std,0.0439116336544537,0.0327354035009154,-0.011176230153538295
11,rsfMRI,Closeness_mean,0.9992690058479532,0.9940290785105156,-0.005239927337437611
11,rsfMRI,Closeness_std,0.0031013455315199,0.0246216969758265,0.021520351444306602
11,rsfMRI,Degree_mean,74.94444444444444,74.48965517241379,-0.4547892720306521
11,rsfMRI,Degree_std,0.2357022603955148,2.4441461852173734,2.2084439248218586
11,rsfMRI,Eigenvector_mean,0.1136059144570306,0.1143173089203752,0.0007113944633446029
11,rsfMRI,Eigenvector_std,0.0120387924859562,0.0146269923638934,0.0025881998779371997
11,rsfMRI,Strength_mean,42.43299435749029,42.94136551833043,0.5083711608401416
11,rsfMRI,Strength_std,5.339459303653175,7.196437649962661,1.8569783463094858
12,FA,Betweenness_mean,0.0032232232232232,0.0071053122087604,0.0038820889855372006
12,FA,Betweenness_std,0.0063945342800718,0.0200665641686604,0.0136720298885886
12,FA,Closeness_mean,0.9854180906812486,0.9809411919017388,-0.0044768987795098525
12,FA,Closeness_std,0.0041444912002107,0.0210266174066862,0.0168821262064755
12,FA,Degree_mean,73.88888888888889,73.50344827586207,-0.385440613026816
12,FA,Degree_std,0.3233808333817788,1.85264127490634,1.5292604415245612
12,FA,Eigenvector_mean,0.1239301048266192,0.1226787370282118,-0.001251367798407399
12,FA,Eigenvector_std,0.0065066890566516,0.0095306493938552,0.003023960337203601
12,FA,Strength_mean,40.706102350372426,40.22227372618778,-0.4838286241846461
12,FA,Strength_std,6.1366435983041,7.645445034121775,1.5088014358176753
12,GM,Betweenness_mean,0.0341261261261261,0.0204585274930102,-0.013667598633115903
12,GM,Betweenness_std,0.0475296509177693,0.0438751121548125,-0.0036545387629568007
12,GM,Closeness_mean,1.0,0.9933268447862168,-0.0066731552137831995
12,GM,Closeness_std,0.0,0.0130331869364804,0.0130331869364804
12,GM,Degree_mean,75.0,74.48275862068965,-0.5172413793103487
12,GM,Degree_std,0.0,1.028101326312128,1.028101326312128
12,GM,Eigenvector_mean,0.1254194983374935,0.1225792285853957,-0.002840269752097793
12,GM,Eigenvector_std,0.0252116938849507,0.0199478379627498,-0.0052638559222009
12,GM,Strength_mean,31.27474655772569,30.72816566811351,-0.54658088961218
12,GM,Strength_std,8.28834609783811,8.603084829539462,0.31473873170135214
12,rsfMRI,Betweenness_mean,0.0149349349349349,0.0108605156881018,-0.0040744192468331
12,rsfMRI,Betweenness_std,0.0300326866869387,0.0258609866345073,-0.0041717000524314
12,rsfMRI,Closeness_mean,0.9964012595591544,0.99388830073892,-0.00251295882023439
12,rsfMRI,Closeness_std,0.0096784586125417,0.0163761359881997,0.006697677375657999
12,rsfMRI,Degree_mean,74.72222222222223,74.51724137931035,-0.2049808429118798
12,rsfMRI,Degree_std,0.7519039015221206,1.3181607992655162,0.5662568977433956
12,rsfMRI,Eigenvector_mean,0.1111805598172294,0.1168566914047968,0.005676131587567412
12,rsfMRI,Eigenvector_std,0.0143735724519955,0.0113935058115541,-0.0029800666404413995
12,rsfMRI,Strength_mean,42.18992111642061,43.68350597048678,1.493584854066171
12,rsfMRI,Strength_std,9.696574899442764,7.470327213375357,-2.226247686067407
13,FA,Betweenness_mean,0.0024824824824824,0.0056067101584342,0.0031242276759518
13,FA,Betweenness_std,0.0046804250968356,0.0112760164285163,0.006595591331680701
13,FA,Closeness_mean,0.7969391564016424,0.7947893555643507,-0.00214980083729166
13,FA,Closeness_std,0.0027159644460955,0.0071360274844679,0.004420063038372401
13,FA,Degree_mean,55.888888888888886,55.62758620689655,-0.2613026819923334
13,FA,Degree_std,0.3233808333817775,0.873568889878746,0.5501880564969686
13,FA,Eigenvector_mean,0.0921765765859489,0.0923761238228586,0.00019954723690970844
13,FA,Eigenvector_std,0.0102030553973769,0.0095350705819692,-0.0006679848154076996
13,FA,Strength_mean,29.822096858844564,29.76903401908911,-0.053062839755455116
13,FA,Strength_std,2.5434950336744446,3.1129782079115134,0.5694831742370687
13,GM,Betweenness_mean,0.032,0.027556383970177,-0.004443616029822999
13,GM,Betweenness_std,0.0495509108922099,0.0602120307839217,0.010661119891711798
13,GM,Closeness_mean,0.9921736158578264,0.9938420782490252,0.0016684623911987773
13,GM,Closeness_std,0.0109698452891031,0.0119311063077765,0.0009612610186734011
13,GM,Degree_mean,74.4,74.52413793103449,0.12413793103448256
13,GM,Degree_std,0.8432740427115681,0.9360285387141531,0.09275449600258501
13,GM,Eigenvector_mean,0.1109644525806611,0.1123662980741215,0.0014018454934604102
13,GM,Eigenvector_std,0.0296545697482743,0.0290674227441353,-0.0005871470041389978
13,GM,Strength_mean,28.407061587468387,28.33664279541049,-0.0704187920578967
13,GM,Strength_std,9.72956707917884,9.085296747551023,-0.6442703316278173
13,rsfMRI,Betweenness_mean,0.0158758758758758,0.0332823858341099,0.017406509958234097
13,rsfMRI,Betweenness_std,0.040379939270761,0.0884014991492244,0.048021559878463405
13,rsfMRI,Closeness_mean,0.9971322537112012,0.9940113930062524,-0.003120860704948769
13,rsfMRI,Closeness_std,0.0094070958722647,0.0209318957395983,0.011524799867333601
13,rsfMRI,Degree_mean,74.77777777777777,74.51034482758621,-0.2674329501915622
13,rsfMRI,Degree_std,0.7320844981409598,1.810913065353553,1.0788285672125932
13,rsfMRI,Eigenvector_mean,0.1061962988050525,0.1018375192807632,-0.0043587795242893
13,rsfMRI,Eigenvector_std,0.0160363885964662,0.0211875015781736,0.005151112981707399
13,rsfMRI,Strength_mean,39.646627352538566,38.56626501846375,-1.0803623340748132
13,rsfMRI,Strength_std,5.814347879351832,7.900182839134671,2.085834959782839
14,FA,Betweenness_mean,0.0014214214214214,0.0052115563839701,0.0037901349625486997
14,FA,Betweenness_std,0.0022840480715462,0.0128908968465803,0.0106068487750341
14,FA,Closeness_mean,0.9024192006119718,0.8991470665090042,-0.003272134102967561
14,FA,Closeness_std,0.0034787094813014,0.0173415093045325,0.013862799823231102
14,FA,Degree_mean,66.88888888888889,66.55172413793103,-0.3371647509578537
14,FA,Degree_std,0.3233808333817782,1.877982940117307,1.5546021067355287
14,FA,Eigenvector_mean,0.1173750982077095,0.1163950324703683,-0.0009800657373412042
14,FA,Eigenvector_std,0.0098102011182308,0.0093610735569804,-0.00044912756125039914
14,FA,Strength_mean,38.07809561122422,37.5183858318804,-0.5597097793438195
14,FA,Strength_std,5.784383521708633,5.8756317666104,0.09124824490176753
14,GM,Betweenness_mean,0.0311711711711711,0.056367816091954,0.025196644920782902
14,GM,Betweenness_std,0.060613486250472,0.0863763131780172,0.025762826927545196
14,GM,Closeness_mean,0.9895748987854251,0.9939832399904996,0.004408341205074495
14,GM,Closeness_std,0.0118232988300228,0.0102284403126419,-0.0015948585173808996
14,GM,Degree_mean,74.2,74.53793103448275,0.3379310344827502
14,GM,Degree_std,0.9189365834726808,0.7907511342526382,-0.1281854492200426
14,GM,Eigenvector_mean,0.0955674413312204,0.0839726787311696,-0.011594762600050795
14,GM,Eigenvector_std,0.0255978474582719,0.0279060278328186,0.002308180374546699
14,GM,Strength_mean,24.383103786538797,22.04423733413306,-2.3388664524057354
14,GM,Strength_std,7.685646625455574,8.41077940430836,0.725132778852787
14,rsfMRI,Betweenness_mean,0.0098498498498498,0.0080422491456974,-0.0018076007041524008
14,rsfMRI,Betweenness_std,0.0156795127149753,0.0249083378886337,0.0092288251736584
14,rsfMRI,Closeness_mean,0.9992690058479532,0.9937751789387108,-0.005493826909242383
14,rsfMRI,Closeness_std,0.0031013455315199,0.0216981152692917,0.0185967697377718
14,rsfMRI,Degree_mean,74.94444444444444,74.48965517241379,-0.4547892720306521
14,rsfMRI,Degree_std,0.2357022603955159,1.874971264147616,1.6392690037521
14,rsfMRI,Eigenvector_mean,0.1208671570437785,0.1191401144305988,-0.0017270426131796995
14,rsfMRI,Eigenvector_std,0.0095576521579339,0.0137537412859658,0.004196089128031899
14,rsfMRI,Strength_mean,45.04235358229848,44.61985547445593,-0.42249810784255004
14,rsfMRI,Strength_std,8.378668366870759,7.367455047970655,-1.0112133189001042
15,FA,Betweenness_mean,0.0015815815815815,0.0047219633426529,0.0031403817610713997
15,FA,Betweenness_std,0.0056832178941422,0.0256629659334508,0.019979748039308597
15,FA,Closeness_mean,0.8800860627597737,0.8784785326336025,-0.0016075301261712083
15,FA,Closeness_std,0.0055808191492978,0.0187049675265713,0.0131241483772735
15,FA,Degree_mean,64.77777777777777,64.57931034482759,-0.19846743295018143
15,FA,Degree_std,0.548318880553314,2.1688097270585787,1.6204908465052648
15,FA,Eigenvector_mean,0.1174955947010953,0.1182473651678638,0.0007517704667684977
15,FA,Eigenvector_std,0.0102462264570388,0.0106561461679688,0.00040991971093000054
15,FA,Strength_mean,37.76815040405634,37.927253365367605,0.15910296131126245
15,FA,Strength_std,5.461908281888544,6.523355540277226,1.0614472583886823
15,GM,Betweenness_mean,0.0336576576576576,0.0445852749301025,0.0109276172724449
15,GM,Betweenness_std,0.0352728800632986,0.0678473550913202,0.0325744750280216
15,GM,Closeness_mean,0.9870116725379884,0.9941993669910693,0.007187694453080873
15,GM,Closeness_std,0.0135851801220633,0.0117310756321526,-0.0018541044899106993
15,GM,Degree_mean,74.0,74.55172413793103,0.551724137931032
15,GM,Degree_std,1.0540925533894594,0.9123461398653466,-0.14174641352411277
15,GM,Eigenvector_mean,0.0897463355396631,0.0944461606158128,0.004699825076149702
15,GM,Eigenvector_std,0.0301946602095427,0.0282026764569667,-0.0019919837525760008
15,GM,Strength_mean,23.40446150575272,24.29474489224664,0.8902833864939197
15,GM,Strength_std,7.412177381107123,8.836357064002577,1.4241796828954536
15,rsfMRI,Betweenness_mean,0.003043043043043,0.0128238583410997,0.009780815298056699
15,rsfMRI,Betweenness_std,0.0060970314715177,0.0349587623233963,0.0288617308518786
15,rsfMRI,Closeness_mean,0.9970760233918128,0.9939303288959648,-0.003145694495848006
15,rsfMRI,Closeness_std,0.0056288504203486,0.019554091186399,0.013925240766050399
15,rsfMRI,Degree_mean,74.77777777777777,74.51034482758621,-0.2674329501915622
15,rsfMRI,Degree_std,0.4277926319464981,1.6206876171830338,1.1928949852365358
15,rsfMRI,Eigenvector_mean,0.115955279403983,0.1149982916404409,-0.000956987763542097
15,rsfMRI,Eigenvector_std,0.0120910276165767,0.0144096794980484,0.002318651881471699
15,rsfMRI,Strength_mean,43.747323380792736,43.20704958664995,-0.5402737941427844
15,rsfMRI,Strength_std,8.711988981043932,7.488519021604452,-1.2234699594394804
16,FA,Betweenness_mean,0.0044444444444444,0.0088598943771357,0.004415449932691299
16,FA,Betweenness_std,0.0052235803196412,0.0174668236935731,0.0122432433739319
16,FA,Closeness_mean,0.8147304036153966,0.8118772412102262,-0.0028531624051704174
16,FA,Closeness_std,0.0020661137832706,0.0099265127106327,0.007860398927362101
16,FA,Degree_mean,57.94444444444444,57.60689655172414,-0.33754789272030195
16,FA,Degree_std,0.2357022603955164,1.2035627189269398,0.9678604585314234
16,FA,Eigenvector_mean,0.0959493170478813,0.0962891463625884,0.00033982931470709354
16,FA,Eigenvector_std,0.0114251160662384,0.0096578160113541,-0.0017673000548842997
16,FA,Strength_mean,31.127926373541307,31.13483867795861,0.00691230441730184
16,FA,Strength_std,3.626364938858268,4.660792181512385,1.0344272426541172
16,GM,Betweenness_mean,0.0489729729729729,0.0338191985088536,-0.0151537744641193
16,GM,Betweenness_std,0.0831133063688928,0.068546624838688,-0.014566681530204809
16,GM,Closeness_mean,0.9934894053315104,0.9937629159647812,0.000273510633270746
16,GM,Closeness_std,0.011048136168256,0.0123917289489496,0.0013435927806936011
16,GM,Degree_mean,74.5,74.51724137931035,0.017241379310348748
16,GM,Degree_std,0.849836585598797,0.972564252917842,0.12272766731904494
16,GM,Eigenvector_mean,0.1096107665175176,0.1086484350463934,-0.000962331471124192
16,GM,Eigenvector_std,0.0294406956354187,0.0356315512736164,0.006190855638197698
16,GM,Strength_mean,28.62211073354492,27.718100642752585,-0.9040100907923332
16,GM,Strength_std,9.280359513486433,9.921685750916158,0.641326237429725
16,rsfMRI,Betweenness_mean,0.0205605605605605,0.0087977632805219,-0.0117627972800386
16,rsfMRI,Betweenness_std,0.0759953348844818,0.0234225219741413,-0.05257281291034051
16,rsfMRI,Closeness_mean,0.9952574525745256,0.9941935253939016,-0.0010639271806239803
16,rsfMRI,Closeness_std,0.0201209246679098,0.0190910841621004,-0.0010298405058093985
16,rsfMRI,Degree_mean,74.61111111111111,74.53103448275863,-0.08007662835248652
16,rsfMRI,Degree_std,1.6499158227686113,1.624701564107634,-0.02521425866097715
16,rsfMRI,Eigenvector_mean,0.1153581149294956,0.1161985766484117,0.000840461718916094
16,rsfMRI,Eigenvector_std,0.0166580646308538,0.0121386862192951,-0.0045193784115586996
16,rsfMRI,Strength_mean,43.61177198078629,43.45850368338239,-0.1532682974038977
16,rsfMRI,Strength_std,9.3749879039118,7.117592509553499,-2.2573953943583005
17,FA,Betweenness_mean,0.0035035035035035,0.0068443616029822,0.0033408580994787
17,FA,Betweenness_std,0.011363915325886,0.0276623523957652,0.0162984370698792
17,FA,Closeness_mean,0.8823529411764706,0.8781400081180564,-0.004212933058414192
17,FA,Closeness_std,0.0,0.0178947551855775,0.0178947551855775
17,FA,Degree_mean,65.0,64.55172413793103,-0.44827586206896797
17,FA,Degree_std,0.0,2.0032301501531857,2.0032301501531857
17,FA,Eigenvector_mean,0.1164140127312608,0.1169580139850519,0.0005440012537911015
17,FA,Eigenvector_std,0.0121577465841623,0.0111321981401769,-0.0010255484439854
17,FA,Strength_mean,37.48035728320234,37.71339640371883,0.23303912051649434
17,FA,Strength_std,5.18212183216225,6.79421733971417,1.6120955075519205
17,GM,Betweenness_mean,0.0576576576576576,0.0300018639328984,-0.027655793724759202
17,GM,Betweenness_std,0.0681979800140114,0.0638065818804083,-0.004391398133603092
17,GM,Closeness_mean,0.9921736158578264,0.9938644620307084,0.0016908461728820656
17,GM,Closeness_std,0.0109698452891031,0.01277547406745,0.001805628778346901
17,GM,Degree_mean,74.4,74.52413793103449,0.12413793103448256
17,GM,Degree_std,0.8432740427115671,1.00749109880745,0.16421705609588277
17,GM,Eigenvector_mean,0.1010884583818192,0.107663198757944,0.0065747403761248074
17,GM,Eigenvector_std,0.0263679922678332,0.0309735161664458,0.004605523898612601
17,GM,Strength_mean,26.11348322098957,27.610729933230274,1.497246712240706
17,GM,Strength_std,8.25056678971545,9.529151524795298,1.278584735079848
17,rsfMRI,Betweenness_mean,0.0137937937937937,0.0147002174588381,0.0009064236650443997
17,rsfMRI,Betweenness_std,0.0352477221160176,0.0383508738107448,0.003103151694727198
17,rsfMRI,Closeness_mean,0.9937480215257992,0.9942542557633616,0.000506234237562353
17,rsfMRI,Closeness_std,0.0191935776078509,0.0163462854790203,-0.0028472921288306002
17,rsfMRI,Degree_mean,74.5,74.54482758620689,0.044827586206892533
17,rsfMRI,Degree_std,1.5434872662825816,1.3332255703578235,-0.21026169592475807
17,rsfMRI,Eigenvector_mean,0.1152960135467006,0.1155360259874043,0.00024001244070369354
17,rsfMRI,Eigenvector_std,0.0151804677425238,0.0125561286297534,-0.0026243391127704005
17,rsfMRI,Strength_mean,43.36538753315208,43.26593724099959,-0.0994502921524898
17,rsfMRI,Strength_std,9.12557270152758,7.080624049283344,-2.0449486522442353
18,FA,Betweenness_mean,0.0034434434434434,0.006488971730351,0.0030455282869075997
18,FA,Betweenness_std,0.0122940912389071,0.0191701935027963,0.006876102263889199
18,FA,Closeness_mean,0.8496245223773314,0.8487467320350783,-0.0008777903422531041
18,FA,Closeness_std,0.0054641709983596,0.0138896406620771,0.008425469663717499
18,FA,Degree_mean,61.72222222222222,61.60689655172414,-0.11532567049808051
18,FA,Degree_std,0.5745131499601402,1.696796621267957,1.1222834713078167
18,FA,Eigenvector_mean,0.1034632163419678,0.1023916899926084,-0.0010715263493593918
18,FA,Eigenvector_std,0.0096516566660347,0.0096946854853099,4.3028819275200275e-05
18,FA,Strength_mean,33.6607915583464,33.16243882261774,-0.4983527357286661
18,FA,Strength_std,4.5405769244878575,4.608725297386891,0.0681483728990333
18,GM,Betweenness_mean,0.0553873873873873,0.0424131717924821,-0.012974215594905199
18,GM,Betweenness_std,0.0608955817402139,0.0707120213484573,0.009816439608243403
18,GM,Closeness_mean,0.9869104579630894,0.9941690887393752,0.007258630776285746
18,GM,Closeness_std,0.0086584583351464,0.0104076487386998,0.0017491904035534002
18,GM,Degree_mean,74.0,74.55172413793103,0.551724137931032
18,GM,Degree_std,0.6666666666666666,0.8073536544610663,0.1406869877943997
18,GM,Eigenvector_mean,0.0929789217605455,0.0935139144809313,0.0005349927203858046
18,GM,Eigenvector_std,0.019971136165781,0.027150622131726,0.007179485965945
18,GM,Strength_mean,23.908560637994626,24.353985467344373,0.44542482934974714
18,GM,Strength_std,3.5556708639952435,8.812115626101475,5.256444762106232
18,rsfMRI,Betweenness_mean,0.0045645645645645,0.013619136377757,0.0090545718131925
18,rsfMRI,Betweenness_std,0.0074940278209253,0.0400765775959554,0.0325825497750301
18,rsfMRI,Closeness_mean,0.9958847736625516,0.9943049178225728,-0.001579855839978772
18,rsfMRI,Closeness_std,0.0174594266959641,0.0220670436524141,0.004607616956450001
18,rsfMRI,Degree_mean,74.66666666666667,74.52413793103449,-0.14252873563218316
18,rsfMRI,Degree_std,1.4142135623730945,2.108457699298661,0.6942441369255663
18,rsfMRI,Eigenvector_mean,0.1132440184727942,0.1155816108033784,0.0023375923305842122
18,rsfMRI,Eigenvector_std,0.0092982496209773,0.0124705362616783,0.003172286640700999
18,rsfMRI,Strength_mean,42.4400598572032,43.1468669241944,0.7068070669911961
18,rsfMRI,Strength_std,7.406095527767485,6.720119192018627,-0.6859763357488582
19,FA,Betweenness_mean,0.0034234234234234,0.0067648337993165,0.0033414103758930996
19,FA,Betweenness_std,0.0052385481521948,0.0163465866549961,0.011108038502801298
19,FA,Closeness_mean,0.9252986048379002,0.9211694474994078,-0.004129157338492395
19,FA,Closeness_std,0.0026614979719457,0.021151988169625,0.018490490197679302
19,FA,Degree_mean,68.94444444444444,68.53103448275863,-0.4134099616858151
19,FA,Degree_std,0.2357022603955178,2.2269035939748805,1.9912013335793626
19,FA,Eigenvector_mean,0.1179981366431172,0.1172519182509568,-0.0007462183921604082
19,FA,Eigenvector_std,0.0108473398955666,0.0086536312711815,-0.0021937086243851
19,FA,Strength_mean,38.45579732709744,37.85861476803684,-0.5971825590606059
19,FA,Strength_std,6.815655709012554,6.297892112276202,-0.5177635967363523
19,GM,Betweenness_mean,0.0231711711711711,0.0314134824479652,0.0082423112767941
19,GM,Betweenness_std,0.0272055763884883,0.0480735357478875,0.020867959359399203
19,GM,Closeness_mean,0.9960526315789474,0.993531699755137,-0.002520931823810413
19,GM,Closeness_std,0.0063558669939427,0.0103391774618513,0.0039833104679086
19,GM,Degree_mean,74.7,74.50344827586207,-0.1965517241379331
19,GM,Degree_std,0.4830458915396448,0.8003830500578598,0.31733715851821503
19,GM,Eigenvector_mean,0.0966223471400274,0.0940403708521328,-0.0025819762878945968
19,GM,Eigenvector_std,0.0201193894853339,0.0264330873889695,0.0063136979036356
19,GM,Strength_mean,25.240129529161774,24.2813539132112,-0.9587756159505751
19,GM,Strength_std,5.70465881119127,7.4466856787649,1.74202686757363
19,rsfMRI,Betweenness_mean,0.0083083083083083,0.0089841565703634,0.0006758482620551013
19,rsfMRI,Betweenness_std,0.020454069971802,0.027651956097747,0.0071978861259450015
19,rsfMRI,Closeness_mean,0.9978070175438596,0.9939065405475608,-0.0039004769962988073
19,rsfMRI,Closeness_std,0.0050458222950485,0.0203336297326154,0.015287807437566902
19,rsfMRI,Degree_mean,74.83333333333333,74.50344827586207,-0.32988505747125885
19,rsfMRI,Degree_std,0.3834824944236867,1.8147701795537916,1.4312876851301048
19,rsfMRI,Eigenvector_mean,0.1241113789304526,0.1222163533237874,-0.0018950256066651988
19,rsfMRI,Eigenvector_std,0.006870258792725,0.0114067565523914,0.0045364977596664005
19,rsfMRI,Strength_mean,46.23127771906452,45.67530885258798,-0.5559688664765403
19,rsfMRI,Strength_std,8.759087478253981,7.040945605187882,-1.7181418730660996
20,FA,Betweenness_mean,0.0012812812812812,0.0078981050015532,0.006616823720271999
20,FA,Betweenness_std,0.0017620293887607,0.0330986109494403,0.031336581560679595
20,FA,Closeness_mean,0.9036144578313252,0.8991849149480078,-0.004429542883317428
20,FA,Closeness_std,0.0,0.0206744551212442,0.0206744551212442
20,FA,Degree_mean,67.0,66.53793103448275,-0.46206896551724697
20,FA,Degree_std,0.0,2.336369125300017,2.336369125300017
20,FA,Eigenvector_mean,0.1139176721032647,0.1123517873598214,-0.0015658847434432965
20,FA,Eigenvector_std,0.0060580895308663,0.0086953600987982,0.0026372705679319
20,FA,Strength_mean,36.61642943790616,36.05794095796991,-0.5584884799362513
20,FA,Strength_std,5.340646220929074,6.26735634365156,0.9267101227224863
20,GM,Betweenness_mean,0.0165405405405405,0.028977943460702,0.0124374029201615
20,GM,Betweenness_std,0.0203336435658803,0.0615465972614058,0.0412129536955255
20,GM,Closeness_mean,0.9921052631578948,0.993848800087457,0.001743536929562195
20,GM,Closeness_std,0.0067947076249253,0.0121906870170566,0.005395979392131299
20,GM,Degree_mean,74.4,74.52413793103449,0.12413793103448256
20,GM,Degree_std,0.5163977794943239,0.9580271874816618,0.44162940798733796
20,GM,Eigenvector_mean,0.1077589744337227,0.109289720707466,0.0015307462737432914
20,GM,Eigenvector_std,0.0373720029256239,0.0298615118646118,-0.007510491061012099
20,GM,Strength_mean,27.591932797208734,27.973457089396334,0.3815242921875992
20,GM,Strength_std,10.862344774101494,9.618153589435993,-1.2441911846655014
20,rsfMRI,Betweenness_mean,0.0137337337337337,0.0150506368437402,0.0013169031100065
20,rsfMRI,Betweenness_std,0.0291845800044012,0.0397585352640051,0.0105739552596039
20,rsfMRI,Closeness_mean,0.9936227880306828,0.99430567906436,0.0006828910336771354
20,rsfMRI,Closeness_std,0.0157089735091352,0.0176893795520919,0.0019804060429567012
20,rsfMRI,Degree_mean,74.5,74.54482758620689,0.044827586206892533
20,rsfMRI,Degree_std,1.2485285456935962,1.4528674250561455,0.20433887936254935
20,rsfMRI,Eigenvector_mean,0.1151159834518132,0.1174801526912374,0.002364169239424202
20,rsfMRI,Eigenvector_std,0.0120765879816109,0.012399160020907,0.0003225720392960995
20,rsfMRI,Strength_mean,43.33582070663491,44.08247426688648,0.7466535602515663
20,rsfMRI,Strength_std,8.660829839687382,7.543432694629355,-1.1173971450580273
21,FA,Betweenness_mean,0.0035635635635635,0.0041453867660764,0.0005818232025129001
21,FA,Betweenness_std,0.0077346867530787,0.0124400554118781,0.004705368658799399
21,FA,Closeness_mean,0.9608622741534134,0.9563833107133016,-0.004478963440111783
21,FA,Closeness_std,0.002868820111922,0.0254319409070521,0.0225631207951301
21,FA,Degree_mean,71.94444444444444,71.51034482758621,-0.4340996168582336
21,FA,Degree_std,0.235702260395516,2.624979474468193,2.389277214072677
21,FA,Eigenvector_mean,0.1235920821968517,0.1238881840055155,0.00029610180866380953
21,FA,Eigenvector_std,0.0110899106464927,0.0091607272141924,-0.001929183432300299
21,FA,Strength_mean,40.44521065293527,40.31312867676401,-0.13208197617126416
21,FA,Strength_std,6.017836639168963,6.422138292965258,0.4043016537962947
21,GM,Betweenness_mean,0.0436396396396396,0.0253743398570984,-0.0182652997825412
21,GM,Betweenness_std,0.0414407276780592,0.0457147924618478,0.0042740647837885976
21,GM,Closeness_mean,0.9856617067143384,0.9942690794927236,0.008607372778385192
21,GM,Closeness_std,0.0112390914327635,0.0108190541262525,-0.00042003730651100045
21,GM,Degree_mean,73.9,74.55862068965517,0.6586206896551658
21,GM,Degree_std,0.8755950357709159,0.8406004969081965,-0.034994538862719415
21,GM,Eigenvector_mean,0.0916298023503623,0.0937056398893271,0.0020758375389648004
21,GM,Eigenvector_std,0.0131194144435458,0.0232087036904893,0.010089289246943498
21,GM,Strength_mean,23.46265422249064,24.02787600724348,0.5652217847528398
21,GM,Strength_std,3.2625736290615883,7.83747819962093,4.574904570559342
21,rsfMRI,Betweenness_mean,0.0065265265265265,0.0089493631562597,0.0024228366297332
21,rsfMRI,Betweenness_std,0.0171375278477523,0.0287020489904897,0.011564521142737403
21,rsfMRI,Closeness_mean,0.9970760233918128,0.993940290415828,-0.003135732975984795
21,rsfMRI,Closeness_std,0.0056288504203486,0.0195839564530969,0.013955106032748299
21,rsfMRI,Degree_mean,74.77777777777777,74.51034482758621,-0.2674329501915622
21,rsfMRI,Degree_std,0.4277926319464978,1.6588032892692308,1.231010657322733
21,rsfMRI,Eigenvector_mean,0.1250321832814228,0.122022872276594,-0.0030093110048287908
21,rsfMRI,Eigenvector_std,0.0061481413039799,0.0127150081285998,0.006566866824619901
21,rsfMRI,Strength_mean,46.50063457155315,45.62150880701963,-0.8791257645335193
21,rsfMRI,Strength_std,8.22743388151353,7.485438723869317,-0.7419951576442134
22,FA,Betweenness_mean,0.0014814814814814,0.0045380552966759,0.0030565738151945
22,FA,Betweenness_std,0.0026391073331766,0.0123644611979104,0.009725353864733801
22,FA,Closeness_mean,0.9985569985569984,0.9941551602935008,-0.004401838263497604
22,FA,Closeness_std,0.0061221366336497,0.0262405936649037,0.020118457031254002
22,FA,Degree_mean,74.88888888888889,74.49655172413793,-0.3923371647509555
22,FA,Degree_std,0.471404520791034,2.389572654527239,1.9181681337362049
22,FA,Eigenvector_mean,0.1350415683224223,0.1320322086553914,-0.0030093596670309197
22,FA,Eigenvector_std,0.0113056782802147,0.0121317477634576,0.0008260694832428993
22,FA,Strength_mean,44.80634312503288,43.6800441737161,-1.1262989513167838
22,FA,Strength_std,8.53160568238756,8.796334827525365,0.2647291451378049
22,GM,Betweenness_mean,0.0202162162162162,0.0165094749922336,-0.0037067412239825993
22,GM,Betweenness_std,0.0380511457316766,0.0306328676745054,-0.007418278057171202
22,GM,Closeness_mean,0.9935222672064776,0.9937572190015052,0.00023495179502752706
22,GM,Closeness_std,0.0124986226227679,0.0121290947070884,-0.0003695279156795007
22,GM,Degree_mean,74.5,74.51724137931035,0.017241379310348748
22,GM,Degree_std,0.97182531580755,0.9581771486921716,-0.013648167115378418
22,GM,Eigenvector_mean,0.1075524321494722,0.1066243257214567,-0.000928106428015496
22,GM,Eigenvector_std,0.0161414505353101,0.0257807301154967,0.0096392795801866
