Node,Layer,Metric,Control,EM,Delta,Abs_Delta,Cohort
60,GM,Closeness_mean,0.8596089286049539,0.8688884894387867,-0.009279560833832856,0.009279560833832856,HCB
57,GM,Closeness_mean,0.9743647912885661,0.9815311622841415,-0.007166370995575377,0.007166370995575377,HCB
54,GM,Closeness_mean,1.0,0.9935593803707888,0.006440619629211164,0.006440619629211164,HCB
39,GM,Closeness_mean,1.0,0.9938002418251095,0.006199758174890491,0.006199758174890491,HCB
0,GM,Closeness_mean,0.9043001273386228,0.910460712678702,-0.006160585340079239,0.006160585340079239,HCB
6,GM,Closeness_mean,1.0,0.993931879940747,0.006068120059252946,0.006068120059252946,HCB
46,GM,Closeness_mean,0.8335762800006303,0.8395262345393418,-0.005949954538711499,0.005949954538711499,HCB
23,GM,Closeness_mean,0.9272516896855716,0.9329437850095875,-0.005692095324015933,0.005692095324015933,HCB
7,GM,Closeness_mean,0.9493670886075949,0.943927304020717,0.005439784586877883,0.005439784586877883,HCB
48,GM,Closeness_mean,0.9986842105263157,0.9935488150648398,0.0051353954614759,0.0051353954614759,HCB
60,GM,Degree_mean,62.7,63.648275862068964,-0.9482758620689609,0.9482758620689609,HCB
57,GM,Degree_mean,72.9,73.56551724137931,-0.6655172413793053,0.6655172413793053,HCB
46,GM,Degree_mean,60.0,60.648275862068964,-0.6482758620689637,0.6482758620689637,HCB
0,GM,Degree_mean,67.0,67.6,-0.5999999999999943,0.5999999999999943,HCB
6,GM,Degree_mean,75.0,74.48275862068965,0.5172413793103487,0.5172413793103487,HCB
39,GM,Degree_mean,75.0,74.48275862068965,0.5172413793103487,0.5172413793103487,HCB
54,GM,Degree_mean,75.0,74.48275862068965,0.5172413793103487,0.5172413793103487,HCB
7,GM,Degree_mean,71.0,70.51034482758621,0.48965517241379075,0.48965517241379075,HCB
66,GM,Degree_mean,52.2,52.689655172413794,-0.48965517241379075,0.48965517241379075,HCB
23,GM,Degree_mean,69.1,69.57931034482759,-0.4793103448275957,0.4793103448275957,HCB
60,GM,Eigenvector_mean,0.11142075126072273,0.10397876784471687,0.007441983416005868,0.007441983416005868,HCB
66,GM,Eigenvector_mean,0.08433474731899374,0.07714680341308904,0.007187943905904701,0.007187943905904701,HCB
46,GM,Eigenvector_mean,0.10492639590596195,0.09786629106651493,0.007060104839447023,0.007060104839447023,HCB
16,GM,Eigenvector_mean,0.11806869456031695,0.12491679900328405,-0.006848104442967101,0.006848104442967101,HCB
0,GM,Eigenvector_mean,0.1186340203860388,0.11213752753643345,0.006496492849605351,0.006496492849605351,HCB
45,GM,Eigenvector_mean,0.11330735741134941,0.10683349396779515,0.006473863443554259,0.006473863443554259,HCB
63,GM,Eigenvector_mean,0.051086939079301966,0.05743437528467001,-0.006347436205368047,0.006347436205368047,HCB
58,GM,Eigenvector_mean,0.11783093170337407,0.12410629640794017,-0.006275364704566105,0.006275364704566105,HCB
23,GM,Eigenvector_mean,0.12940323332682024,0.12323634862710164,0.0061668846997186,0.0061668846997186,HCB
2,GM,Eigenvector_mean,0.07047764870525466,0.07627385232098137,-0.0057962036157267055,0.0057962036157267055,HCB
60,GM,Strength_mean,44.468411748162595,41.79812016234808,2.6702915858145175,2.6702915858145175,HCB
66,GM,Strength_mean,32.89387410208642,30.418300768000837,2.4755733340855848,2.4755733340855848,HCB
16,GM,Strength_mean,49.77117437392407,52.22494481237598,-2.4537704384519117,2.4537704384519117,HCB
46,GM,Strength_mean,41.3159756520843,38.86565027007453,2.4503253820097655,2.4503253820097655,HCB
63,GM,Strength_mean,19.85285901269661,22.26257690013531,-2.4097178874387026,2.4097178874387026,HCB
31,GM,Strength_mean,46.918021024804844,49.24423347865756,-2.326212453852719,2.326212453852719,HCB
47,GM,Strength_mean,19.528568093975018,21.81892234110876,-2.2903542471337417,2.2903542471337417,HCB
23,GM,Strength_mean,53.32086866394093,51.03556372771716,2.285304936223767,2.285304936223767,HCB
2,GM,Strength_mean,27.471335055611735,29.75196685696708,-2.2806318013553444,2.2806318013553444,HCB
58,GM,Strength_mean,50.86342517446511,53.10825339592928,-2.244828221464175,2.244828221464175,HCB
37,rsfMRI,Betweenness_mean,0.0032632632632632625,0.03577508543025785,-0.03251182216699459,0.03251182216699459,HCB
40,rsfMRI,Betweenness_mean,0.007867867867867868,0.03982851817334576,-0.03196065030547789,0.03196065030547789,HCB
34,rsfMRI,Betweenness_mean,0.015995995995995996,0.04441876359117738,-0.02842276759518138,0.02842276759518138,HCB
58,rsfMRI,Betweenness_mean,0.011051051051051052,0.034510096303199754,-0.023459045252148703,0.023459045252148703,HCB
43,rsfMRI,Betweenness_mean,0.005905905905905905,0.027444547996272134,-0.02153864209036623,0.02153864209036623,HCB
13,rsfMRI,Betweenness_mean,0.015875875875875873,0.033282385834109966,-0.017406509958234093,0.017406509958234093,HCB
3,rsfMRI,Betweenness_mean,0.01665665665665666,0.03274557315936626,-0.016088916502709605,0.016088916502709605,HCB
25,rsfMRI,Betweenness_mean,0.025085085085085085,0.009488661074867972,0.015596424010217113,0.015596424010217113,HCB
35,rsfMRI,Betweenness_mean,0.04148148148148148,0.02738241689965828,0.014099064581823199,0.014099064581823199,HCB
36,rsfMRI,Betweenness_mean,0.007407407407407408,0.021176762969866418,-0.01376935556245901,0.01376935556245901,HCB
41,rsfMRI,Closeness_mean,1.0,0.9934414541287783,0.006558545871221733,0.006558545871221733,HCB
37,rsfMRI,Closeness_mean,1.0,0.9935128210558622,0.00648717894413775,0.00648717894413775,HCB
45,rsfMRI,Closeness_mean,1.0,0.9935142236760355,0.0064857763239645205,0.0064857763239645205,HCB
43,rsfMRI,Closeness_mean,1.0,0.9935270267993854,0.0064729732006145735,0.0064729732006145735,HCB
73,rsfMRI,Closeness_mean,1.0,0.9938424392383272,0.006157560761672842,0.006157560761672842,HCB
29,rsfMRI,Closeness_mean,1.0,0.9938662788059376,0.006133721194062414,0.006133721194062414,HCB
70,rsfMRI,Closeness_mean,0.9992690058479532,0.9935925378994966,0.005676467948456554,0.005676467948456554,HCB
61,rsfMRI,Closeness_mean,0.9992690058479532,0.9936502432450744,0.005618762602878746,0.005618762602878746,HCB
66,rsfMRI,Closeness_mean,0.9992690058479532,0.9936513002182418,0.0056177056297114225,0.0056177056297114225,HCB
3,rsfMRI,Closeness_mean,0.9992690058479532,0.9936662875787138,0.005602718269239415,0.005602718269239415,HCB
29,rsfMRI,Degree_mean,75.0,74.48275862068965,0.5172413793103487,0.5172413793103487,HCB
37,rsfMRI,Degree_mean,75.0,74.48275862068965,0.5172413793103487,0.5172413793103487,HCB
41,rsfMRI,Degree_mean,75.0,74.48275862068965,0.5172413793103487,0.5172413793103487,HCB
43,rsfMRI,Degree_mean,75.0,74.48275862068965,0.5172413793103487,0.5172413793103487,HCB
45,rsfMRI,Degree_mean,75.0,74.48275862068965,0.5172413793103487,0.5172413793103487,HCB
73,rsfMRI,Degree_mean,75.0,74.48275862068965,0.5172413793103487,0.5172413793103487,HCB
32,rsfMRI,Degree_mean,74.11111111111111,74.59310344827587,-0.48199233716475476,0.48199233716475476,HCB
3,rsfMRI,Degree_mean,74.94444444444444,74.48965517241379,0.4547892720306521,0.4547892720306521,HCB
11,rsfMRI,Degree_mean,74.94444444444444,74.48965517241379,0.4547892720306521,0.4547892720306521,HCB
14,rsfMRI,Degree_mean,74.94444444444444,74.48965517241379,0.4547892720306521,0.4547892720306521,HCB
41,rsfMRI,Eigenvector_mean,0.10409961841066817,0.09664406703025388,0.007455551380414288,0.007455551380414288,HCB
40,rsfMRI,Eigenvector_mean,0.10989551181681059,0.10300976488753098,0.00688574692927961,0.00688574692927961,HCB
37,rsfMRI,Eigenvector_mean,0.10985763782349162,0.10305169367129946,0.006805944152192156,0.006805944152192156,HCB
34,rsfMRI,Eigenvector_mean,0.10305009147725569,0.09651234295991336,0.006537748517342332,0.006537748517342332,HCB
44,rsfMRI,Eigenvector_mean,0.10961568537920069,0.10356423645203476,0.006051448927165928,0.006051448927165928,HCB
12,rsfMRI,Eigenvector_mean,0.11118055981722942,0.1168566914047968,-0.0056761315875673846,0.0056761315875673846,HCB
43,rsfMRI,Eigenvector_mean,0.10777590110001488,0.10290750206123486,0.004868399038780016,0.004868399038780016,HCB
5,rsfMRI,Eigenvector_mean,0.11489109019693682,0.11964673539482154,-0.004755645197884725,0.004755645197884725,HCB
58,rsfMRI,Eigenvector_mean,0.10445010021154874,0.09996501540570148,0.004485084805847264,0.004485084805847264,HCB
13,rsfMRI,Eigenvector_mean,0.10619629880505252,0.10183751928076326,0.004358779524289258,0.004358779524289258,HCB
37,rsfMRI,Strength_mean,41.31935738756047,38.89668727830295,2.422670109257524,2.422670109257524,HCB
41,rsfMRI,Strength_mean,38.868377289104835,36.68312949317235,2.185247795932483,2.185247795932483,HCB
34,rsfMRI,Strength_mean,38.77670433575246,36.667234089362005,2.109470246390458,2.109470246390458,HCB
44,rsfMRI,Strength_mean,41.16411302543955,39.16765378107944,1.9964592443601106,1.9964592443601106,HCB
35,rsfMRI,Strength_mean,38.08641474810953,39.93176807488733,-1.845353326777797,1.845353326777797,HCB
40,rsfMRI,Strength_mean,40.93890997326086,39.13616548702505,1.8027444862358095,1.8027444862358095,HCB
61,rsfMRI,Strength_mean,42.297969791695664,43.85045819430442,-1.552488402608759,1.552488402608759,HCB
12,rsfMRI,Strength_mean,42.18992111642061,43.68350597048678,-1.493584854066171,1.493584854066171,HCB
5,rsfMRI,Strength_mean,43.25750852788073,44.69873095333999,-1.4412224254592587,1.4412224254592587,HCB
58,rsfMRI,Strength_mean,39.32722310611317,37.9089883643853,1.418234741727872,1.418234741727872,HCB
