Node,Group,Layer,Metric,Value
78,Control,MULTINEXT,Degree_std,2.060760635706582
78,EM,MULTILAYER,Degree_std,3.140740898843004
78,EM,MULTINEXT,Degree_std,3.140740898843004
79,Control,MULTILAYER,Degree_std,1.991819263080346
79,Control,MULTINEXT,Degree_std,1.991819263080346
79,EM,MULTILAYER,Degree_std,1.696749620898175
79,EM,MULTINEXT,Degree_std,1.696749620898175
80,Control,MULTILAYER,Degree_std,1.150503139761413
80,Control,MULTINEXT,Degree_std,1.150503139761413
80,EM,MULTILAYER,Degree_std,2.852323019283553
80,EM,MULTINEXT,Degree_std,2.852323019283553
81,Control,MULTILAYER,Degree_std,1.7303740880978724
81,Control,MULTINEXT,Degree_std,1.7303740880978724
81,EM,MULTILAYER,Degree_std,4.941284204815603
81,EM,MULTINEXT,Degree_std,4.941284204815603
82,Control,MULTILAYER,Degree_std,1.6601711839271132
82,Control,MULTINEXT,Degree_std,1.6601711839271132
82,EM,MULTILAYER,Degree_std,4.098476706316288
82,EM,MULTINEXT,Degree_std,4.098476706316288
83,Control,MULTILAYER,Degree_std,1.118196246059908
83,Control,MULTINEXT,Degree_std,1.118196246059908
83,EM,MULTILAYER,Degree_std,4.59736300571695
83,EM,MULTINEXT,Degree_std,4.59736300571695
84,Control,MULTILAYER,Degree_std,1.7080021685693059
84,Control,MULTINEXT,Degree_std,1.7080021685693059
84,EM,MULTILAYER,Degree_std,3.6955702968560225
84,EM,MULTINEXT,Degree_std,3.6955702968560225
85,Control,MULTILAYER,Degree_std,1.4727815966224544
85,Control,MULTINEXT,Degree_std,1.4727815966224544
85,EM,MULTILAYER,Degree_std,3.301983041451475
85,EM,MULTINEXT,Degree_std,3.301983041451475
86,Control,MULTILAYER,Degree_std,1.867334354289871
86,Control,MULTINEXT,Degree_std,1.867334354289871
86,EM,MULTILAYER,Degree_std,3.0508510792387584
86,EM,MULTINEXT,Degree_std,3.0508510792387584
87,Control,MULTILAYER,Degree_std,1.6645366166115498
87,Control,MULTINEXT,Degree_std,1.6645366166115498
87,EM,MULTILAYER,Degree_std,2.453412066741085
87,EM,MULTINEXT,Degree_std,2.453412066741085
88,Control,MULTILAYER,Degree_std,1.1564798196659605
88,Control,MULTINEXT,Degree_std,1.1564798196659605
88,EM,MULTILAYER,Degree_std,5.259875435099216
88,EM,MULTINEXT,Degree_std,5.259875435099216
89,Control,MULTILAYER,Degree_std,1.486270012017058
89,Control,MULTINEXT,Degree_std,1.486270012017058
89,EM,MULTILAYER,Degree_std,2.906019134426519
89,EM,MULTINEXT,Degree_std,2.906019134426519
90,Control,MULTILAYER,Degree_std,0.9694162054506931
90,Control,MULTINEXT,Degree_std,0.9694162054506931
90,EM,MULTILAYER,Degree_std,4.800821636566357
90,EM,MULTINEXT,Degree_std,4.800821636566357
91,Control,MULTILAYER,Degree_std,1.2306558365760483
91,Control,MULTINEXT,Degree_std,1.2306558365760483
91,EM,MULTILAYER,Degree_std,4.0189502092354585
91,EM,MULTINEXT,Degree_std,4.0189502092354585
92,Control,MULTILAYER,Degree_std,1.7633998696112958
92,Control,MULTINEXT,Degree_std,1.7633998696112958
92,EM,MULTILAYER,Degree_std,3.037411277714119
92,EM,MULTINEXT,Degree_std,3.037411277714119
93,Control,MULTILAYER,Degree_std,1.8774113666875922
93,Control,MULTINEXT,Degree_std,1.8774113666875922
93,EM,MULTILAYER,Degree_std,4.238550365467341
93,EM,MULTINEXT,Degree_std,4.238550365467341
94,Control,MULTILAYER,Degree_std,2.796042195561682
94,Control,MULTINEXT,Degree_std,2.796042195561682
94,EM,MULTILAYER,Degree_std,2.1147332056124872
94,EM,MULTINEXT,Degree_std,2.1147332056124872
95,Control,MULTILAYER,Degree_std,1.291650084947486
95,Control,MULTINEXT,Degree_std,1.291650084947486
95,EM,MULTILAYER,Degree_std,4.28733270454452
95,EM,MULTINEXT,Degree_std,4.28733270454452
96,Control,MULTILAYER,Degree_std,1.3958782368994918
96,Control,MULTINEXT,Degree_std,1.3958782368994918
96,EM,MULTILAYER,Degree_std,3.4998383931662533
96,EM,MULTINEXT,Degree_std,3.4998383931662533
97,Control,MULTILAYER,Degree_std,1.6308438518403965
97,Control,MULTINEXT,Degree_std,1.6308438518403965
97,EM,MULTILAYER,Degree_std,5.072178870239533
97,EM,MULTINEXT,Degree_std,5.072178870239533
98,Control,MULTILAYER,Degree_std,2.1961174342907834
98,Control,MULTINEXT,Degree_std,2.1961174342907834
98,EM,MULTILAYER,Degree_std,4.815251975100623
98,EM,MULTINEXT,Degree_std,4.815251975100623
99,Control,MULTILAYER,Degree_std,1.5514869500477142
99,Control,MULTINEXT,Degree_std,1.5514869500477142
99,EM,MULTILAYER,Degree_std,2.948719588169259
99,EM,MULTINEXT,Degree_std,2.948719588169259
100,Control,MULTILAYER,Degree_std,2.0751484112907277
100,Control,MULTINEXT,Degree_std,2.0751484112907277
100,EM,MULTILAYER,Degree_std,4.5471801880002305
100,EM,MULTINEXT,Degree_std,4.5471801880002305
101,Control,MULTILAYER,Degree_std,1.6308438518404011
101,Control,MULTINEXT,Degree_std,1.6308438518404011
101,EM,MULTILAYER,Degree_std,5.462335038460953
101,EM,MULTINEXT,Degree_std,5.462335038460953
102,Control,MULTILAYER,Degree_std,1.8953001225206303
102,Control,MULTINEXT,Degree_std,1.8953001225206303
102,EM,MULTILAYER,Degree_std,4.961237377888569
102,EM,MULTINEXT,Degree_std,4.961237377888569
103,Control,MULTILAYER,Degree_std,1.6870547845739492
103,Control,MULTINEXT,Degree_std,1.6870547845739492
103,EM,MULTILAYER,Degree_std,4.979709962660197
103,EM,MULTINEXT,Degree_std,4.979709962660197
104,Control,MULTILAYER,Degree_std,0.7746903496759074
104,Control,MULTINEXT,Degree_std,0.7746903496759074
104,EM,MULTILAYER,Degree_std,5.350568399909643
104,EM,MULTINEXT,Degree_std,5.350568399909643
105,Control,MULTILAYER,Degree_std,1.719857556460354
105,Control,MULTINEXT,Degree_std,1.719857556460354
105,EM,MULTILAYER,Degree_std,2.5854914840660346
105,EM,MULTINEXT,Degree_std,2.5854914840660346
106,Control,MULTILAYER,Degree_std,0.7995826197132216
106,Control,MULTINEXT,Degree_std,0.7995826197132216
106,EM,MULTILAYER,Degree_std,6.296201780656738
106,EM,MULTINEXT,Degree_std,6.296201780656738
107,Control,MULTILAYER,Degree_std,1.57999099775136
107,Control,MULTINEXT,Degree_std,1.57999099775136
107,EM,MULTILAYER,Degree_std,5.798625467749559
107,EM,MULTINEXT,Degree_std,5.798625467749559
108,Control,MULTILAYER,Degree_std,1.1374991028561419
108,Control,MULTINEXT,Degree_std,1.1374991028561419
108,EM,MULTILAYER,Degree_std,3.5647427184254297
108,EM,MULTINEXT,Degree_std,3.5647427184254297
109,Control,MULTILAYER,Degree_std,1.3637968854809843
109,Control,MULTINEXT,Degree_std,1.3637968854809843
109,EM,MULTILAYER,Degree_std,5.36689337463684
109,EM,MULTINEXT,Degree_std,5.36689337463684
110,Control,MULTILAYER,Degree_std,1.5195866827865372
110,Control,MULTINEXT,Degree_std,1.5195866827865372
110,EM,MULTILAYER,Degree_std,4.084098952448838
110,EM,MULTINEXT,Degree_std,4.084098952448838
111,Control,MULTILAYER,Degree_std,1.5362102541148508
111,Control,MULTINEXT,Degree_std,1.5362102541148508
111,EM,MULTILAYER,Degree_std,2.9630072164451255
111,EM,MULTINEXT,Degree_std,2.9630072164451255
112,Control,MULTILAYER,Degree_std,1.5799909977513562
112,Control,MULTINEXT,Degree_std,1.5799909977513562
112,EM,MULTILAYER,Degree_std,1.9757198890378345
112,EM,MULTINEXT,Degree_std,1.9757198890378345
113,Control,MULTILAYER,Degree_std,1.356594387027438
113,Control,MULTINEXT,Degree_std,1.356594387027438
113,EM,MULTILAYER,Degree_std,2.0324479441182564
113,EM,MULTINEXT,Degree_std,2.0324479441182564
114,Control,MULTILAYER,Degree_std,2.038632684438504
114,Control,MULTINEXT,Degree_std,2.038632684438504
114,EM,MULTILAYER,Degree_std,6.229249111628218
114,EM,MULTINEXT,Degree_std,6.229249111628218
115,Control,MULTILAYER,Degree_std,2.375949890251673
115,Control,MULTINEXT,Degree_std,2.375949890251673
115,EM,MULTILAYER,Degree_std,3.8601104244163524
115,EM,MULTINEXT,Degree_std,3.8601104244163524
116,Control,MULTILAYER,Degree_std,1.2303609627640815
116,Control,MULTINEXT,Degree_std,1.2303609627640815
116,EM,MULTILAYER,Degree_std,4.631357478810165
116,EM,MULTINEXT,Degree_std,4.631357478810165
117,Control,MULTILAYER,Degree_std,2.0514075312370927
117,Control,MULTINEXT,Degree_std,2.0514075312370927
117,EM,MULTILAYER,Degree_std,2.79435975770932
117,EM,MULTINEXT,Degree_std,2.79435975770932
118,Control,MULTILAYER,Degree_std,2.041833889264695
118,Control,MULTINEXT,Degree_std,2.041833889264695
118,EM,MULTILAYER,Degree_std,3.08135050997273
118,EM,MULTINEXT,Degree_std,3.08135050997273
119,Control,MULTILAYER,Degree_std,2.1835245339635865
119,Control,MULTINEXT,Degree_std,2.1835245339635865
119,EM,MULTILAYER,Degree_std,1.4737522523672202
119,EM,MULTINEXT,Degree_std,1.4737522523672202
120,Control,MULTILAYER,Degree_std,1.5503171640485987
120,Control,MULTINEXT,Degree_std,1.5503171640485987
120,EM,MULTILAYER,Degree_std,2.071133206768941
120,EM,MULTINEXT,Degree_std,2.071133206768941
121,Control,MULTILAYER,Degree_std,2.2132337163772693
121,Control,MULTINEXT,Degree_std,2.2132337163772693
121,EM,MULTILAYER,Degree_std,2.810975579831178
121,EM,MULTINEXT,Degree_std,2.810975579831178
122,Control,MULTILAYER,Degree_std,1.1871347119780318
122,Control,MULTINEXT,Degree_std,1.1871347119780318
122,EM,MULTILAYER,Degree_std,4.700173290345367
122,EM,MULTINEXT,Degree_std,4.700173290345367
123,Control,MULTILAYER,Degree_std,1.9363979847380386
123,Control,MULTINEXT,Degree_std,1.9363979847380386
123,EM,MULTILAYER,Degree_std,3.0764516984328485
123,EM,MULTINEXT,Degree_std,3.0764516984328485
124,Control,MULTILAYER,Degree_std,1.731003048228201
124,Control,MULTINEXT,Degree_std,1.731003048228201
124,EM,MULTILAYER,Degree_std,1.7489492643904085
124,EM,MULTINEXT,Degree_std,1.7489492643904085
125,Control,MULTILAYER,Degree_std,1.5670778367072191
125,Control,MULTINEXT,Degree_std,1.5670778367072191
125,EM,MULTILAYER,Degree_std,2.850934593128828
125,EM,MULTINEXT,Degree_std,2.850934593128828
126,Control,MULTILAYER,Degree_std,1.3177916170657349
126,Control,MULTINEXT,Degree_std,1.3177916170657349
126,EM,MULTILAYER,Degree_std,5.392407096894904
126,EM,MULTINEXT,Degree_std,5.392407096894904
127,Control,MULTILAYER,Degree_std,1.236831947195065
127,Control,MULTINEXT,Degree_std,1.236831947195065
127,EM,MULTILAYER,Degree_std,4.009932991244179
127,EM,MULTINEXT,Degree_std,4.009932991244179
128,Control,MULTILAYER,Degree_std,1.246184306818316
128,Control,MULTINEXT,Degree_std,1.246184306818316
128,EM,MULTILAYER,Degree_std,4.306988603370403
128,EM,MULTINEXT,Degree_std,4.306988603370403
129,Control,MULTILAYER,Degree_std,1.49406178238355
129,Control,MULTINEXT,Degree_std,1.49406178238355
129,EM,MULTILAYER,Degree_std,3.7277241853186984
129,EM,MULTINEXT,Degree_std,3.7277241853186984
130,Control,MULTILAYER,Degree_std,1.359533344338655
130,Control,MULTINEXT,Degree_std,1.359533344338655
130,EM,MULTILAYER,Degree_std,2.9382791158935073
130,EM,MULTINEXT,Degree_std,2.9382791158935073
131,Control,MULTILAYER,Degree_std,2.068668755721866
131,Control,MULTINEXT,Degree_std,2.068668755721866
131,EM,MULTILAYER,Degree_std,2.1210536952846177
131,EM,MULTINEXT,Degree_std,2.1210536952846177
132,Control,MULTILAYER,Degree_std,1.7427019709783047
132,Control,MULTINEXT,Degree_std,1.7427019709783047
132,EM,MULTILAYER,Degree_std,2.2130151145972534
132,EM,MULTINEXT,Degree_std,2.2130151145972534
133,Control,MULTILAYER,Degree_std,1.5486779792161876
133,Control,MULTINEXT,Degree_std,1.5486779792161876
133,EM,MULTILAYER,Degree_std,4.898363687752906
133,EM,MULTINEXT,Degree_std,4.898363687752906
134,Control,MULTILAYER,Degree_std,0.8906057037733431
134,Control,MULTINEXT,Degree_std,0.8906057037733431
134,EM,MULTILAYER,Degree_std,3.392610192988376
134,EM,MULTINEXT,Degree_std,3.392610192988376
135,Control,MULTILAYER,Degree_std,1.3188925292185356
135,Control,MULTINEXT,Degree_std,1.3188925292185356
135,EM,MULTILAYER,Degree_std,4.505401484211663
135,EM,MULTINEXT,Degree_std,4.505401484211663
136,Control,MULTILAYER,Degree_std,1.8768314712709178
136,Control,MULTINEXT,Degree_std,1.8768314712709178
136,EM,MULTILAYER,Degree_std,4.641401658059004
136,EM,MULTINEXT,Degree_std,4.641401658059004
137,Control,MULTILAYER,Degree_std,1.3249311946425788
137,Control,MULTINEXT,Degree_std,1.3249311946425788
137,EM,MULTILAYER,Degree_std,2.9137293979580337
137,EM,MULTINEXT,Degree_std,2.9137293979580337
138,Control,MULTILAYER,Degree_std,2.597307973320236
138,Control,MULTINEXT,Degree_std,2.597307973320236
138,EM,MULTILAYER,Degree_std,4.374744120937844
138,EM,MULTINEXT,Degree_std,4.374744120937844
139,Control,MULTILAYER,Degree_std,2.9854509326746306
139,Control,MULTINEXT,Degree_std,2.9854509326746306
139,EM,MULTILAYER,Degree_std,2.169565296242689
139,EM,MULTINEXT,Degree_std,2.169565296242689
140,Control,MULTILAYER,Degree_std,1.5109662034355817
140,Control,MULTINEXT,Degree_std,1.5109662034355817
140,EM,MULTILAYER,Degree_std,3.4204491074317875
140,EM,MULTINEXT,Degree_std,3.4204491074317875
141,Control,MULTILAYER,Degree_std,1.581138830084192
141,Control,MULTINEXT,Degree_std,1.581138830084192
141,EM,MULTILAYER,Degree_std,3.009975872184233
141,EM,MULTINEXT,Degree_std,3.009975872184233
142,Control,MULTILAYER,Degree_std,1.7137283979005127
142,Control,MULTINEXT,Degree_std,1.7137283979005127
142,EM,MULTILAYER,Degree_std,4.8864558711188835
142,EM,MULTINEXT,Degree_std,4.8864558711188835
143,Control,MULTILAYER,Degree_std,1.2418091582389825
143,Control,MULTINEXT,Degree_std,1.2418091582389825
143,EM,MULTILAYER,Degree_std,6.905606832967211
143,EM,MULTINEXT,Degree_std,6.905606832967211
144,Control,MULTILAYER,Degree_std,1.7978377595264514
144,Control,MULTINEXT,Degree_std,1.7978377595264514
144,EM,MULTILAYER,Degree_std,2.2434755411572334
144,EM,MULTINEXT,Degree_std,2.2434755411572334
145,Control,MULTILAYER,Degree_std,1.7213337388049805
145,Control,MULTINEXT,Degree_std,1.7213337388049805
145,EM,MULTILAYER,Degree_std,4.183705733576202
145,EM,MULTINEXT,Degree_std,4.183705733576202
146,Control,MULTILAYER,Degree_std,1.7660727794769067
146,Control,MULTINEXT,Degree_std,1.7660727794769067
146,EM,MULTILAYER,Degree_std,5.797097104726548
146,EM,MULTINEXT,Degree_std,5.797097104726548
147,Control,MULTILAYER,Degree_std,1.8702467569241201
147,Control,MULTINEXT,Degree_std,1.8702467569241201
147,EM,MULTILAYER,Degree_std,6.723812392683632
147,EM,MULTINEXT,Degree_std,6.723812392683632
148,Control,MULTILAYER,Degree_std,1.59916523942645
148,Control,MULTINEXT,Degree_std,1.59916523942645
148,EM,MULTILAYER,Degree_std,4.057793276463184
148,EM,MULTINEXT,Degree_std,4.057793276463184
149,Control,MULTILAYER,Degree_std,1.1133182400501889
149,Control,MULTINEXT,Degree_std,1.1133182400501889
149,EM,MULTILAYER,Degree_std,4.567575406935197
149,EM,MULTINEXT,Degree_std,4.567575406935197
150,Control,MULTILAYER,Degree_std,1.9256876328252892
150,Control,MULTINEXT,Degree_std,1.9256876328252892
150,EM,MULTILAYER,Degree_std,2.130278025177709
150,EM,MULTINEXT,Degree_std,2.130278025177709
151,Control,MULTILAYER,Degree_std,1.2113397445712473
151,Control,MULTINEXT,Degree_std,1.2113397445712473
151,EM,MULTILAYER,Degree_std,4.673502857523037
151,EM,MULTINEXT,Degree_std,4.673502857523037
0,Control,MULTILAYER,Strength_mean,86.7510805686985
0,Control,MULTINEXT,Strength_mean,119.37735849056604
0,EM,MULTILAYER,Strength_mean,86.31074841429154
0,EM,MULTINEXT,Strength_mean,118.32692307692308
1,Control,MULTILAYER,Strength_mean,90.30216470332996
1,Control,MULTINEXT,Strength_mean,128.8679245283019
1,EM,MULTILAYER,Strength_mean,91.2214074390679
1,EM,MULTINEXT,Strength_mean,128.65384615384616
2,Control,MULTILAYER,Strength_mean,88.83779112702476
2,Control,MULTINEXT,Strength_mean,123.15094339622641
2,EM,MULTILAYER,Strength_mean,89.38458778662176
2,EM,MULTINEXT,Strength_mean,122.48076923076923
3,Control,MULTILAYER,Strength_mean,59.17310078634885
3,Control,MULTINEXT,Strength_mean,92.77358490566037
3,EM,MULTILAYER,Strength_mean,62.105613063569564
3,EM,MULTINEXT,Strength_mean,93.4423076923077
4,Control,MULTILAYER,Strength_mean,81.00698606781499
4,Control,MULTINEXT,Strength_mean,124.83018867924528
4,EM,MULTILAYER,Strength_mean,82.18453221737114
4,EM,MULTINEXT,Strength_mean,124.76923076923077
5,Control,MULTILAYER,Strength_mean,107.13737583386269
5,Control,MULTINEXT,Strength_mean,140.16981132075472
5,EM,MULTILAYER,Strength_mean,103.30103435673026
5,EM,MULTINEXT,Strength_mean,139.1346153846154
6,Control,MULTILAYER,Strength_mean,90.56701850677983
6,Control,MULTINEXT,Strength_mean,134.8679245283019
6,EM,MULTILAYER,Strength_mean,90.5220231616539
6,EM,MULTINEXT,Strength_mean,134.53846153846155
7,Control,MULTILAYER,Strength_mean,91.3394742356185
7,Control,MULTINEXT,Strength_mean,134.64150943396226
7,EM,MULTILAYER,Strength_mean,91.09803008680957
7,EM,MULTINEXT,Strength_mean,134.76923076923077
8,Control,MULTILAYER,Strength_mean,90.65095743241321
8,Control,MULTINEXT,Strength_mean,130.81132075471697
8,EM,MULTILAYER,Strength_mean,89.97970858268735
8,EM,MULTINEXT,Strength_mean,130.67307692307693
9,Control,MULTILAYER,Strength_mean,82.92912516387503
9,Control,MULTINEXT,Strength_mean,128.75471698113208
9,EM,MULTILAYER,Strength_mean,85.79680777847862
9,EM,MULTINEXT,Strength_mean,128.76923076923077
10,Control,MULTILAYER,Strength_mean,80.38077422005367
10,Control,MULTINEXT,Strength_mean,120.0
10,EM,MULTILAYER,Strength_mean,80.590967220019
10,EM,MULTINEXT,Strength_mean,119.6923076923077
11,Control,MULTILAYER,Strength_mean,81.93930628117086
11,Control,MULTINEXT,Strength_mean,123.05660377358491
11,EM,MULTILAYER,Strength_mean,85.61177670991411
11,EM,MULTINEXT,Strength_mean,122.57692307692308
12,Control,MULTILAYER,Strength_mean,97.49741791014154
12,Control,MULTINEXT,Strength_mean,139.69811320754718
12,EM,MULTILAYER,Strength_mean,95.29819564786857
12,EM,MULTINEXT,Strength_mean,139.6153846153846
13,Control,MULTILAYER,Strength_mean,64.31815864181115
13,Control,MULTINEXT,Strength_mean,104.0377358490566
13,EM,MULTILAYER,Strength_mean,67.95331321071664
13,EM,MULTINEXT,Strength_mean,103.96153846153847
14,Control,MULTILAYER,Strength_mean,80.32407814820087
14,Control,MULTINEXT,Strength_mean,119.09433962264151
14,EM,MULTILAYER,Strength_mean,82.20904611151293
14,EM,MULTINEXT,Strength_mean,118.61538461538461
15,Control,MULTILAYER,Strength_mean,95.0904299294449
15,Control,MULTINEXT,Strength_mean,128.35849056603774
15,EM,MULTILAYER,Strength_mean,92.98369282440733
15,EM,MULTINEXT,Strength_mean,127.17307692307692
16,Control,MULTILAYER,Strength_mean,89.73590463592757
16,Control,MULTINEXT,Strength_mean,121.47169811320755
16,EM,MULTILAYER,Strength_mean,88.56186107787094
16,EM,MULTINEXT,Strength_mean,120.1923076923077
17,Control,MULTILAYER,Strength_mean,95.1598931458523
17,Control,MULTINEXT,Strength_mean,130.33962264150944
17,EM,MULTILAYER,Strength_mean,91.68029405937463
17,EM,MULTINEXT,Strength_mean,129.15384615384616
18,Control,MULTILAYER,Strength_mean,87.05399642365226
18,Control,MULTINEXT,Strength_mean,118.16981132075472
18,EM,MULTILAYER,Strength_mean,87.24092493758346
18,EM,MULTINEXT,Strength_mean,117.5576923076923
19,Control,MULTILAYER,Strength_mean,87.89749189437669
19,Control,MULTINEXT,Strength_mean,124.16981132075472
19,EM,MULTILAYER,Strength_mean,88.99224326137704
19,EM,MULTINEXT,Strength_mean,123.4423076923077
20,Control,MULTILAYER,Strength_mean,85.70960591565742
20,Control,MULTINEXT,Strength_mean,128.0943396226415
20,EM,MULTILAYER,Strength_mean,83.84044470853846
20,EM,MULTINEXT,Strength_mean,127.4423076923077
21,Control,MULTILAYER,Strength_mean,92.35663592797242
21,Control,MULTINEXT,Strength_mean,132.16981132075472
21,EM,MULTILAYER,Strength_mean,92.84045458127481
21,EM,MULTINEXT,Strength_mean,131.28846153846155
22,Control,MULTILAYER,Strength_mean,101.88542953784666
22,Control,MULTINEXT,Strength_mean,143.0754716981132
22,EM,MULTILAYER,Strength_mean,98.66547771158402
22,EM,MULTINEXT,Strength_mean,142.17307692307693
23,Control,MULTILAYER,Strength_mean,84.64674902463057
23,Control,MULTINEXT,Strength_mean,122.84905660377359
23,EM,MULTILAYER,Strength_mean,87.63944890805809
23,EM,MULTINEXT,Strength_mean,122.78846153846153
24,Control,MULTILAYER,Strength_mean,93.1607619660778
24,Control,MULTINEXT,Strength_mean,133.1320754716981
24,EM,MULTILAYER,Strength_mean,92.48812040091403
24,EM,MULTINEXT,Strength_mean,132.30769230769232
25,Control,MULTILAYER,Strength_mean,94.18269104169369
25,Control,MULTINEXT,Strength_mean,137.8679245283019
25,EM,MULTILAYER,Strength_mean,93.81935543943335
25,EM,MULTINEXT,Strength_mean,137.48076923076923
26,Control,MULTILAYER,Strength_mean,97.29376922241505
26,Control,MULTINEXT,Strength_mean,136.18867924528303
26,EM,MULTILAYER,Strength_mean,96.33941103042851
26,EM,MULTINEXT,Strength_mean,135.19230769230768
27,Control,MULTILAYER,Strength_mean,102.6092945451954
27,Control,MULTINEXT,Strength_mean,140.9245283018868
27,EM,MULTILAYER,Strength_mean,100.70735929383956
27,EM,MULTINEXT,Strength_mean,140.3653846153846
28,Control,MULTILAYER,Strength_mean,96.65957993780137
28,Control,MULTINEXT,Strength_mean,134.22641509433961
28,EM,MULTILAYER,Strength_mean,95.64891585883448
28,EM,MULTINEXT,Strength_mean,133.19230769230768
29,Control,MULTILAYER,Strength_mean,77.12517965315607
29,Control,MULTINEXT,Strength_mean,108.64150943396227
29,EM,MULTILAYER,Strength_mean,77.19124963048955
29,EM,MULTINEXT,Strength_mean,107.26923076923077
30,Control,MULTILAYER,Strength_mean,102.2835351134403
30,Control,MULTINEXT,Strength_mean,142.9811320754717
30,EM,MULTILAYER,Strength_mean,99.36391513263901
30,EM,MULTINEXT,Strength_mean,142.26923076923077
31,Control,MULTILAYER,Strength_mean,90.91349689349552
31,Control,MULTINEXT,Strength_mean,145.73584905660377
31,EM,MULTILAYER,Strength_mean,93.7466340587182
31,EM,MULTINEXT,Strength_mean,145.46153846153845
32,Control,MULTILAYER,Strength_mean,81.80821338350553
32,Control,MULTINEXT,Strength_mean,133.77358490566039
32,EM,MULTILAYER,Strength_mean,80.71660849144405
32,EM,MULTINEXT,Strength_mean,133.65384615384616
33,Control,MULTILAYER,Strength_mean,93.56308777142995
33,Control,MULTINEXT,Strength_mean,146.32075471698113
33,EM,MULTILAYER,Strength_mean,90.14407214617212
33,EM,MULTINEXT,Strength_mean,144.8653846153846
34,Control,MULTILAYER,Strength_mean,84.81617791624144
34,Control,MULTINEXT,Strength_mean,134.1509433962264
34,EM,MULTILAYER,Strength_mean,85.02612532931583
34,EM,MULTINEXT,Strength_mean,133.26923076923077
35,Control,MULTILAYER,Strength_mean,82.20575644631097
35,Control,MULTINEXT,Strength_mean,131.69811320754718
35,EM,MULTILAYER,Strength_mean,83.30452849517903
35,EM,MULTINEXT,Strength_mean,131.76923076923077
36,Control,MULTILAYER,Strength_mean,65.91029239906688
36,Control,MULTINEXT,Strength_mean,106.98113207547169
36,EM,MULTILAYER,Strength_mean,69.534290370309
36,EM,MULTINEXT,Strength_mean,106.96153846153847
37,Control,MULTILAYER,Strength_mean,69.13393758386
37,Control,MULTINEXT,Strength_mean,114.81132075471699
37,EM,MULTILAYER,Strength_mean,73.37558704521558
37,EM,MULTINEXT,Strength_mean,114.98076923076923
38,Control,MULTILAYER,Strength_mean,91.56373530613061
38,Control,MULTINEXT,Strength_mean,146.67924528301887
38,EM,MULTILAYER,Strength_mean,94.87817604767359
38,EM,MULTINEXT,Strength_mean,146.5
39,Control,MULTILAYER,Strength_mean,81.00090143950165
39,Control,MULTINEXT,Strength_mean,136.96226415094338
39,EM,MULTILAYER,Strength_mean,80.1104057089772
39,EM,MULTINEXT,Strength_mean,136.40384615384616
40,Control,MULTILAYER,Strength_mean,90.97761686141784
40,Control,MULTINEXT,Strength_mean,147.20754716981133
40,EM,MULTILAYER,Strength_mean,89.47482328593317
40,EM,MULTINEXT,Strength_mean,145.96153846153845
41,Control,MULTILAYER,Strength_mean,81.73971316125882
41,Control,MULTINEXT,Strength_mean,138.64150943396226
41,EM,MULTILAYER,Strength_mean,85.54766766872602
41,EM,MULTINEXT,Strength_mean,138.69230769230768
42,Control,MULTILAYER,Strength_mean,87.8462042290447
42,Control,MULTINEXT,Strength_mean,133.79245283018867
42,EM,MULTILAYER,Strength_mean,86.53263552434399
42,EM,MULTINEXT,Strength_mean,133.6346153846154
43,Control,MULTILAYER,Strength_mean,54.46971007070054
43,Control,MULTINEXT,Strength_mean,98.13207547169812
43,EM,MULTILAYER,Strength_mean,60.81435034552583
43,EM,MULTINEXT,Strength_mean,97.98076923076923
44,Control,MULTILAYER,Strength_mean,72.95034124819418
44,Control,MULTINEXT,Strength_mean,110.83018867924528
44,EM,MULTILAYER,Strength_mean,76.71968736715293
44,EM,MULTINEXT,Strength_mean,111.03846153846153
45,Control,MULTILAYER,Strength_mean,81.67023916675112
45,Control,MULTINEXT,Strength_mean,113.83018867924528
45,EM,MULTILAYER,Strength_mean,84.12329890297057
45,EM,MULTINEXT,Strength_mean,113.98076923076923
46,Control,MULTILAYER,Strength_mean,91.35071507826302
46,Control,MULTINEXT,Strength_mean,128.28301886792454
46,EM,MULTILAYER,Strength_mean,92.52282285941682
46,EM,MULTINEXT,Strength_mean,127.25
47,Control,MULTILAYER,Strength_mean,92.6191699157603
47,Control,MULTINEXT,Strength_mean,125.01886792452831
47,EM,MULTILAYER,Strength_mean,93.6152881165671
47,EM,MULTINEXT,Strength_mean,124.57692307692308
48,Control,MULTILAYER,Strength_mean,57.798261151578615
48,Control,MULTINEXT,Strength_mean,90.64150943396227
48,EM,MULTILAYER,Strength_mean,61.62003024396594
48,EM,MULTINEXT,Strength_mean,91.61538461538461
49,Control,MULTILAYER,Strength_mean,75.91381935336594
49,Control,MULTINEXT,Strength_mean,120.54716981132076
49,EM,MULTILAYER,Strength_mean,77.44185675791951
49,EM,MULTINEXT,Strength_mean,121.13461538461539
50,Control,MULTILAYER,Strength_mean,98.87540829301011
50,Control,MULTINEXT,Strength_mean,140.9433962264151
50,EM,MULTILAYER,Strength_mean,98.10878502550531
50,EM,MULTINEXT,Strength_mean,140.34615384615384
51,Control,MULTILAYER,Strength_mean,83.98572384958855
51,Control,MULTINEXT,Strength_mean,131.73584905660377
51,EM,MULTILAYER,Strength_mean,86.53430045302505
51,EM,MULTINEXT,Strength_mean,131.73076923076923
52,Control,MULTILAYER,Strength_mean,86.51506939463061
52,Control,MULTINEXT,Strength_mean,133.9056603773585
