edge_idx,source,target,control,ms,delta
2855,6,0,0.2733758,0.28056484,-0.0071890354
1834,30,50,0.2728903,0.28008384,-0.0071935356
1450,22,54,0.27783304,0.2850267,-0.007193655
3697,26,12,0.27270475,0.27990344,-0.0071986914
3486,73,8,0.27367884,0.28087887,-0.0072000325
4253,60,21,0.27094877,0.27815166,-0.0072028935
4236,43,21,0.27630723,0.28351274,-0.007205516
5377,53,50,0.2761766,0.28338483,-0.007208228
323,4,34,0.27114254,0.2783534,-0.0072108507
4427,28,25,0.27184743,0.27909964,-0.0072522163
3826,32,14,0.2729444,0.28019997,-0.007255584
4038,67,17,0.27420333,0.28145936,-0.007256031
4399,50,24,0.27438745,0.2816505,-0.0072630644
3267,58,5,0.27510303,0.28236726,-0.0072642267
5662,74,66,0.27493116,0.2822048,-0.007273644
2194,39,50,0.27368587,0.28096935,-0.007283479
5165,69,42,0.27547547,0.28276575,-0.007290274
3050,54,2,0.28063893,0.28794292,-0.007303983
572,8,9,0.27002743,0.2773317,-0.007304281
4796,75,32,0.2745187,0.28182343,-0.007304728
1645,26,47,0.2729927,0.28029767,-0.0073049664
4022,51,17,0.27547717,0.28278938,-0.0073122084
829,11,71,0.2707538,0.27807105,-0.007317245
595,8,32,0.27103052,0.27835613,-0.0073256195
3055,59,2,0.27354318,0.28088567,-0.0073424876
812,11,54,0.26858082,0.27592465,-0.0073438287
5188,60,43,0.27548176,0.28283507,-0.007353306
1540,24,41,0.2716071,0.27896658,-0.007359475
573,8,10,0.2808762,0.28823635,-0.0073601604
3182,43,4,0.27198815,0.27934992,-0.0073617697
1440,22,44,0.2694366,0.276807,-0.0073704123
2446,47,50,0.27557027,0.28294495,-0.007374674
2381,44,72,0.27473885,0.28211638,-0.007377535
2516,49,67,0.27226686,0.27964526,-0.0073783994
3338,60,6,0.2784173,0.28579772,-0.007380426
4117,33,19,0.2711221,0.2785045,-0.007382393
854,12,33,0.27897963,0.28637612,-0.0073964894
1510,23,62,0.27429843,0.2816971,-0.007398665
3117,49,3,0.27161556,0.279015,-0.00739944
5499,65,55,0.27185014,0.27925736,-0.007407218
4565,69,27,0.2712686,0.27868956,-0.007420957
3118,50,3,0.27498764,0.28241423,-0.0074265897
