edge_idx,source,target,control,ms,delta
2609,53,66,0.27603954,0.2774377,-0.0013981462
5447,54,53,0.28024903,0.2816486,-0.0013995767
2387,45,48,0.27425715,0.27565932,-0.0014021695
3305,27,6,0.27779981,0.27920884,-0.001409024
31,0,32,0.2790191,0.28042838,-0.0014092922
2091,36,58,0.27852225,0.27993757,-0.0014153123
4550,54,27,0.2774957,0.27891457,-0.0014188588
3108,40,3,0.28056508,0.28198645,-0.0014213622
1930,32,59,0.27502182,0.27644387,-0.0014220476
2105,36,72,0.27303055,0.27445963,-0.001429081
2953,30,1,0.27541667,0.27684814,-0.0014314651
3438,25,8,0.27627853,0.27771062,-0.001432091
2233,40,54,0.27476567,0.27620286,-0.0014371872
3036,40,2,0.2735519,0.27498963,-0.0014377236
2244,40,65,0.28255415,0.28399584,-0.0014416873
2993,70,1,0.27911666,0.28055984,-0.0014431775
5580,61,60,0.27882555,0.28027242,-0.001446873
895,12,74,0.2781126,0.27955982,-0.0014472306
2163,38,55,0.28023693,0.28168467,-0.0014477372
2241,40,62,0.2824546,0.28390354,-0.0014489293
4448,49,25,0.27952394,0.28097466,-0.0014507174
5370,71,49,0.27559096,0.27704543,-0.0014544725
4648,59,29,0.27535355,0.27680805,-0.0014545023
221,2,75,0.27227563,0.2737304,-0.0014547706
3709,38,12,0.27476212,0.2762186,-0.0014564693
1739,28,46,0.27737033,0.27882737,-0.0014570355
3066,70,2,0.27691108,0.27837375,-0.0014626682
813,11,55,0.27331424,0.27478313,-0.0014688969
3618,74,10,0.27881485,0.2802862,-0.0014713407
3447,34,8,0.28161627,0.2830883,-0.0014720261
1264,19,30,0.27843666,0.27991483,-0.0014781654
4403,54,24,0.28073302,0.28221422,-0.0014812052
1283,19,49,0.2822754,0.28375778,-0.0014823675
4119,35,19,0.27304858,0.27453166,-0.0014830828
2795,65,66,0.27797142,0.2794612,-0.0014897883
4884,40,35,0.2798756,0.28136894,-0.0014933348
3665,57,11,0.27573517,0.2772307,-0.0014955401
2733,60,64,0.28056526,0.28206164,-0.0014963746
4532,36,27,0.28148723,0.2829869,-0.0014996827
5691,73,71,0.27677092,0.2782749,-0.0015039742
3739,68,12,0.27703574,0.27854225,-0.0015065074
2248,40,69,0.27907073,0.2805788,-0.0015080571
2653,55,69,0.27265993,0.27417046,-0.0015105307
3310,32,6,0.28096634,0.28247723,-0.0015108883
4236,43,21,0.27258408,0.27409524,-0.0015111566
762,10,68,0.2826259,0.28413826,-0.0015123487
4750,72,31,0.27850872,0.28002235,-0.0015136302
163,2,17,0.2788164,0.28033048,-0.0015140772
2686,57,65,0.27809632,0.27961668,-0.0015203655
2272,41,59,0.27958402,0.28110626,-0.001522243
1405,21,62,0.27760822,0.27913383,-0.0015256107
632,8,69,0.28005034,0.28157943,-0.0015290976
5000,42,38,0.28103426,0.28256428,-0.0015300214
2886,37,0,0.27206773,0.27359998,-0.0015322566
1333,20,44,0.2739055,0.27544716,-0.0015416741
225,3,7,0.2802322,0.281776,-0.0015438199
2488,48,65,0.27863872,0.28018314,-0.001544416
2631,54,67,0.2688144,0.27036133,-0.0015469193
795,11,37,0.28153858,0.2830916,-0.0015530288
4367,69,23,0.27771673,0.27927467,-0.0015579462
1136,16,73,0.27428898,0.27584746,-0.0015584826
2095,36,62,0.2838028,0.2853725,-0.0015696883
4409,60,24,0.2774924,0.2790706,-0.001578182
510,7,14,0.28119308,0.28277236,-0.0015792847
2858,9,0,0.2784796,0.28006065,-0.001581043
3368,22,7,0.27753824,0.279122,-0.001583755
4525,29,27,0.2794873,0.28107798,-0.0015906692
1444,22,48,0.27409542,0.2756863,-0.0015908778
4725,47,31,0.28146386,0.2830549,-0.0015910268
39,0,40,0.27867076,0.2802668,-0.0015960336
920,13,37,0.27835718,0.27995402,-0.0015968382
2129,37,58,0.2760562,0.2776532,-0.0015969872
5313,67,47,0.27485922,0.276461,-0.0016017854
3364,18,7,0.28108218,0.28268516,-0.0016029775
4555,59,27,0.27637947,0.27798718,-0.0016077161
4007,36,17,0.28089824,0.28251332,-0.0016150773
2208,39,64,0.27832377,0.27994204,-0.0016182661
4185,46,20,0.27799058,0.27961075,-0.0016201735
2747,61,64,0.28198436,0.283605,-0.0016206503
2992,69,1,0.27623573,0.27785775,-0.0016220212
4090,62,18,0.2716805,0.27330354,-0.0016230345
101,1,28,0.27777532,0.27940613,-0.0016308129
3406,60,7,0.28028163,0.28191778,-0.0016361475
860,12,39,0.278567,0.28020975,-0.0016427636
1652,26,54,0.279346,0.28098887,-0.0016428828
4079,51,18,0.2780847,0.27972785,-0.001643151
2865,16,0,0.2815694,0.28321365,-0.0016442537
1505,23,57,0.27677897,0.27842504,-0.0016460717
4731,53,31,0.28088552,0.28253242,-0.0016469061
3686,15,12,0.27602926,0.2776776,-0.0016483366
1026,15,22,0.27608714,0.27774033,-0.0016531944
3170,31,4,0.27603728,0.27769157,-0.0016542971
4207,68,20,0.28180557,0.2834635,-0.001657933
4363,65,23,0.27754578,0.27920777,-0.0016619861
3219,10,5,0.27482143,0.27648443,-0.0016629994
3836,42,14,0.27655038,0.2782315,-0.0016811192
733,10,39,0.27931774,0.28100187,-0.0016841292
2288,41,75,0.2769682,0.27866048,-0.0016922653
613,8,50,0.27627227,0.27796844,-0.0016961694
4034,63,17,0.27556315,0.27726835,-0.0017051995
1409,21,66,0.2751968,0.2769022,-0.0017054081
3815,21,14,0.27625394,0.27795982,-0.0017058849
3647,39,11,0.28011036,0.28182298,-0.0017126203
2284,41,71,0.2778182,0.27954105,-0.0017228425
665,9,36,0.27501142,0.27674106,-0.0017296374
1797,29,58,0.28165093,0.28338477,-0.0017338395
2004,34,50,0.2774148,0.27915084,-0.0017360449
3168,29,4,0.27991587,0.2816521,-0.0017362237
2680,57,59,0.2806128,0.28235734,-0.0017445385
764,10,70,0.2789159,0.2806646,-0.0017486811
3044,48,2,0.27844077,0.2801897,-0.0017489195
1540,24,41,0.27465633,0.27640772,-0.0017513931
1495,23,47,0.27343825,0.27519107,-0.0017528236
4372,74,23,0.28031367,0.2820712,-0.0017575324
114,1,41,0.277065,0.27882433,-0.0017593205
5128,65,41,0.2786696,0.2804329,-0.001763314
432,5,73,0.27334428,0.275113,-0.0017687082
178,2,32,0.27433956,0.2761088,-0.0017692447
5443,72,52,0.27558857,0.27736294,-0.0017743707
2121,37,50,0.2775985,0.27937672,-0.0017782152
2751,61,68,0.27761036,0.2793939,-0.0017835498
2398,45,59,0.27611938,0.27790675,-0.0017873645
69,0,70,0.28069344,0.28248107,-0.0017876327
2544,50,70,0.27595863,0.27774888,-0.0017902553
2809,66,71,0.28153422,0.2833251,-0.0017908812
1778,29,39,0.27837402,0.2801661,-0.0017920732
3972,59,16,0.2720531,0.27384537,-0.0017922819
4044,73,17,0.27832946,0.28012216,-0.0017926991
1475,23,27,0.2775594,0.27935696,-0.0017975569
254,3,36,0.27770677,0.27950975,-0.0018029809
5242,53,45,0.2736081,0.27541444,-0.0018063486
3516,37,9,0.27572855,0.27753565,-0.0018070936
1913,32,42,0.2768499,0.2786597,-0.0018098056
2458,47,62,0.2804779,0.2822889,-0.0018109977
2895,46,0,0.27805734,0.2798684,-0.0018110573
2833,69,74,0.27522805,0.27704212,-0.0018140674
1635,26,37,0.2791032,0.2809184,-0.0018151999
3787,54,13,0.27713236,0.27894822,-0.0018158555
2425,46,57,0.2698558,0.2716717,-0.0018159151
4897,53,35,0.27722666,0.27904782,-0.0018211603
426,5,67,0.27594468,0.27776638,-0.0018216968
1031,15,27,0.27437425,0.27619684,-0.0018225908
3646,38,11,0.2797915,0.28161508,-0.0018235743
4710,32,31,0.28107727,0.28290164,-0.001824379
4840,36,34,0.27802896,0.2798567,-0.0018277466
2741,60,72,0.27619246,0.2780209,-0.0018284321
784,11,26,0.27399647,0.2758252,-0.0018287301
3356,10,7,0.28121972,0.2830491,-0.0018293858
290,3,72,0.27573135,0.27756232,-0.0018309653
5548,60,58,0.27558547,0.27741855,-0.0018330812
2283,41,70,0.28316692,0.2850002,-0.0018332899
3932,19,16,0.27753237,0.27937445,-0.0018420815
2451,47,55,0.27996746,0.28181133,-0.0018438697
4455,56,25,0.27822375,0.2800696,-0.0018458366
597,8,34,0.27914256,0.28098947,-0.0018469095
1077,15,73,0.2824314,0.2842853,-0.0018539131
4829,66,33,0.27842224,0.28027794,-0.0018557012
4616,73,28,0.2769484,0.2788053,-0.0018568933
4457,58,25,0.27804673,0.2799043,-0.0018575788
1610,25,61,0.27617496,0.27803367,-0.0018587112
4313,67,22,0.28017193,0.2820365,-0.0018645823
40,0,41,0.27971047,0.28157598,-0.0018655062
1147,17,26,0.28155053,0.28341845,-0.0018679202
689,9,60,0.27929527,0.2811645,-0.0018692315
4758,37,32,0.28373808,0.28560904,-0.00187096
5200,72,43,0.28212717,0.28400242,-0.0018752515
5008,50,38,0.2829318,0.2848143,-0.0018824935
3982,69,16,0.2775238,0.27940935,-0.0018855631
134,1,61,0.2780999,0.27998546,-0.0018855631
577,8,14,0.27771425,0.27960074,-0.001886487
2396,45,57,0.2803925,0.2822858,-0.0018933117
3146,7,4,0.2768114,0.27871016,-0.0018987656
3673,65,11,0.27659014,0.27849033,-0.0019001961
3349,71,6,0.27636766,0.27827427,-0.0019066036
1359,20,70,0.27400237,0.27591237,-0.001910001
3832,38,14,0.27967364,0.28158408,-0.0019104481
3378,32,7,0.27594447,0.2778637,-0.0019192398
4490,42,26,0.27773964,0.27966034,-0.0019207001
3818,24,14,0.28018236,0.28210577,-0.0019234121
4579,36,28,0.27789074,0.2798157,-0.0019249618
1825,30,41,0.278635,0.28056127,-0.0019262731
416,5,57,0.27493265,0.27686027,-0.0019276142
4303,57,22,0.27605474,0.27798435,-0.001929611
3919,65,15,0.2796894,0.2816196,-0.001930207
3302,24,6,0.28111634,0.28304765,-0.0019313097
3657,49,11,0.27819484,0.28012624,-0.0019313991
649,9,20,0.2755304,0.27746806,-0.0019376576
470,6,42,0.27938068,0.28131843,-0.001937747
658,9,29,0.2765153,0.2784538,-0.0019384921
3688,17,12,0.2757554,0.2776945,-0.0019390881
1691,27,45,0.27671897,0.2786587,-0.001939714
1572,24,73,0.27959472,0.2815397,-0.001944989
4837,74,33,0.27529627,0.27724493,-0.0019486547
5491,57,55,0.2774487,0.2793993,-0.0019505918
3918,64,15,0.27683476,0.27878886,-0.0019541085
966,14,22,0.27317008,0.2751247,-0.001954615
5211,52,44,0.27838972,0.28034875,-0.0019590259
4329,31,23,0.2785975,0.28055766,-0.0019601583
2885,36,0,0.27631998,0.2782876,-0.001967609
1662,26,64,0.27672336,0.2786974,-0.0019740462
1441,22,45,0.2794381,0.2814131,-0.001975
5178,50,43,0.28048003,0.28245556,-0.0019755363
2977,54,1,0.28348318,0.2854634,-0.0019802153
1438,22,42,0.28008306,0.28206807,-0.0019850135
1479,23,31,0.27464184,0.27663207,-0.001990229
2514,49,65,0.27884445,0.28083485,-0.0019904077
1970,33,57,0.27415204,0.27614275,-0.0019907057
2826,68,73,0.27461037,0.27660313,-0.001992762
1400,21,57,0.2790621,0.281057,-0.0019949079
1627,26,29,0.28024817,0.28224388,-0.0019957125
1109,16,46,0.2832451,0.28524706,-0.002001971
716,10,22,0.2783125,0.2803154,-0.0020028949
4547,51,27,0.2783839,0.2803883,-0.002004385
4432,33,25,0.27894107,0.2809457,-0.0020046234
2368,44,59,0.27492747,0.27693245,-0.002004981
929,13,46,0.27880892,0.28081834,-0.0020094216
1428,22,32,0.27704522,0.279058,-0.0020127892
2808,66,70,0.27571267,0.2777267,-0.002014041
3439,26,8,0.27583897,0.27785406,-0.002015084
47,0,48,0.2730916,0.27510694,-0.0020153224
73,0,74,0.28195864,0.28397843,-0.0020197928
5549,61,58,0.27696878,0.2789984,-0.0020296276
2632,54,68,0.2739716,0.2760026,-0.0020309985
1094,16,31,0.27683246,0.2788671,-0.0020346344
4587,44,28,0.28211695,0.2841524,-0.002035439
4147,63,19,0.27655149,0.2785979,-0.0020464063
5050,56,39,0.28372863,0.28577566,-0.0020470321
2421,46,53,0.2798717,0.28192016,-0.0020484626
3337,59,6,0.27171016,0.27375862,-0.0020484626
1080,16,17,0.2780255,0.28007427,-0.0020487607
3240,31,5,0.2753727,0.27742553,-0.0020528138
5692,74,71,0.27975988,0.28181413,-0.0020542443
5257,68,45,0.2765571,0.2786136,-0.0020565093
1860,31,32,0.27673268,0.27879292,-0.0020602345
2691,57,70,0.27554032,0.2776006,-0.0020602643
2026,34,72,0.27407715,0.2761394,-0.002062261
233,3,15,0.2808695,0.2829332,-0.0020636916
5161,65,42,0.28028655,0.28235295,-0.0020664036
2125,37,54,0.27894694,0.28101474,-0.0020678043
117,1,44,0.27691028,0.2789818,-0.0020715296
1561,24,62,0.28093463,0.2830076,-0.0020729601
2410,45,71,0.28288862,0.28496665,-0.0020780265
1800,29,61,0.27456036,0.27663875,-0.0020783842
2021,34,67,0.27456737,0.27664775,-0.002080381
867,12,46,0.2761338,0.27822202,-0.002088219
711,10,17,0.28103587,0.2831248,-0.0020889342
812,11,54,0.27731967,0.27941537,-0.0020956993
2646,55,62,0.28168783,0.28378934,-0.0021015108
4125,41,19,0.2791986,0.28130448,-0.0021058917
4167,28,20,0.27946466,0.28157064,-0.002105981
