edge_idx,source,target,control,ms,delta
927,17,12,0.27687305,0.2727847,0.004088342
971,60,14,0.2803626,0.2762892,0.004073411
716,20,1,0.27648386,0.27241212,0.0040717423
1006,45,17,0.27643493,0.27237493,0.00406
69,4,10,0.28575343,0.28170326,0.0040501654
1303,55,39,0.27646935,0.27248296,0.0039863884
159,7,47,0.27823132,0.27425373,0.0039775968
1156,72,25,0.27952883,0.2755617,0.003967136
1183,74,26,0.2772529,0.27328753,0.003965378
1321,53,42,0.2717036,0.26774108,0.003962517
369,20,38,0.27619293,0.2722341,0.0039588213
386,21,46,0.27962872,0.2756839,0.003944814
1182,73,26,0.28149793,0.2775564,0.003941536
101,5,49,0.28341073,0.2794911,0.0039196312
1389,72,65,0.28027782,0.27637878,0.0038990378
296,15,75,0.28243208,0.27854565,0.0038864315
907,12,10,0.28037772,0.27649269,0.0038850307
552,30,72,0.27923667,0.2753712,0.0038654804
886,49,8,0.27901897,0.27515963,0.0038593411
809,73,5,0.2770764,0.27321786,0.0038585365
1370,67,54,0.2781642,0.2743152,0.0038489997
331,18,67,0.28050512,0.27666092,0.0038442016
36,1,73,0.27767175,0.2738416,0.0038301647
1348,65,50,0.27991343,0.2760933,0.0038201213
181,8,33,0.2799983,0.27618363,0.0038146675
801,55,5,0.28425404,0.28046224,0.003791809
729,67,1,0.2792898,0.27551624,0.00377357
604,39,50,0.2772531,0.27348483,0.0037682652
557,31,53,0.2783378,0.2745729,0.0037648976
1297,53,38,0.28045452,0.2766997,0.0037548244
1129,74,22,0.27954558,0.2758022,0.0037433803
78,4,32,0.27283603,0.2690977,0.0037383437
1041,59,19,0.27723092,0.27351874,0.0037121773
837,72,6,0.28409928,0.2803993,0.0036999881
1158,75,25,0.2786489,0.2749638,0.0036851168
589,35,50,0.27852273,0.27485016,0.00367257
299,16,56,0.28213903,0.2784672,0.003671825
1044,65,19,0.27669787,0.27303365,0.0036642253
387,21,50,0.2797958,0.27613753,0.0036582649
598,38,49,0.28123432,0.2776413,0.0035930276
1259,73,31,0.28140116,0.27781695,0.003584206
743,31,2,0.2725275,0.26894996,0.0035775304
193,8,53,0.27885702,0.2753312,0.0035258234
1101,31,22,0.27980125,0.27627623,0.0035250187
252,12,70,0.28206876,0.27855185,0.0035169125
502,27,67,0.2777466,0.27426156,0.003485024
1171,55,26,0.2827812,0.27933976,0.003441453
807,70,5,0.27940726,0.27597046,0.0034368038
1287,51,35,0.28081492,0.27738407,0.0034308434
329,18,57,0.28278276,0.27937904,0.0034037232
685,61,68,0.28324258,0.2798531,0.0033894777
1073,70,20,0.27720228,0.2738204,0.0033818781
353,19,72,0.27734452,0.27398056,0.003363967
530,28,74,0.28043562,0.27707225,0.003363371
1234,73,29,0.27392536,0.27060536,0.0033200085
659,52,58,0.28075987,0.27745348,0.0033063889
227,12,13,0.27505958,0.271762,0.0032975674
1288,53,35,0.27700976,0.27376437,0.0032453835
1187,42,27,0.28048903,0.27724403,0.003244996
444,24,67,0.27832997,0.2750993,0.0032306612
514,28,50,0.2749357,0.27172145,0.00321424
768,12,4,0.2787563,0.27554777,0.003208518
16,0,70,0.27832046,0.27511528,0.0032051802
695,67,74,0.28507516,0.28187498,0.0032001734
792,33,5,0.27573186,0.27254534,0.003186524
869,11,8,0.27506098,0.27189487,0.0031661093
5,0,20,0.27798954,0.27484873,0.0031408072
74,4,22,0.27724862,0.27415136,0.003097266
2,0,15,0.28317603,0.28008306,0.0030929744
758,71,2,0.27521482,0.27212498,0.0030898452
41,2,9,0.27659222,0.27351043,0.0030817986
1138,61,24,0.28113833,0.27807158,0.0030667484
507,27,74,0.28432754,0.28127325,0.003054291
519,28,59,0.28262952,0.2795879,0.003041625
90,4,72,0.27758536,0.27454728,0.0030380785
947,66,12,0.27658695,0.2735648,0.003022164
1219,65,28,0.28085914,0.27783707,0.0030220747
1327,72,42,0.27415448,0.27113372,0.0030207634
202,9,10,0.27942052,0.27640793,0.0030125976
1153,67,25,0.27881822,0.27583095,0.0029872656
347,19,65,0.2802747,0.27728975,0.002984941
911,31,10,0.2775689,0.27458525,0.0029836595
395,21,70,0.28358313,0.28062895,0.002954185
1214,53,28,0.28003535,0.27708527,0.0029500723
1115,51,22,0.2776474,0.27473578,0.0029116273
603,38,67,0.27740732,0.27451196,0.0028953552
283,14,73,0.27079058,0.26791862,0.0028719604
914,34,10,0.28367168,0.2808278,0.0028438866
35,1,71,0.27912724,0.27629435,0.0028328896
790,20,5,0.27338317,0.27056268,0.0028204918
194,8,55,0.280055,0.27723747,0.0028175116
571,33,52,0.28459468,0.281791,0.0028036833
31,1,66,0.2781837,0.27538416,0.0027995408
1018,35,18,0.2720843,0.26930776,0.0027765334
1237,50,30,0.27594224,0.27317613,0.0027661026
136,6,66,0.2778215,0.2750563,0.0027652085
23,1,41,0.28006995,0.27733007,0.0027398765
1265,71,32,0.28169358,0.27895746,0.0027361214
312,17,66,0.27886745,0.27614754,0.002719909
892,57,8,0.27588555,0.27317253,0.0027130246
423,22,60,0.27790874,0.27519622,0.002712518
666,53,56,0.2716342,0.26892373,0.0027104616
341,19,50,0.2751435,0.27247685,0.0026666522
11,0,32,0.28101555,0.27835637,0.0026591718
294,15,70,0.2769229,0.27428338,0.002639532
291,15,64,0.27909163,0.27646592,0.0026257038
343,19,57,0.2758249,0.27324644,0.0025784671
1072,67,20,0.27603725,0.27347046,0.0025667846
1108,39,22,0.27343026,0.2708867,0.0025435686
855,42,7,0.27346548,0.2709236,0.0025418699
1083,46,21,0.27566612,0.27312708,0.0025390387
568,32,71,0.27673894,0.2742042,0.0025347471
220,10,50,0.2754023,0.27287042,0.002531886
323,18,37,0.275723,0.27319854,0.0025244653
570,33,50,0.2819898,0.27947867,0.0025111437
396,21,71,0.28337067,0.28087136,0.0024993122
431,22,73,0.28093025,0.2784527,0.0024775565
26,1,59,0.27639166,0.27394417,0.002447486
306,17,22,0.27664152,0.27421132,0.0024302006
169,7,73,0.28109753,0.27866796,0.0024295747
849,27,7,0.27872437,0.27629784,0.002426535
88,4,67,0.27569908,0.2732748,0.00242427
1162,38,26,0.2793456,0.27692336,0.0024222434
487,26,75,0.2829877,0.28057292,0.0024147928
1390,73,65,0.27404216,0.27163485,0.0024073124
0,0,1,0.27710694,0.27471006,0.0023968816
795,38,5,0.2743646,0.27196774,0.0023968518
410,22,38,0.27928787,0.27690232,0.0023855567
308,17,27,0.27497917,0.2725996,0.0023795664
20,1,22,0.27803215,0.27566087,0.0023712814
1159,27,26,0.27964967,0.27729237,0.002357304
655,51,67,0.27873862,0.27638265,0.002355963
1260,46,32,0.27958736,0.2772492,0.002338171
832,64,6,0.27854455,0.2762195,0.002325058
942,55,12,0.2792815,0.2769624,0.0023190975
1233,72,29,0.27499786,0.2726975,0.0023003519
493,27,51,0.28229696,0.28000072,0.0022962391
83,4,47,0.27504772,0.2727785,0.0022692084
701,17,0,0.27960944,0.2773465,0.00226295
627,42,63,0.27620095,0.27395725,0.0022436976
614,40,55,0.2758727,0.27364615,0.0022265613
737,7,2,0.27550822,0.27329233,0.002215892
345,19,60,0.28171042,0.27951807,0.0021923482
1378,63,57,0.27664182,0.27446002,0.0021817982
1315,53,41,0.27804723,0.27588984,0.0021573901
359,20,23,0.2791321,0.2769785,0.0021536052
123,6,31,0.2759604,0.2738125,0.0021478832
420,22,55,0.28152335,0.2793857,0.002137661
1291,63,35,0.27854824,0.2764107,0.0021375418
967,41,14,0.27991253,0.27779308,0.0021194518
282,14,72,0.27382898,0.27171257,0.002116412
6,0,22,0.2780937,0.27600175,0.0020919442
1223,70,28,0.27457094,0.2724878,0.0020831525
1026,57,18,0.2787289,0.27665672,0.0020721853
1363,56,53,0.2797514,0.27769274,0.002058655
195,8,57,0.27554232,0.2735038,0.0020385087
960,24,14,0.2779342,0.2759117,0.0020225048
793,34,5,0.27872682,0.27671376,0.0020130575
1167,47,26,0.27982754,0.27781466,0.0020128787
561,31,71,0.27256495,0.27059895,0.0019659996
95,5,33,0.27864125,0.27667668,0.001964569
800,53,5,0.27153084,0.2695702,0.0019606352
1218,64,28,0.27820936,0.27627963,0.0019297302
908,16,10,0.28565064,0.28372365,0.0019269884
483,26,70,0.27674744,0.27483362,0.0019138157
522,28,65,0.28028587,0.27839586,0.0018900037
182,8,34,0.28306064,0.28117958,0.001881063
975,67,14,0.27937657,0.27749708,0.0018794835
180,8,32,0.27954862,0.27767998,0.0018686354
1353,53,52,0.28446588,0.2826038,0.0018620789
1111,42,22,0.27395192,0.2720999,0.0018520057
506,27,73,0.27724898,0.27541333,0.0018356442
994,23,16,0.27496856,0.27314454,0.0018240213
707,28,0,0.28436145,0.28256541,0.001796037
694,67,72,0.2823838,0.2805896,0.0017941892
1170,53,26,0.2814154,0.2796231,0.0017923117
242,12,51,0.27249777,0.27071267,0.0017850995
155,7,33,0.2771208,0.27534136,0.0017794371
615,40,63,0.27333146,0.27156106,0.001770407
200,8,73,0.27442384,0.27266413,0.0017597079
980,73,14,0.275575,0.27381542,0.0017595887
1033,38,19,0.27377102,0.27203715,0.0017338693
732,71,1,0.2770195,0.27529523,0.001724273
314,17,75,0.28048873,0.27876455,0.0017241836
1021,42,18,0.27606913,0.27437124,0.0016978979
1379,65,57,0.27609336,0.27441877,0.0016745925
749,42,2,0.2763535,0.27468064,0.001672864
1038,50,19,0.27930847,0.2776525,0.001655966
168,7,72,0.27707013,0.2754243,0.0016458333
1274,67,33,0.28493637,0.2833006,0.0016357601
1253,50,31,0.27682874,0.27519324,0.0016354918
587,35,39,0.27439255,0.27277687,0.0016156733
903,35,9,0.2758638,0.27429864,0.0015651584
317,18,31,0.27872762,0.27719638,0.0015312433
842,12,7,0.27933004,0.27780202,0.0015280247
1323,57,42,0.2731442,0.27162838,0.0015158057
1263,66,32,0.26981914,0.2683096,0.0015095472
972,64,14,0.27789962,0.2763963,0.0015033185
959,17,14,0.27434137,0.27284086,0.0015005171
923,62,11,0.27717727,0.2756801,0.0014971793
75,4,27,0.27374774,0.27225423,0.0014935136
72,4,13,0.2749887,0.27350634,0.0014823675
730,69,1,0.28051242,0.27903822,0.0014742017
518,28,57,0.2795408,0.27807182,0.0014689863
649,49,72,0.2712889,0.26982605,0.001462847
1251,35,31,0.27618232,0.27473226,0.0014500618
764,7,4,0.28012434,0.27869374,0.0014306009
698,7,0,0.27341354,0.2719965,0.0014170408
96,5,34,0.2794949,0.27807966,0.0014152527
1372,57,55,0.27468824,0.27330858,0.0013796687
